NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation
SGP,Artistic Gymnastics,0,0,0,2,0,2,2297
SGP,Athletics,0,0,0,32,0,32,43294
SGP,Badminton,0,0,0,27,0,27,1816
SGP,Basketball,0,0,0,10,0,10,5111
SGP,Boxing,0,0,0,1,0,1,6584
SGP,Canoe Sprint,0,0,0,1,0,1,756
SGP,Canoeing,0,0,0,2,0,2,6171
SGP,Diving,0,0,0,2,0,2,3193
SGP,Equestrian,0,0,0,2,0,2,835
SGP,Fencing,0,0,0,8,0,8,11558
SGP,Golf,0,0,0,1,0,1,487
SGP,Gymnastics,0,0,0,4,0,4,26707
SGP,Hockey,0,0,0,17,0,17,6264
SGP,Judo,0,0,0,2,0,2,4876
SGP,Marathon Swimming,0,0,0,1,0,1,89
SGP,Rowing,0,0,0,3,0,3,11625
SGP,Sailing,0,0,1,44,1,45,7266
SGP,Shooting,0,0,0,19,0,19,12580
SGP,Swimming,1,0,0,161,1,162,26416
SGP,Table Tennis,0,3,4,42,7,49,2480
SGP,Water Polo,0,0,0,10,0,10,4418
SGP,Weightlifting,0,1,0,10,1,11,4256
SKN,Athletics,0,0,0,46,0,46,43294
SKN,Swimming,0,0,0,1,0,1,26416
SLE,Athletics,0,0,0,101,0,101,43294
SLE,Boxing,0,0,0,9,0,9,6584
SLE,Cycling,0,0,0,1,0,1,10859
SLE,Judo,0,0,0,2,0,2,4876
SLE,Swimming,0,0,0,7,0,7,26416
SLE,Weightlifting,0,0,0,2,0,2,4256
SLO,Archery,0,0,0,14,0,14,2846
SLO,Artistic Gymnastics,0,0,0,6,0,6,2297
SLO,Athletics,1,2,1,109,4,113,43294
SLO,Badminton,0,0,0,3,0,3,1816
SLO,Basketball,0,0,0,12,0,12,5111
SLO,Canoe Slalom,1,0,0,11,1,12,256
SLO,Canoe Sprint,0,0,0,4,0,4,756
SLO,Canoeing,0,2,0,34,2,36,6171
SLO,Cycling,0,0,0,36,0,36,10859
SLO,Cycling Mountain Bike,0,0,0,2,0,2,144
SLO,Cycling Road,1,0,1,13,2,15,493
SLO,Golf,0,0,0,3,0,3,487
SLO,Gymnastics,0,0,0,24,0,24,26707
SLO,Handball,0,0,0,79,0,79,4419
SLO,Judo,3,1,3,29,7,36,4876
SLO,Marathon Swimming,0,0,0,1,0,1,89
SLO,Rhythmic Gymnastics,0,0,0,2,0,2,848
SLO,Rowing,2,2,8,32,12,44,11625
SLO,Sailing,0,3,1,38,4,42,7266
SLO,Shooting,1,0,2,24,3,27,12580
SLO,Sport Climbing,2,0,0,3,2,5,108
SLO,Swimming,0,1,0,116,1,117,26416
SLO,Table Tennis,0,0,0,14,0,14,2480
SLO,Taekwondo,0,0,0,6,0,6,870
SLO,Tennis,0,0,0,20,0,20,3446
SLO,Triathlon,0,0,0,2,0,2,822
SLO,Volleyball,0,0,0,13,0,13,4003
SMR,Archery,0,0,0,4,0,4,2846
SMR,Athletics,0,0,0,21,0,21,43294
SMR,Cycling,0,0,0,16,0,16,10859
SMR,Gymnastics,0,0,0,7,0,7,26707
SMR,Judo,0,0,0,10,0,10,4876
SMR,Sailing,0,0,0,3,0,3,7266
SMR,Shooting,0,2,1,57,3,60,12580
SMR,Swimming,0,0,0,29,0,29,26416
SMR,Tennis,0,0,0,2,0,2,3446
SMR,Weightlifting,0,0,0,2,0,2,4256
SMR,Wrestling,0,0,1,2,1,3,7734
SOL,Archery,0,0,0,1,0,1,2846
SOL,Athletics,0,0,0,19,0,19,43294
SOL,Boxing,0,0,0,1,0,1,6584
SOL,Judo,0,0,0,1,0,1,4876
SOL,Swimming,0,0,0,2,0,2,26416
SOL,Weightlifting,0,0,0,8,0,8,4256
SOM,Athletics,0,0,0,34,0,34,43294
SOM,Boxing,0,0,0,1,0,1,6584
SRB,3x3 Basketball,0,0,4,4,4,8,128
SRB,Athletics,0,0,1,49,1,50,43294
SRB,Basketball,0,12,24,24,36,60,5111
SRB,Boxing,0,0,0,5,0,5,6584
SRB,Canoe Sprint,0,0,0,18,0,18,756
SRB,Canoeing,0,2,0,29,2,31,6171
SRB,Cycling,0,0,0,6,0,6,10859
SRB,Cycling Road,0,0,0,2,0,2,493
SRB,Football,0,0,0,15,0,15,7906
SRB,Handball,0,0,0,15,0,15,4419
SRB,Judo,0,0,0,19,0,19,4876
SRB,Karate,1,0,0,0,1,1,81
SRB,Rowing,0,0,0,19,0,19,11625
SRB,Shooting,2,2,2,64,6,70,12580
SRB,Swimming,0,1,0,54,1,55,26416
SRB,Table Tennis,0,0,0,10,0,10,2480
SRB,Taekwondo,2,2,1,5,5,10,870
SRB,Tennis,1,0,1,32,2,34,3446
SRB,Volleyball,0,12,12,73,24,97,4003
SRB,Water Polo,39,0,26,0,65,65,4418
SRB,Wrestling,1,0,1,13,2,15,7734
SRI,Artistic Gymnastics,0,0,0,5,0,5,2297
SRI,Athletics,0,2,0,70,2,72,43294
SRI,Badminton,0,0,0,7,0,7,1816
SRI,Boxing,0,0,0,14,0,14,6584
SRI,Cycling,0,0,0,1,0,1,10859
SRI,Diving,0,0,0,2,0,2,3193
SRI,Equestrian,0,0,0,1,0,1,835
SRI,Judo,0,0,0,2,0,2,4876
SRI,Sailing,0,0,0,4,0,4,7266
SRI,Shooting,0,0,0,23,0,23,12580
SRI,Swimming,0,0,0,29,0,29,26416
SRI,Weightlifting,0,0,0,4,0,4,4256
SRI,Wrestling,0,0,0,1,0,1,7734
SSD,Athletics,0,0,0,7,0,7,43294
SSD,Basketball,0,0,0,12,0,12,5111
STP,Athletics,0,0,0,14,0,14,43294
STP,Canoe Sprint,0,0,0,5,0,5,756
STP,Canoeing,0,0,0,3,0,3,6171
STP,Judo,0,0,0,1,0,1,4876
SUD,Athletics,0,1,0,54,1,55,43294
SUD,Boxing,0,0,0,20,0,20,6584
SUD,Football,0,0,0,14,0,14,7906
SUD,Judo,0,0,0,4,0,4,4876
SUD,Rowing,0,0,0,2,0,2,11625
SUD,Shooting,0,0,0,6,0,6,12580
SUD,Swimming,0,0,0,10,0,10,26416
SUD,Table Tennis,0,0,0,1,0,1,2480
SUD,Weightlifting,0,0,0,4,0,4,4256
SUI,Aeronautics,1,0,0,0,1,1,1
SUI,Alpinism,2,0,0,0,2,2,4
SUI,Archery,0,0,0,16,0,16,2846
SUI,Art Competitions,3,5,1,149,9,158,3578
SUI,Artistic Gymnastics,0,0,0,86,0,86,2297
SUI,Athletics,0,6,2,493,8,501,43294
SUI,Badminton,0,0,0,15,0,15,1816
SUI,Basketball,0,0,0,36,0,36,5111
SUI,Beach Volleyball,0,0,6,28,6,34,756
SUI,Boxing,0,0,0,38,0,38,6584
SUI,Canoe Slalom,0,0,0,9,0,9,256
SUI,Canoeing,0,4,0,78,4,82,6171
SUI,Cycling,5,15,6,264,26,290,10859
SUI,Cycling BMX Freestyle,0,0,1,1,1,2,42
SUI,Cycling BMX Racing,0,0,1,8,1,9,115
SUI,Cycling Mountain Bike,1,2,1,6,4,10,144
SUI,Cycling Road,0,1,0,15,1,16,493
SUI,Cycling Track,0,0,0,16,0,16,878
SUI,Diving,0,0,0,23,0,23,3193
SUI,Equestrian,0,1,0,33,1,34,835
SUI,Equestrianism,5,30,15,226,50,276,6344
SUI,Fencing,1,10,12,224,23,247,11558
SUI,Figure Skating,0,0,0,1,0,1,54
SUI,Football,0,15,0,28,15,43,7906
SUI,Golf,0,0,0,7,0,7,487
SUI,Gymnastics,23,40,21,779,84,863,26707
SUI,Handball,0,0,17,42,17,59,4419
SUI,Hockey,0,0,0,72,0,72,6264
SUI,Ice Hockey,0,0,0,8,0,8,60
SUI,Judo,1,1,2,35,4,39,4876
SUI,Karate,0,0,0,1,0,1,81
SUI,Modern Pentathlon,0,0,0,45,0,45,1821
SUI,Rhythmic Gymnastics,0,0,0,2,0,2,848
SUI,Rowing,24,27,26,202,77,279,11625
SUI,Sailing,3,6,3,161,12,173,7266
SUI,Shooting,24,9,24,249,57,306,12580
SUI,Sport Climbing,0,0,0,2,0,2,108
SUI,Swimming,0,0,4,290,4,294,26416
SUI,Synchronized Swimming,0,0,0,25,0,25,909
SUI,Table Tennis,0,0,0,2,0,2,2480
SUI,Taekwondo,0,0,0,1,0,1,870
SUI,Tennis,4,5,0,53,9,62,3446
SUI,Trampolining,0,0,0,2,0,2,152
SUI,Triathlon,2,2,2,33,6,39,822
SUI,Water Polo,0,0,0,36,0,36,4418
SUI,Weightlifting,0,2,2,36,4,40,4256
SUI,Wrestling,4,4,7,100,15,115,7734
SUR,Athletics,0,0,0,30,0,30,43294
SUR,Badminton,0,0,0,5,0,5,1816
SUR,Cycling,0,0,0,3,0,3,10859
SUR,Cycling Track,0,0,0,4,0,4,878
SUR,Judo,0,0,0,5,0,5,4876
SUR,Swimming,1,0,1,31,2,33,26416
SVK,Archery,0,0,0,4,0,4,2846
SVK,Artistic Gymnastics,0,0,0,5,0,5,2297
SVK,Athletics,1,0,0,111,1,112,43294
SVK,Badminton,0,0,0,3,0,3,1816
SVK,Basketball,0,0,0,12,0,12,5111
SVK,Boxing,0,0,0,4,0,4,6584
SVK,Canoe Slalom,0,1,1,10,2,12,256
SVK,Canoe Sprint,0,0,4,3,4,7,756
SVK,Canoeing,12,12,8,74,32,106,6171
SVK,Cycling,0,0,0,45,0,45,10859
SVK,Cycling Road,0,0,0,6,0,6,493
SVK,Football,0,0,0,18,0,18,7906
SVK,Golf,0,1,0,0,1,1,487
SVK,Gymnastics,0,0,0,28,0,28,26707
SVK,Judo,0,1,0,7,1,8,4876
SVK,Rowing,0,0,0,5,0,5,11625
SVK,Sailing,0,0,0,8,0,8,7266
SVK,Shooting,1,2,3,57,6,63,12580
SVK,Skateboarding,0,0,0,1,0,1,168
SVK,Swimming,0,2,0,44,2,46,26416
SVK,Synchronized Swimming,0,0,0,6,0,6,909
SVK,Table Tennis,0,0,0,10,0,10,2480
SVK,Tennis,0,0,0,51,0,51,3446
SVK,Trampolining,0,0,0,1,0,1,152
SVK,Triathlon,0,0,0,3,0,3,822
SVK,Water Polo,0,0,0,13,0,13,4418
SVK,Weightlifting,0,0,0,10,0,10,4256
SVK,Wrestling,0,0,1,14,1,15,7734
SWE,Archery,0,2,0,67,2,69,2846
SWE,Art Competitions,2,0,2,103,4,107,3578
SWE,Artistic Gymnastics,0,0,0,8,0,8,2297
SWE,Athletics,35,36,61,919,132,1051,43294
SWE,Badminton,0,0,0,36,0,36,1816
SWE,Basketball,0,0,0,12,0,12,5111
SWE,Beach Volleyball,2,0,0,6,2,8,756
SWE,Boxing,0,5,6,70,11,81,6584
SWE,Canoe Slalom,0,0,0,3,0,3,256
SWE,Canoe Sprint,0,0,0,8,0,8,756
SWE,Canoeing,23,23,11,172,57,229,6171
SWE,Cycling,15,11,22,190,48,238,10859
SWE,Cycling Mountain Bike,0,0,1,1,1,2,144
SWE,Cycling Road,0,0,0,2,0,2,493
SWE,Diving,6,8,7,134,21,155,3193
SWE,Equestrian,4,1,0,40,5,45,835
SWE,Equestrianism,37,24,24,306,85,391,6344
SWE,Fencing,6,13,7,220,26,246,11558
SWE,Figure Skating,3,2,1,2,6,8,54
SWE,Football,12,40,30,181,82,263,7906
SWE,Golf,0,1,0,11,1,12,487
SWE,Gymnastics,95,7,1,386,103,489,26707
SWE,Handball,0,61,0,168,61,229,4419
SWE,Ice Hockey,0,0,0,11,0,11,60
SWE,Judo,0,0,1,33,1,34,4876
SWE,"Marathon Swimming, Swimming",0,0,0,4,0,4,52
SWE,Modern Pentathlon,9,9,7,78,25,103,1821
SWE,Rhythmic Gymnastics,0,0,0,1,0,1,848
SWE,Rowing,0,10,0,140,10,150,11625
SWE,Sailing,33,50,37,223,120,343,7266
SWE,Shooting,32,55,40,459,127,586,12580
SWE,Skateboarding,0,0,0,2,0,2,168
SWE,Swimming,11,27,35,733,73,806,26416
SWE,Synchronized Swimming,0,0,0,1,0,1,909
SWE,Table Tennis,1,5,1,73,7,80,2480
SWE,Taekwondo,0,0,0,8,0,8,870
SWE,Tennis,0,6,8,116,14,130,3446
SWE,Triathlon,0,1,0,4,1,5,822
SWE,Tug-Of-War,11,0,8,8,19,27,170
SWE,Volleyball,0,0,0,12,0,12,4003
SWE,Water Polo,0,7,17,47,24,71,4418
SWE,Weightlifting,0,0,4,61,4,65,4256
SWE,Wrestling,28,27,31,205,86,291,7734
SWZ,Athletics,0,0,0,36,0,36,43294
SWZ,Boxing,0,0,0,9,0,9,6584
SWZ,Shooting,0,0,0,2,0,2,12580
SWZ,Swimming,0,0,0,20,0,20,26416
SWZ,Taekwondo,0,0,0,1,0,1,870
SWZ,Weightlifting,0,0,0,3,0,3,4256
SYR,Artistic Gymnastics,0,0,0,5,0,5,2297
SYR,Athletics,1,0,0,33,1,34,43294
SYR,Boxing,0,0,1,18,1,19,6584
SYR,Cycling,0,0,0,1,0,1,10859
SYR,Diving,0,0,0,2,0,2,3193
SYR,Equestrian,0,0,0,2,0,2,835
SYR,Equestrianism,0,0,0,1,0,1,6344
SYR,Football,0,0,0,15,0,15,7906
SYR,Judo,0,0,0,10,0,10,4876
SYR,Shooting,0,0,0,12,0,12,12580
SYR,Swimming,0,0,0,15,0,15,26416
SYR,Table Tennis,0,0,0,2,0,2,2480
SYR,Triathlon,0,0,0,2,0,2,822
SYR,Weightlifting,0,0,1,13,1,14,4256
SYR,Wrestling,0,1,0,37,1,38,7734
TAN,Athletics,0,2,0,107,2,109,43294
TAN,Boxing,0,0,0,36,0,36,6584
TAN,Hockey,0,0,0,16,0,16,6264
TAN,Judo,0,0,0,2,0,2,4876
TAN,Swimming,0,0,0,8,0,8,26416
TCH,Archery,0,0,0,4,0,4,2846
TCH,Art Competitions,0,1,2,84,3,87,3578
TCH,Athletics,11,8,5,339,24,363,43294
TCH,Badminton,0,0,0,2,0,2,1816
TCH,Basketball,0,0,0,123,0,123,5111
TCH,Boxing,3,1,2,45,6,51,6584
TCH,Canoeing,10,7,1,151,18,169,6171
TCH,Cycling,2,3,8,160,13,173,10859
TCH,Diving,1,1,0,17,2,19,3193
TCH,Equestrianism,1,0,0,56,1,57,6344
TCH,Fencing,0,0,0,108,0,108,11558
TCH,Football,16,17,0,51,33,84,7906
TCH,Gymnastics,19,42,17,979,78,1057,26707
TCH,Handball,0,16,0,72,16,88,4419
TCH,Hockey,0,16,0,0,16,16,6264
TCH,Ice Hockey,0,0,8,0,8,8,60
TCH,Judo,0,0,1,16,1,17,4876
TCH,Modern Pentathlon,0,3,1,29,4,33,1821
TCH,Rhythmic Gymnastics,0,0,0,4,0,4,848
TCH,Rowing,7,4,34,201,45,246,11625
TCH,Sailing,0,0,0,12,0,12,7266
TCH,Shooting,4,3,2,184,9,193,12580
TCH,Swimming,0,0,0,110,0,110,26416
TCH,Synchronized Swimming,0,0,0,1,0,1,909
TCH,Table Tennis,0,0,0,12,0,12,2480
TCH,Tennis,1,2,4,28,7,35,3446
TCH,Volleyball,0,11,12,60,23,83,4003
TCH,Water Polo,0,0,0,43,0,43,4418
TCH,Weightlifting,3,2,3,58,8,66,4256
TCH,Wrestling,1,7,7,90,15,105,7734
TGA,Archery,0,0,0,3,0,3,2846
TGA,Athletics,0,0,0,22,0,22,43294
TGA,Boxing,0,1,0,13,1,14,6584
TGA,Judo,0,0,0,1,0,1,4876
TGA,Swimming,0,0,0,7,0,7,26416
TGA,Taekwondo,0,0,0,3,0,3,870
TGA,Weightlifting,0,0,0,5,0,5,4256
THA,Archery,0,0,0,7,0,7,2846
THA,Athletics,0,0,0,163,0,163,43294
THA,Badminton,0,1,0,65,1,66,1816
THA,Basketball,0,0,0,9,0,9,5111
THA,Boxing,4,4,8,79,16,95,6584
THA,Canoe Sprint,0,0,0,1,0,1,756
THA,Canoeing,0,0,0,1,0,1,6171
THA,Cycling,0,0,0,50,0,50,10859
THA,Cycling BMX Racing,0,0,0,3,0,3,115
THA,Cycling Road,0,0,0,4,0,4,493
THA,Cycling Track,0,0,0,2,0,2,878
THA,Diving,0,0,0,6,0,6,3193
THA,Equestrian,0,0,0,7,0,7,835
THA,Equestrianism,0,0,0,2,0,2,6344
THA,Fencing,0,0,0,19,0,19,11558
THA,Football,0,0,0,28,0,28,7906
THA,Golf,0,0,0,12,0,12,487
THA,Judo,0,0,0,12,0,12,4876
THA,Modern Pentathlon,0,0,0,1,0,1,1821
THA,Rowing,0,0,0,8,0,8,11625
THA,Sailing,0,0,0,39,0,39,7266
THA,Shooting,0,0,0,131,0,131,12580
THA,Skateboarding,0,0,0,1,0,1,168
THA,Swimming,0,0,0,88,0,88,26416
THA,Table Tennis,0,0,0,14,0,14,2480
THA,Taekwondo,2,2,3,11,7,18,870
THA,Tennis,0,0,0,13,0,13,3446
THA,Weightlifting,5,4,5,33,14,47,4256
TJK,Archery,0,0,0,2,0,2,2846
TJK,Athletics,1,0,0,12,1,13,43294
TJK,Boxing,0,0,2,14,2,16,6584
TJK,Diving,0,0,0,2,0,2,3193
TJK,Judo,0,0,3,17,3,20,4876
TJK,Shooting,0,0,0,4,0,4,12580
TJK,Swimming,0,0,0,11,0,11,26416
TJK,Taekwondo,0,0,0,3,0,3,870
TJK,Weightlifting,0,0,0,1,0,1,4256
TJK,Wrestling,0,1,0,11,1,12,7734
TKM,Athletics,0,0,0,13,0,13,43294
TKM,Boxing,0,0,0,7,0,7,6584
TKM,Judo,0,0,0,13,0,13,4876
TKM,Shooting,0,0,0,5,0,5,12580
TKM,Swimming,0,0,0,13,0,13,26416
TKM,Table Tennis,0,0,0,2,0,2,2480
TKM,Weightlifting,0,1,0,14,1,15,4256
TKM,Wrestling,0,0,0,2,0,2,7734
TLS,Athletics,0,0,0,9,0,9,43294
TLS,Cycling,0,0,0,1,0,1,10859
TLS,Swimming,0,0,0,4,0,4,26416
TLS,Taekwondo,0,0,0,1,0,1,870
TOG,Athletics,0,0,0,33,0,33,43294
TOG,Boxing,0,0,0,8,0,8,6584
TOG,Canoeing,0,0,1,2,1,3,6171
TOG,Cycling,0,0,0,5,0,5,10859
TOG,Judo,0,0,0,3,0,3,4876
TOG,Rowing,0,0,0,3,0,3,11625
TOG,Swimming,0,0,0,6,0,6,26416
TOG,Table Tennis,0,0,0,2,0,2,2480
TOG,Tennis,0,0,0,1,0,1,3446
TOG,Triathlon,0,0,0,1,0,1,822
TPE,Archery,0,6,6,103,12,115,2846
TPE,Artistic Gymnastics,0,1,1,36,2,38,2297
TPE,Athletics,0,1,1,136,2,138,43294
TPE,Badminton,4,1,0,40,5,45,1816
TPE,Baseball,0,20,0,47,20,67,894
TPE,Basketball,0,0,0,11,0,11,5111
TPE,Boxing,1,0,3,27,4,31,6584
TPE,Breaking,0,0,0,1,0,1,33
TPE,Canoe Slalom,0,0,0,5,0,5,256
TPE,Canoe Sprint,0,0,0,1,0,1,756
TPE,Cycling,0,0,0,41,0,41,10859
TPE,Cycling Road,0,0,0,1,0,1,493
TPE,Diving,0,0,0,6,0,6,3193
TPE,Equestrian,0,0,0,1,0,1,835
TPE,Equestrianism,0,0,0,1,0,1,6344
TPE,Fencing,0,0,0,10,0,10,11558
TPE,Football,0,0,0,13,0,13,7906
TPE,Golf,0,0,1,10,1,11,487
TPE,Gymnastics,0,0,0,92,0,92,26707
TPE,Judo,0,1,0,48,1,49,4876
TPE,Karate,0,0,1,1,1,2,81
TPE,Modern Pentathlon,0,0,0,3,0,3,1821
TPE,Rowing,0,0,0,6,0,6,11625
TPE,Sailing,0,0,0,13,0,13,7266
TPE,Shooting,0,0,1,73,1,74,12580
TPE,Softball,0,0,0,45,0,45,478
TPE,Swimming,0,0,0,166,0,166,26416
TPE,Table Tennis,0,1,3,79,4,83,2480
TPE,Taekwondo,2,1,6,14,9,23,870
TPE,Tennis,0,0,0,26,0,26,3446
TPE,Weightlifting,2,2,7,59,11,70,4256
TPE,Wrestling,0,0,0,7,0,7,7734
TTO,Athletics,7,7,14,267,28,295,43294
TTO,Badminton,0,0,0,1,0,1,1816
TTO,Boxing,0,0,0,6,0,6,6584
TTO,Cycling,0,0,0,47,0,47,10859
TTO,Cycling Road,0,0,0,1,0,1,493
TTO,Cycling Track,0,0,0,8,0,8,878
TTO,Gymnastics,0,0,0,4,0,4,26707
TTO,Judo,0,0,0,2,0,2,4876
TTO,Rowing,0,0,0,2,0,2,11625
TTO,Sailing,0,0,0,8,0,8,7266
TTO,Shooting,0,0,0,8,0,8,12580
TTO,Swimming,0,0,1,40,1,41,26416
TTO,Table Tennis,0,0,0,2,0,2,2480
TTO,Taekwondo,0,0,0,2,0,2,870
TTO,Weightlifting,0,1,2,5,3,8,4256
TUN,Archery,0,0,0,5,0,5,2846
TUN,Athletics,1,3,1,75,5,80,43294
TUN,Basketball,0,0,0,12,0,12,5111
TUN,Beach Volleyball,0,0,0,2,0,2,756
TUN,Boxing,0,0,2,48,2,50,6584
TUN,Canoe Slalom,0,0,0,3,0,3,256
TUN,Canoe Sprint,0,0,0,6,0,6,756
TUN,Canoeing,0,0,0,8,0,8,6171
TUN,Cycling,0,0,0,10,0,10,10859
TUN,Fencing,0,1,1,38,2,40,11558
TUN,Football,0,0,0,65,0,65,7906
TUN,Gymnastics,0,0,0,8,0,8,26707
TUN,Handball,0,0,0,72,0,72,4419
TUN,Judo,0,0,0,43,0,43,4876
TUN,Marathon Swimming,0,0,0,1,0,1,89
TUN,"Marathon Swimming, Swimming",0,0,0,4,0,4,52
TUN,Modern Pentathlon,0,0,0,6,0,6,1821
TUN,Rowing,0,0,0,13,0,13,11625
TUN,Sailing,0,0,0,11,0,11,7266
TUN,Shooting,0,0,0,11,0,11,12580
TUN,Swimming,3,0,1,29,4,33,26416
TUN,Table Tennis,0,0,0,19,0,19,2480
TUN,Taekwondo,1,1,2,9,4,13,870
TUN,Tennis,0,0,0,8,0,8,3446
TUN,Volleyball,0,0,0,82,0,82,4003
TUN,Weightlifting,0,0,0,18,0,18,4256
TUN,Wrestling,0,0,1,41,1,42,7734
TUR,Archery,1,0,3,66,4,70,2846
TUR,Art Competitions,0,0,0,3,0,3,3578
TUR,Artistic Gymnastics,0,0,1,63,1,64,2297
TUR,Athletics,1,2,3,262,6,268,43294
TUR,Badminton,0,0,0,4,0,4,1816
TUR,Basketball,0,0,0,42,0,42,5111
TUR,Boxing,1,5,4,71,10,81,6584
TUR,Canoeing,0,0,0,2,0,2,6171
TUR,Cycling,0,0,0,40,0,40,10859
TUR,Cycling Road,0,0,0,3,0,3,493
TUR,Diving,0,0,0,2,0,2,3193
TUR,Equestrianism,0,0,0,39,0,39,6344
TUR,Fencing,0,0,0,38,0,38,11558
TUR,Football,0,0,0,71,0,71,7906
TUR,Gymnastics,0,0,0,11,0,11,26707
TUR,Judo,1,0,1,53,2,55,4876
TUR,Karate,0,1,3,3,4,7,81
TUR,"Marathon Swimming, Swimming",0,0,0,5,0,5,52
TUR,Modern Pentathlon,0,0,0,4,0,4,1821
TUR,Rowing,0,0,0,5,0,5,11625
TUR,Sailing,0,0,0,60,0,60,7266
TUR,Shooting,0,2,0,54,2,56,12580
TUR,Swimming,0,0,0,130,0,130,26416
TUR,Table Tennis,0,0,0,7,0,7,2480
TUR,Taekwondo,1,3,6,12,10,22,870
TUR,Tennis,0,0,0,1,0,1,3446
TUR,Volleyball,0,0,0,37,0,37,4003
TUR,Weightlifting,8,2,2,57,12,69,4256
TUR,Wrestling,29,18,21,218,68,286,7734
TUV,Athletics,0,0,0,9,0,9,43294
TUV,Weightlifting,0,0,0,2,0,2,4256
UAE,Athletics,0,0,0,25,0,25,43294
UAE,Cycling,0,0,0,16,0,16,10859
UAE,Cycling Road,0,0,0,1,0,1,493
UAE,Equestrian,0,0,0,6,0,6,835
UAE,Equestrianism,0,0,0,1,0,1,6344
UAE,Football,0,0,0,18,0,18,7906
UAE,Judo,0,0,1,12,1,13,4876
UAE,Sailing,0,0,0,1,0,1,7266
UAE,Shooting,1,0,0,16,1,17,12580
UAE,Swimming,0,0,0,64,0,64,26416
UAE,Taekwondo,0,0,0,1,0,1,870
UAE,Weightlifting,0,0,0,2,0,2,4256
UAR,Athletics,0,0,0,2,0,2,43294
UAR,Boxing,0,0,1,3,1,4,6584
UAR,Diving,0,0,0,4,0,4,3193
UAR,Equestrianism,0,0,0,6,0,6,6344
UAR,Fencing,0,0,0,9,0,9,11558
UAR,Football,0,0,0,17,0,17,7906
UAR,Gymnastics,0,0,0,48,0,48,26707
UAR,Rowing,0,0,0,9,0,9,11625
UAR,Shooting,0,0,0,3,0,3,12580
UAR,Water Polo,0,0,0,10,0,10,4418
UAR,Weightlifting,0,0,0,7,0,7,4256
UAR,Wrestling,0,1,0,3,1,4,7734
UGA,Archery,0,0,0,1,0,1,2846
UGA,Athletics,5,2,2,179,9,188,43294
UGA,Badminton,0,0,0,2,0,2,1816
UGA,Boxing,0,3,1,70,4,74,6584
UGA,Cycling,0,0,0,2,0,2,10859
UGA,Cycling Road,0,0,0,1,0,1,493
UGA,Hockey,0,0,0,17,0,17,6264
UGA,Rowing,0,0,0,2,0,2,11625
UGA,Swimming,0,0,0,14,0,14,26416
UGA,Table Tennis,0,0,0,7,0,7,2480
UGA,Weightlifting,0,0,0,7,0,7,4256
UKR,Archery,1,3,4,68,8,76,2846
UKR,Artistic Gymnastics,0,1,0,83,1,84,2297
UKR,Artistic Swimming,0,0,10,2,10,12,257
UKR,Athletics,3,3,19,442,25,467,43294
UKR,Badminton,0,0,0,21,0,21,1816
UKR,Basketball,0,0,0,12,0,12,5111
UKR,Boxing,5,4,7,35,16,51,6584
UKR,Breaking,0,0,0,3,0,3,33
UKR,Canoe Slalom,0,0,0,5,0,5,256
UKR,Canoe Sprint,0,4,1,25,5,30,756
UKR,Canoeing,3,2,7,51,12,63,6171
UKR,Cycling,0,4,2,95,6,101,10859
UKR,Cycling Mountain Bike,0,0,0,3,0,3,144
UKR,Cycling Road,0,0,0,5,0,5,493
UKR,Cycling Track,0,1,0,5,1,6,878
UKR,Diving,0,0,4,77,4,81,3193
UKR,Equestrian,0,0,0,2,0,2,835
UKR,Equestrianism,0,0,0,26,0,26,6344
UKR,Fencing,9,4,5,96,18,114,11558
UKR,Football,0,0,0,18,0,18,7906
UKR,Gymnastics,5,8,10,313,23,336,26707
UKR,Handball,0,0,15,0,15,15,4419
UKR,Judo,0,1,3,52,4,56,4876
UKR,Karate,0,1,1,1,2,3,81
UKR,Marathon Swimming,0,0,0,1,0,1,89
UKR,Modern Pentathlon,0,1,1,17,2,19,1821
UKR,Rhythmic Gymnastics,1,0,4,42,5,47,848
UKR,Rowing,4,4,4,77,12,89,11625
UKR,Sailing,2,5,4,35,11,46,7266
UKR,Shooting,4,3,4,110,11,121,12580
UKR,Sport Climbing,0,0,0,2,0,2,108
UKR,Swimming,4,3,2,212,9,221,26416
UKR,Synchronized Swimming,0,0,0,18,0,18,909
UKR,Table Tennis,0,0,0,16,0,16,2480
UKR,Taekwondo,0,0,0,3,0,3,870
UKR,Tennis,0,0,1,35,1,36,3446
UKR,Trampoline Gymnastics,0,0,0,1,0,1,64
UKR,Trampolining,1,1,0,7,2,9,152
UKR,Triathlon,0,0,0,12,0,12,822
UKR,Volleyball,0,0,0,12,0,12,4003
UKR,Water Polo,0,0,0,13,0,13,4418
UKR,Weightlifting,3,2,3,44,8,52,4256
UKR,Wrestling,4,9,9,86,22,108,7734
UNK,Art Competitions,0,0,0,2,0,2,3578
URS,Archery,1,3,3,18,7,25,2846
URS,Athletics,83,70,89,613,242,855,43294
URS,Basketball,48,50,48,0,146,146,5111
URS,Boxing,14,19,18,45,51,96,6584
URS,Canoeing,54,21,12,54,87,141,6171
URS,Cycling,29,8,16,98,53,151,10859
URS,Diving,4,4,6,86,14,100,3193
URS,Equestrianism,16,7,6,133,29,162,6344
