Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
Mikita Borykau,BLR,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Nadzeya Makarchanka,BLR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Nadzeya Papok,BLR,Canoe Sprint,0,0,0,1,1,1,2024,0.08614083160457776,2717
Uladzislau Litvinau,BLR,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Volha Khudzenka,BLR,Canoe Sprint,0,0,2,1,1,3,2024,0.08617032393523026,1642
Aleksandr Riabushenko,BLR,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Alena Amialiusik,BLR,Cycling Road,0,0,2,0,0,2,2024,0.001125347976850006,12106
Tatsiana Sharakova,BLR,Cycling Track,0,0,1,0,0,1,2024,0.0,23451
Yauheni Karaliok,BLR,Cycling Track,0,0,1,0,0,1,2024,0.0,23451
Alexandre Zelenko,BLR,Equestrian,0,0,1,0,0,1,2024,0.0,23451
Dzmitry Minkou,BLR,Judo,0,0,1,0,0,1,2024,0.0,23451
Maryna Slutskaya,BLR,Judo,0,0,1,0,0,1,2024,0.0,23451
Mikita Sviryd,BLR,Judo,0,0,1,0,0,1,2024,0.0,23451
Anastasiya Prokopenko,BLR,Modern Pentathlon,0,0,1,0,0,1,2024,0.0,23451
Ilya Palazkov,BLR,Modern Pentathlon,0,0,1,0,0,1,2024,0.0,23451
Volha Silkina,BLR,Modern Pentathlon,0,0,1,0,0,1,2024,0.0,23451
Alina Harnasko,BLR,Rhythmic Gymnastics,1,0,0,0,1,1,2024,0.07998107834533921,6197
Anastasiia Salos,BLR,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Anastasiya Malakanava,BLR,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Anastasiya Rybakova,BLR,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Arina Tsitsilina,BLR,Rhythmic Gymnastics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Hanna Haidukevich,BLR,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Karyna Yarmolenka,BLR,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Alena Furman,BLR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Dzmitry Furman,BLR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Ina Nikulina,BLR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Siarhei Valadzko,BLR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Tatsiana Klimovich,BLR,Rowing,0,0,1,0,0,1,2024,0.0,23451
Mikita Tsirkun,BLR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Tatiana Drozdovskaya,BLR,Sailing,0,0,1,0,0,1,2024,0.0,23451
Maria Martynova,BLR,Shooting,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Viktoria Chaika,BLR,Shooting,0,0,2,0,0,2,2024,0.001125347976850006,12106
Yury Shcherbatsevich,BLR,Shooting,0,0,8,0,0,8,2024,0.007825667853144012,6934
Alina Zmushka,BLR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Anastasiya Kuliashova,BLR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Anastasiya Shkurdai,BLR,Swimming,0,0,5,0,0,5,2024,0.004486577798026189,7417
Artsiom Machekin,BLR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Ilya Shymanovich,BLR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Mikita Tsmyh,BLR,Swimming,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Nastassia Karakouskaya,BLR,Swimming,0,0,1,0,0,1,2024,0.0,23451
Yauhen Tsurkin,BLR,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Aryna Sabalenka,BLR,Tennis,0,0,1,0,0,1,2024,0.0,23451
Egor Gerasimov,BLR,Tennis,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ilya Ivashka,BLR,Tennis,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ivan Litvinovich,BLR,Trampoline Gymnastics,0,1,0,0,1,1,2024,0.08058195654188434,4235
Uladzislau Hancharou,BLR,Trampoline Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Darya Naumava,BLR,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Yauheni Tsikhantsou,BLR,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Ali Shabanau,BLR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Aliaksandr Hushtyn,BLR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Dzianis Khramiankou,BLR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Iryna Kurachkina,BLR,Wrestling,0,0,0,1,1,1,2024,0.08614083160457776,2717
Kiryl Maskevich,BLR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Mahamedkhabib Kadzimahamedau,BLR,Wrestling,0,0,0,1,1,1,2024,0.08614083160457776,2717
Vanesa Kaladzinskaya,BLR,Wrestling,1,0,0,0,1,1,2024,0.07998107834533921,6197
Vasilisa Marzaliuk,BLR,Wrestling,0,0,1,0,0,1,2024,0.0,23451
Angela Castro,BOL,Athletics,0,0,1,0,0,1,2024,0.0,23451
Bruno Rojas,BOL,Athletics,0,0,1,0,0,1,2024,0.0,23451
Guadalupe Torrez,BOL,Athletics,0,0,1,0,0,1,2024,0.0,23451
Hector Garibay,BOL,Athletics,0,0,1,0,0,1,2024,0.0,23451
Esteban Nunez,BOL,Swimming,0,0,1,0,0,1,2024,0.0,23451
Gabriel Castillo,BOL,Swimming,0,0,1,0,0,1,2024,0.0,23451
Jose Ribera,BOL,Swimming,0,0,1,0,0,1,2024,0.0,23451
Karen Torrez,BOL,Swimming,0,0,1,0,0,1,2024,0.0,23451
Hugo Dellien,BOL,Tennis,0,0,1,0,0,1,2024,0.0,23451
Amantle Montsho,BOT,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Anthony Pasela,BOT,Athletics,1,0,0,0,1,1,2024,0.07998107834533921,6197
Anthony Pesela,BOT,Athletics,0,0,0,1,1,1,2024,0.08614083160457776,2717
Baboloki Thebe,BOT,Athletics,1,0,1,0,1,2,2024,0.07998989387663208,5344
Bayapo Ndori,BOT,Athletics,1,0,1,1,2,3,2024,0.12302275581903993,1107
Bhekempilo Eppie,BOT,Athletics,0,0,0,1,1,1,2024,0.08614083160457776,2717
Boitumelo Masilo,BOT,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Christine Botlogetswe,BOT,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Collen Kebinatshipi,BOT,Athletics,0,0,1,1,1,2,2024,0.08614942012677068,1959
Galefele Moroko,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Isaac Makwala,BOT,Athletics,1,0,4,0,1,5,2024,0.08009550042988582,4803
Kethobogile Haingura,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Letsile Tebogo,BOT,Athletics,0,1,1,1,2,3,2024,0.1253356995428745,835
Leungo Scotch,BOT,Athletics,1,0,1,1,2,3,2024,0.12302275581903993,1107
Nijel Amos,BOT,Athletics,0,0,2,1,1,3,2024,0.08617032393523026,1642
Oratile Nowe,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Tshepiso Masalela,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Tumo Nkape,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Victor Ntweng,BOT,Athletics,0,0,1,0,0,1,2024,0.0,23451
Zibane Ngozi,BOT,Athletics,1,0,0,0,1,1,2024,0.07998107834533921,6197
Otukile Mahommed,BOT,Boxing,0,0,1,0,0,1,2024,0.0,23451
Sadie Kenosi,BOT,Boxing,0,0,1,0,0,1,2024,0.0,23451
Adrian Robinson,BOT,Swimming,0,0,1,0,0,1,2024,0.0,23451
James Freeman,BOT,Swimming,0,0,2,0,0,2,2024,0.001125347976850006,12106
Maxine Egner,BOT,Swimming,0,0,1,0,0,1,2024,0.0,23451
Magdeline Moyengwa,BOT,Weightlifting,0,0,1,0,0,1,2024,0.0,23451
Luiza Sliachticas,BRA,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marcus D'almeida,BRA,Archery,0,0,6,0,0,6,2024,0.005602062620190318,7190
dos Marcelle,BRA,Archery,0,0,2,0,0,2,2024,0.001125347976850006,12106
Arthur Mariano,BRA,Artistic Gymnastics,0,0,10,0,0,10,2024,0.01003947973806495,6831
Arthur Zanetti,BRA,Artistic Gymnastics,0,0,1,0,0,1,2024,0.0,23451
Caio Souza,BRA,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Diogo Soares,BRA,Artistic Gymnastics,0,0,16,0,0,16,2024,0.016622465958637037,6773
Flavia Saraiva,BRA,Artistic Gymnastics,1,0,11,0,1,12,2024,0.08079951661050504,3261
Francisco Barretto,BRA,Artistic Gymnastics,0,0,8,0,0,8,2024,0.007825667853144012,6934
Jade Barbosa,BRA,Artistic Gymnastics,1,0,6,0,1,7,2024,0.08023164959869704,4744
Julia Soares,BRA,Artistic Gymnastics,1,0,5,0,1,6,2024,0.08015702227356138,4767
Lorrane Oliveira,BRA,Artistic Gymnastics,1,0,5,0,1,6,2024,0.08015702227356138,4767
Rebeca Andrade,BRA,Artistic Gymnastics,1,2,6,3,6,12,2024,0.3340316927175505,45
Aldemir Junior,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Alexsandro Melo,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Altobeli Silva,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Anderson Henriques,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Andre Camilo,BRA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Aparecida Coutinho,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Augusto Dutra,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Batista Goncalves,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Caio Bonfim,BRA,Athletics,0,0,5,1,1,6,2024,0.08630679691317081,1433
Carolina Azevedo,BRA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Caroline Silva,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Claudia Lemos,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Cristina Rosa,BRA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Daniel Do,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Darlan Romani,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Derick Silva,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Douglas Hernandes,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Eduardo Rodrigues,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Eliane Martins,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Erica Sena,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Erick Soares,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Erik Cardoso,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Felipe Bardi,BRA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Fernanda Martins,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Fernando Ferreira,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Gabriel Bezera,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Gabriel Constantino,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Gabriele Santos,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Geisa Arcanjo,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Henrique Rodrigues,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Jessica Farias,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Joao Falcao,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Jorge Vides,BRA,Athletics,0,0,4,0,0,4,2024,0.00336863300103117,7824
Ketiley Batista,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Laila Ferrer,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Livia Avancini,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Lorraine Martins,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Lucas Carvalho,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Lucas Mazzo,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Lucas Vilar,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marcio Teles,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mateus De,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Matheus Correa,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Matheus Lima,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Maysa Campos,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Messias Baptista,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Nubia Soares,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Pedro Burmann,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Rafael Pereira,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Renan Correa,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Roberto Paula,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Rodrigo Do,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Rosangela Santos,BRA,Athletics,0,0,7,0,0,7,2024,0.006715091345500642,7040
Samory Fraga,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Simone Ferraz,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Tabata Vitorino,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Thiago Andre,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Thiago Braz,BRA,Athletics,1,0,0,0,1,1,2024,0.07998107834533921,6197
Thiago Moura,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Tiffani Marinho,BRA,Athletics,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Valdileia Martins,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Viviane Lyra,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
Welington Morais,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
da Chaves,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
da Chayenne,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
da Izabela,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
da Mauricio,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
da Raquel,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
de Andressa,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
de Gabriela,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
de Juliana,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
de Maria,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
de Sales,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
dos Alison,BRA,Athletics,2,0,1,0,2,3,2024,0.15219887132045448,677
dos Almir,BRA,Athletics,0,0,2,0,0,2,2024,0.001125347976850006,12106
dos Felipe,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
dos Gabriel,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
dos Marcelino,BRA,Athletics,0,0,1,0,0,1,2024,0.0,23451
Fabiana Silva,BRA,Badminton,0,0,1,0,0,1,2024,0.0,23451
Juliana Viana,BRA,Badminton,0,0,1,0,0,1,2024,0.0,23451
Ygor Coelho,BRA,Badminton,0,0,2,0,0,2,2024,0.001125347976850006,12106
Bruno Caboclo,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Carlos Nascimento,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Cristiano Felicio,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Didi Louzada,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Gui Santos,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Joao Cardoso,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Leo Meindl,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Lucas Dias,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Marcelinho Huertas,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Raul Neto,BRA,Basketball,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Vitor Benite,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Yago Santos,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
de Georginho,BRA,Basketball,0,0,1,0,0,1,2024,0.0,23451
Agatha Bednarczuk,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Alison Cerutti,BRA,Beach Volleyball,0,1,1,1,2,3,2024,0.1253356995428745,835
Alvaro Morais,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Andre Loyola,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Arthur Diego,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Barbara Seixas,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Bruno Oscar,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Carolina Solberg,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Eduarda Santos,BRA,Beach Volleyball,0,1,1,0,1,2,2024,0.0805911872684156,3601
Evandro Goncalves,BRA,Beach Volleyball,0,0,2,0,0,2,2024,0.001125347976850006,12106
George Souto,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Patricia Silva,BRA,Beach Volleyball,0,1,1,0,1,2,2024,0.0805911872684156,3601
Rebecca Silva,BRA,Beach Volleyball,0,0,1,0,0,1,2024,0.0,23451
Abner Teixeira,BRA,Boxing,1,0,1,0,1,2,2024,0.07998989387663208,5344
Beatriz Ferreira,BRA,Boxing,0,0,0,1,1,1,2024,0.08614083160457776,2717
Caroline Barbosa,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Gabriel Oliveira,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Graziele Sousa,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Hebert Sousa,BRA,Boxing,0,1,0,0,1,1,2024,0.08058195654188434,4235
Iasmin Soares,BRA,Boxing,1,0,0,0,1,1,2024,0.07998107834533921,6197
Jucielen Cerqueira,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Jucielen Romeu,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Keno Machado,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Marley Machado,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
da Douglas,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
de Regina,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
de Wanderley,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
de Wanderson,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
dos Maria,BRA,Boxing,0,0,1,0,0,1,2024,0.0,23451
Ana Satila,BRA,Canoe Slalom,0,0,5,0,0,5,2024,0.004486577798026189,7417
Pedro Goncalves,BRA,Canoe Slalom,0,0,4,0,0,4,2024,0.00336863300103117,7824
Isaquias Queiroz,BRA,Canoe Sprint,0,1,2,1,2,4,2024,0.12536063516817986,790
Jamael Nascimento,BRA,Canoe Sprint,0,0,3,0,0,3,2024,0.0022482243524647905,8771
Junior Souta,BRA,Canoe Sprint,0,0,2,0,0,2,2024,0.001125347976850006,12106
Mateus Nunes,BRA,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Paula Vergutz,BRA,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Valdenice Conceicao,BRA,Canoe Sprint,0,0,1,0,0,1,2024,0.0,23451
Felipe Silva,BRA,Canoeing,0,0,1,0,0,1,2024,0.0,23451
Pedro Silva,BRA,Canoeing,0,0,1,0,0,1,2024,0.0,23451
Henrique Avancini,BRA,Cycling,0,0,1,0,0,1,2024,0.0,23451
Renato Rezende,BRA,Cycling,0,0,2,0,0,2,2024,0.001125347976850006,12106
Gustavo Batista,BRA,Cycling BMX Freestyle,0,0,1,0,0,1,2024,0.0,23451
Andreia Stevaux,BRA,Cycling BMX Racing,0,0,1,0,0,1,2024,0.0,23451
Paola Reis,BRA,Cycling BMX Racing,0,0,1,0,0,1,2024,0.0,23451
Renato Rezende,BRA,Cycling BMX Racing,0,0,1,0,0,1,2024,0.0,23451
Henrique Avancini,BRA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Henrique Cocuzzi,BRA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Jaqueline Mourao,BRA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Raiza Goulao,BRA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Ulan Bastos,BRA,Cycling Mountain Bike,0,0,1,0,0,1,2024,0.0,23451
Vinicius Rangel,BRA,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Vitoria Magalhaes,BRA,Cycling Road,0,0,1,0,0,1,2024,0.0,23451
Ingrid Oliveira,BRA,Diving,0,0,4,0,0,4,2024,0.00336863300103117,7824
Isaac Souza,BRA,Diving,0,0,1,0,0,1,2024,0.0,23451
Kawan Figueredo,BRA,Diving,0,0,1,0,0,1,2024,0.0,23451
Luana Lira,BRA,Diving,0,0,1,0,0,1,2024,0.0,23451
Carlos Parro,BRA,Equestrian,0,0,4,0,0,4,2024,0.00336863300103117,7824
Marcelo Tosi,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marcio Appel,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marcio Carvalho,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marlon Modolo,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Pedro Veniss,BRA,Equestrian,0,0,4,0,0,4,2024,0.00336863300103117,7824
Rafael Mamprin,BRA,Equestrian,0,0,4,0,0,4,2024,0.00336863300103117,7824
Rodrigo Pessoa,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Ruy Fonseca,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Victor Marcari,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Yuri Mansur,BRA,Equestrian,0,0,4,0,0,4,2024,0.00336863300103117,7824
de Rodrigo,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
de Stephan,BRA,Equestrian,0,0,2,0,0,2,2024,0.001125347976850006,12106
Marcelo Tosi,BRA,Equestrianism,0,0,4,0,0,4,2024,0.00336863300103117,7824
Pedro Veniss,BRA,Equestrianism,0,0,4,0,0,4,2024,0.00336863300103117,7824
Raul Neto,BRA,Equestrianism,0,0,2,0,0,2,2024,0.001125347976850006,12106
Rodrigo Pessoa,BRA,Equestrianism,2,1,9,0,3,12,2024,0.18263244632349915,317
Guilherme Toldo,BRA,Fencing,0,0,5,0,0,5,2024,0.004486577798026189,7417
Mariana Pistoia,BRA,Fencing,0,0,1,0,0,1,2024,0.0,23451
Nathalie Moellhausen,BRA,Fencing,0,0,4,0,0,4,2024,0.00336863300103117,7824
ABNER,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
ADRIANA,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
ALINE,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
ANDRESSA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
ANDRESSINHA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
ANGELINA,BRA,Football,0,0,1,1,1,2,2024,0.08614942012677068,1959
ANTONIA,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
ANTONY,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
BARBARA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
BEATRIZ,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
BRENNO,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Bruna Benites,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
Bruno Fuchs,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Bruno Guimaraes,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
CLAUDINHO,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Carlos Diego,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
DEBINHA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
DUDA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
Dani Alves,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
ERIKA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
FORMIGA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
GEYSE,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
GIOVANA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
Gabriel Martinelli,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Gabriel Menino,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Guilherme Arana,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Henrique Matheus,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
JHENIFFER,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
JUCINARA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
JULIA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
Jorge Campos,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
KEROLIN,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
LAUREN,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
LETICIA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
LORENA,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
LUCAO,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
LUCIANA,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
LUDMILA,BRA,Football,0,0,1,1,1,2,2024,0.08614942012677068,1959
Leticia Santos,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
Luiz Douglas,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
MALCOM,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
MARTA,BRA,Football,0,0,1,1,1,2,2024,0.08614942012677068,1959
Matheus Cunha,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
NINO,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
Nunes Gabi,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
PAULINHO,BRA,Football,0,1,0,0,1,1,2024,0.08058195654188434,4235
POLIANA,BRA,Football,0,0,1,0,0,1,2024,0.0,23451
PRISCILA,BRA,Football,0,0,0,1,1,1,2024,0.08614083160457776,2717
