NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Partipate_Rate,,Score,Rank
JAM,Weightlifting,0,0,0,5,0,5,4256,0,0,0,0,0.001174812,,0.004054964,10
JOR,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,,0.004446278,12
JOR,Artistic Gymnastics,0,0,0,2,0,2,2297,0,0,0,0,0.000870701,,0.003929131,13
JOR,Athletics,0,0,0,23,0,23,43294,0,0,0,0,0.000531251,,0.073194149,3
JOR,Boxing,0,0,0,13,0,13,6584,0,0,0,0,0.001974484,,0.022020602,6
JOR,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,,0.001216144,14
JOR,Equestrianism,0,0,0,4,0,4,6344,0,0,0,0,0.000630517,,0.011152733,9
JOR,Fencing,0,0,0,2,0,2,11558,0,0,0,0,0.00017304,,0.018287788,7
JOR,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,,0.007860348,11
JOR,Karate,0,0,1,0,1,1,81,0,0,1,1,0.012345679,,0.443026872,2
JOR,Shooting,0,0,0,17,0,17,12580,0,0,0,0,0.001351351,,0.032305865,5
JOR,Swimming,0,0,0,17,0,17,26416,0,0,0,0,0.000643549,,0.04784494,4
JOR,Table Tennis,0,0,0,6,0,6,2480,0,0,0,0,0.002419355,,0.009068981,10
JOR,Taekwondo,1,2,0,11,3,14,870,0.071428571,0.142857143,0,0.214285714,0.016091954,,0.578545756,1
JOR,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,,0.0011952,15
JOR,Wrestling,0,0,0,4,0,4,7734,0,0,0,0,0.000517197,,0.013157647,8
JPN,3x3 Basketball,0,0,0,8,0,8,128,0,0,0,0,0.0625,,0.000974305,51
JPN,Archery,0,3,8,104,11,115,2846,0,0.026086957,0.069565217,0.095652174,0.04040759,,0.067653788,26
JPN,Art Competitions,0,0,2,127,2,129,3578,0,0,0.015503876,0.015503876,0.036053661,,0.031135991,36
JPN,Artistic Gymnastics,9,4,3,118,16,134,2297,0.067164179,0.029850746,0.02238806,0.119402985,0.058336961,,0.088526946,19
JPN,Artistic Swimming,0,0,0,21,0,21,257,0,0,0,0,0.081712062,,0.003201222,47
JPN,Athletics,8,16,10,885,34,919,43294,0.008705114,0.017410229,0.010881393,0.036996736,0.02122696,,0.258040094,10
JPN,Badminton,2,2,7,88,11,99,1816,0.02020202,0.02020202,0.070707071,0.111111111,0.054515419,,0.066291244,29
JPN,Baseball,0,20,44,48,64,112,894,0,0.178571429,0.392857143,0.571428571,0.125279642,,0.306743368,8
JPN,Baseball/Softball,39,0,0,0,39,39,234,1,0,0,1,0.166666667,,0.542734996,1
JPN,Basketball,0,12,0,151,12,163,5111,0,0.073619632,0,0.073619632,0.031891998,,0.084174492,20
JPN,Beach Volleyball,0,0,0,24,0,24,756,0,0,0,0,0.031746032,,0.005251896,45
JPN,Boxing,3,0,5,77,8,85,6584,0.035294118,0,0.058823529,0.094117647,0.012910085,,0.067005111,28
JPN,Breaking,1,0,0,3,1,4,33,0.25,0,0,0.25,0.121212121,,0.160401926,13
JPN,Canoe Slalom,0,0,0,11,0,11,256,0,0,0,0,0.04296875,,0.001797835,49
JPN,Canoe Sprint,0,0,0,11,0,11,756,0,0,0,0,0.014550265,,0.004179559,46
JPN,Canoeing,0,0,1,97,1,98,6171,0,0,0.010204082,0.010204082,0.015880732,,0.037199354,34
JPN,Cycling,0,3,3,164,6,170,10859,0,0.017647059,0.017647059,0.035294118,0.015655217,,0.068803426,25
JPN,Cycling BMX Freestyle,0,0,0,3,0,3,42,0,0,0,0,0.071428571,,4.95E-05,56
JPN,Cycling BMX Racing,0,0,0,4,0,4,115,0,0,0,0,0.034782609,,0.000480292,54
JPN,Cycling Mountain Bike,0,0,0,3,0,3,144,0,0,0,0,0.020833333,,0.000610744,52
JPN,Cycling Road,0,0,0,7,0,7,493,0,0,0,0,0.014198783,,0.002611436,48
JPN,Cycling Track,0,1,0,45,1,46,878,0,0.02173913,0,0.02173913,0.0523918,,0.017543287,41
JPN,Diving,0,1,0,110,1,111,3193,0,0.009009009,0,0.009009009,0.034763545,,0.02571573,39
JPN,Equestrian,0,0,4,34,4,38,835,0,0,0.105263158,0.105263158,0.045508982,,0.066096947,30
JPN,Equestrianism,1,0,0,198,1,199,6344,0.005025126,0,0,0.005025126,0.031368222,,0.046600587,33
JPN,Fencing,9,9,8,209,26,235,11558,0.038297872,0.038297872,0.034042553,0.110638298,0.020332237,,0.12280254,16
JPN,Football,0,18,16,273,34,307,7906,0,0.058631922,0.052117264,0.110749186,0.038831267,,0.144080972,15
JPN,Golf,0,1,1,10,2,12,487,0,0.083333333,0.083333333,0.166666667,0.024640657,,0.076361641,24
JPN,Gymnastics,65,47,54,1050,166,1216,26707,0.053453947,0.038651316,0.044407895,0.136513158,0.045531134,,0.480215918,3
JPN,Handball,0,0,0,111,0,111,4419,0,0,0,0,0.025118805,,0.029361235,38
JPN,Hockey,0,11,0,166,11,177,6264,0,0.062146893,0,0.062146893,0.028256705,,0.079995229,22
JPN,Judo,51,47,30,55,128,183,4876,0.278688525,0.256830601,0.163934426,0.699453552,0.037530763,,0.484789456,2
JPN,Karate,1,1,1,5,3,8,81,0.125,0.125,0.125,0.375,0.098765432,,0.146543204,14
JPN,Marathon Swimming,0,0,0,4,0,4,89,0,0,0,0,0.04494382,,0.000349361,55
JPN,Modern Pentathlon,0,1,0,50,1,51,1821,0,0.019607843,0,0.019607843,0.02800659,,0.018814071,40
JPN,Rhythmic Gymnastics,0,0,0,40,0,40,848,0,0,0,0,0.047169811,,0.007523505,43
JPN,Rowing,0,0,0,188,0,188,11625,0,0,0,0,0.016172043,,0.067223596,27
JPN,Rugby Sevens,0,0,0,77,0,77,928,0,0,0,0,0.082974138,,0.013012035,42
JPN,Sailing,0,4,2,132,6,138,7266,0,0.028985507,0.014492754,0.043478261,0.018992568,,0.054609539,32
JPN,Shooting,1,2,3,216,6,222,12580,0.004504505,0.009009009,0.013513514,0.027027027,0.017647059,,0.078029055,23
JPN,Skateboarding,5,3,1,11,9,20,168,0.25,0.15,0.05,0.45,0.119047619,,0.202690882,11
JPN,Softball,15,15,14,15,44,59,478,0.254237288,0.254237288,0.237288136,0.745762712,0.123430962,,0.319519711,7
JPN,Sport Climbing,0,2,1,5,3,8,108,0,0.25,0.125,0.375,0.074074074,,0.168229505,12
JPN,Surfing,0,1,1,6,2,8,88,0,0.125,0.125,0.25,0.090909091,,0.110987997,18
JPN,Swimming,30,41,56,839,127,966,26416,0.031055901,0.042443064,0.057971014,0.131469979,0.036568746,,0.394815999,4
JPN,Synchronized Swimming,0,22,30,26,52,78,909,0,0.282051282,0.384615385,0.666666667,0.085808581,,0.303256883,9
JPN,Table Tennis,2,12,9,99,23,122,2480,0.016393443,0.098360656,0.073770492,0.18852459,0.049193548,,0.116418602,17
JPN,Taekwondo,0,0,1,10,1,11,870,0,0,0.090909091,0.090909091,0.012643678,,0.054947095,31
JPN,Tennis,0,3,1,88,4,92,3446,0,0.032608696,0.010869565,0.043478261,0.02669762,,0.036859018,35
JPN,Trampoline Gymnastics,0,0,0,6,0,6,64,0,0,0,0,0.09375,,0.000522174,53
JPN,Trampolining,0,0,0,12,0,12,152,0,0,0,0,0.078947368,,0.001617646,50
JPN,Triathlon,0,0,0,36,0,36,822,0,0,0,0,0.04379562,,0.006920386,44
JPN,Volleyball,36,32,33,181,101,282,4003,0.127659574,0.113475177,0.117021277,0.358156028,0.070447165,,0.351117248,5
JPN,Water Polo,0,0,0,115,0,115,4418,0,0,0,0,0.026029878,,0.029735784,37
JPN,Weightlifting,2,3,10,106,15,121,4256,0.016528926,0.024793388,0.082644628,0.123966942,0.028430451,,0.084024594,21
JPN,Wrestling,45,22,20,176,87,263,7734,0.171102662,0.08365019,0.076045627,0.330798479,0.034005689,,0.347784482,6
KAZ,Archery,0,0,0,39,0,39,2846,0,0,0,0,0.013703443,,0.024460659,18
KAZ,Artistic Gymnastics,0,1,0,16,1,17,2297,0,0.058823529,0,0.058823529,0.007400958,,0.151945977,9
KAZ,Artistic Swimming,0,0,0,2,0,2,257,0,0,0,0,0.007782101,,0.000984803,31
KAZ,Athletics,2,0,2,152,4,156,43294,0.012820513,0,0.012820513,0.025641026,0.003603271,,0.199646106,5
KAZ,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,,0.00615867,26
KAZ,Boxing,7,8,11,49,26,75,6584,0.093333333,0.106666667,0.146666667,0.346666667,0.011391252,,0.707354212,1
KAZ,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,,0,37
KAZ,Canoe Slalom,0,0,0,2,0,2,256,0,0,0,0,0.0078125,,0.00098207,32
KAZ,Canoe Sprint,0,0,0,17,0,17,756,0,0,0,0,0.022486772,,0.00991851,23
KAZ,Canoeing,0,0,0,68,0,68,6171,0,0,0,0,0.011019284,,0.044061299,15
KAZ,Cycling,1,1,0,39,2,41,10859,0.024390244,0.024390244,0,0.048780488,0.00377567,,0.127086378,10
KAZ,Cycling Road,0,0,0,7,0,7,493,0,0,0,0,0.014198783,,0.003954311,29
KAZ,Cycling Track,0,0,0,5,0,5,878,0,0,0,0,0.005694761,,0.003792296,30
KAZ,Diving,0,0,0,13,0,13,3193,0,0,0,0,0.004071406,,0.013017137,22
KAZ,Fencing,0,0,0,19,0,19,11558,0,0,0,0,0.001643883,,0.040062096,16
KAZ,Gymnastics,0,0,0,45,0,45,26707,0,0,0,0,0.001684952,,0.088862728,13
KAZ,Handball,0,0,0,14,0,14,4419,0,0,0,0,0.003168138,,0.016901658,20
KAZ,Judo,1,2,3,65,6,71,4876,0.014084507,0.028169014,0.042253521,0.084507042,0.014561116,,0.18708804,7
KAZ,Karate,0,0,2,3,2,5,81,0,0,0.4,0.4,0.061728395,,0.365177175,4
KAZ,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,,0.000194419,35
KAZ,Modern Pentathlon,1,0,0,13,1,14,1821,0.071428571,0,0,0.071428571,0.007688083,,0.190319611,6
KAZ,Rhythmic Gymnastics,0,0,0,6,0,6,848,0,0,0,0,0.007075472,,0.004129395,28
KAZ,Rowing,0,0,0,10,0,10,11625,0,0,0,0,0.000860215,,0.039249811,17
KAZ,Shooting,0,2,3,75,5,80,12580,0,0.025,0.0375,0.0625,0.0063593,,0.164628232,8
KAZ,Sport Climbing,0,0,0,2,0,2,108,0,0,0,0,0.018518519,,0.00065861,33
KAZ,Swimming,1,0,0,73,1,74,26416,0.013513514,0,0,0.013513514,0.002801333,,0.113780885,11
KAZ,Synchronized Swimming,0,0,0,10,0,10,909,0,0,0,0,0.0110011,,0.006206836,25
KAZ,Table Tennis,0,0,0,5,0,5,2480,0,0,0,0,0.002016129,,0.008770463,24
KAZ,Taekwondo,0,0,1,12,1,13,870,0,0,0.076923077,0.076923077,0.014942529,,0.093669433,12
KAZ,Tennis,0,0,0,24,0,24,3446,0,0,0,0,0.006964597,,0.018007073,19
KAZ,Trampoline Gymnastics,0,0,0,1,0,1,64,0,0,0,0,0.015625,,0.000107633,36
KAZ,Trampolining,0,0,0,1,0,1,152,0,0,0,0,0.006578947,,0.000413064,34
KAZ,Triathlon,0,0,0,7,0,7,822,0,0,0,0,0.008515815,,0.004532191,27
KAZ,Volleyball,0,0,0,12,0,12,4003,0,0,0,0,0.002997752,,0.015116758,21
KAZ,Water Polo,0,0,0,74,0,74,4418,0,0,0,0,0.01674966,,0.044881936,14
KAZ,Weightlifting,6,5,7,24,18,42,4256,0.142857143,0.119047619,0.166666667,0.428571429,0.009868421,,0.67816179,2
KAZ,Wrestling,1,6,12,77,19,96,7734,0.010416667,0.0625,0.125,0.197916667,0.012412723,,0.462567688,3
KEN,Archery,0,0,0,4,0,4,2846,0,0,0,0,0.001405481,,0.002546305,15
KEN,Athletics,41,46,33,435,120,555,43294,0.073873874,0.082882883,0.059459459,0.216216216,0.012819328,,0.94910575,1
KEN,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,,0.000335663,17
KEN,Boxing,1,1,5,59,7,66,6584,0.015151515,0.015151515,0.075757576,0.106060606,0.010024301,,0.264604829,2
KEN,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,,0.011213234,10
KEN,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,,0.011980089,9
KEN,Hockey,0,0,0,110,0,110,6264,0,0,0,0,0.017560664,,0.03601052,3
KEN,Judo,0,0,0,9,0,9,4876,0,0,0,0,0.001845775,,0.005321469,13
KEN,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,,0.012058789,8
KEN,Rugby Sevens,0,0,0,63,0,63,928,0,0,0,0,0.067887931,,0.020466773,5
KEN,Sailing,0,0,0,4,0,4,7266,0,0,0,0,0.000550509,,0.007322713,12
KEN,Shooting,0,0,0,32,0,32,12580,0,0,0,0,0.00254372,,0.016621841,6
KEN,Swimming,0,0,0,17,0,17,26416,0,0,0,0,0.000643549,,0.028506622,4
KEN,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,,0.000683204,16
KEN,Volleyball,0,0,0,49,0,49,4003,0,0,0,0,0.012240819,,0.016303025,7
KEN,Weightlifting,0,0,0,9,0,9,4256,0,0,0,0,0.002114662,,0.00473824,14
KEN,Wrestling,0,0,0,7,0,7,7734,0,0,0,0,0.000905094,,0.008024825,11
KGZ,Athletics,0,0,0,36,0,36,43294,0,0,0,0,0.000831524,,0,7
KGZ,Boxing,0,1,0,12,1,13,6584,0,0.076923077,0,0.076923077,0.001974484,,0,7
KGZ,Canoeing,0,0,0,4,0,4,6171,0,0,0,0,0.000648193,,0,7
KGZ,Cycling,0,0,0,5,0,5,10859,0,0,0,0,0.000460448,,0,7
KGZ,Fencing,0,0,0,3,0,3,11558,0,0,0,0,0.00025956,,0,7
KGZ,Judo,0,0,1,16,1,17,4876,0,0,0.058823529,0.058823529,0.003486464,,0,7
KGZ,Modern Pentathlon,0,0,0,3,0,3,1821,0,0,0,0,0.001647446,,0,7
KGZ,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,,0,7
KGZ,Shooting,0,0,0,19,0,19,12580,0,0,0,0,0.001510334,,0,7
KGZ,Swimming,0,0,0,82,0,82,26416,0,0,0,0,0.003104179,,0,7
KGZ,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,,0,7
KGZ,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,,0,7
KGZ,Wrestling,0,4,6,43,10,53,7734,0,0.075471698,0.113207547,0.188679245,0.006852858,,0,7
KIR,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,,0,2
KIR,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,,0,2
KIR,Weightlifting,0,0,0,6,0,6,4256,0,0,0,0,0.001409774,,0,2
KOR,Archery,68,12,10,40,90,130,2846,0.523076923,0.092307692,0.076923077,0.692307692,0.045678145,,0.604582788,1
KOR,Artistic Gymnastics,1,0,1,84,2,86,2297,0.011627907,0,0.011627907,0.023255814,0.037440139,,0.029308446,25
KOR,Artistic Swimming,0,0,0,2,0,2,257,0,0,0,0,0.007782101,,0.00098093,41
KOR,Athletics,1,1,0,251,2,253,43294,0.003952569,0.003952569,0,0.007905138,0.005843766,,0.167062041,12
KOR,Badminton,12,14,14,96,40,136,1816,0.088235294,0.102941176,0.102941176,0.294117647,0.074889868,,0.269640914,8
KOR,Baseball,24,0,24,20,48,68,894,0.352941176,0,0.352941176,0.705882353,0.07606264,,0.461260615,3
KOR,Baseball/Softball,0,0,0,24,0,24,234,0,0,0,0,0.102564103,,0.005429344,31
KOR,Basketball,0,11,0,135,11,146,5111,0,0.075342466,0,0.075342466,0.028565838,,0.126011513,16
KOR,Boxing,3,7,11,93,21,114,6584,0.026315789,0.061403509,0.096491228,0.184210526,0.017314702,,0.168314879,11
KOR,Breaking,0,0,0,1,0,1,33,0,0,0,0,0.03030303,,0,43
KOR,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,,0.003069362,38
KOR,Canoeing,0,0,0,48,0,48,6171,0,0,0,0,0.007778318,,0.02772143,27
KOR,Cycling,0,0,0,113,0,113,10859,0,0,0,0,0.010406115,,0.050846358,21
KOR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,,0.002009809,39
KOR,Cycling Track,0,0,0,2,0,2,878,0,0,0,0,0.002277904,,0.00359344,35
KOR,Diving,0,0,0,41,0,41,3193,0,0,0,0,0.012840589,,0.01618153,29
KOR,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,,0.00341188,36
KOR,Equestrianism,0,0,0,54,0,54,6344,0,0,0,0,0.00851198,,0.02890797,26
KOR,Fencing,16,13,17,205,46,251,11558,0.06374502,0.051792829,0.067729084,0.183266932,0.02171656,,0.255912723,9
KOR,Football,0,0,18,160,18,178,7906,0,0,0.101123596,0.101123596,0.022514546,,0.160808193,14
KOR,Golf,1,0,0,16,1,17,487,0.058823529,0,0,0.058823529,0.034907598,,0.052218629,20
KOR,Gymnastics,1,4,4,503,9,512,26707,0.001953125,0.0078125,0.0078125,0.017578125,0.019171004,,0.153850468,15
KOR,Handball,25,57,14,164,96,260,4419,0.096153846,0.219230769,0.053846154,0.369230769,0.058836841,,0.494483012,2
KOR,Hockey,0,48,0,177,48,225,6264,0,0.213333333,0,0.213333333,0.03591954,,0.353044379,6
KOR,Judo,11,19,31,106,61,167,4876,0.065868263,0.113772455,0.185628743,0.365269461,0.034249385,,0.363417639,5
KOR,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,,0.000204254,42
KOR,Modern Pentathlon,0,0,2,37,2,39,1821,0,0,0.051282051,0.051282051,0.021416804,,0.05071624,22
KOR,Rhythmic Gymnastics,0,0,0,7,0,7,848,0,0,0,0,0.008254717,,0.003731538,34
KOR,Rowing,0,0,0,65,0,65,11625,0,0,0,0,0.005591398,,0.049485762,23
KOR,Rugby Sevens,0,0,0,13,0,13,928,0,0,0,0,0.014008621,,0.004716375,32
KOR,Sailing,0,0,0,45,0,45,7266,0,0,0,0,0.006193229,,0.031638177,24
KOR,Shooting,10,13,1,235,24,259,12580,0.038610039,0.05019305,0.003861004,0.092664093,0.020588235,,0.166185251,13
KOR,Sport Climbing,0,0,0,5,0,5,108,0,0,0,0,0.046296296,,0.000988974,40
KOR,Swimming,1,3,1,277,5,282,26416,0.003546099,0.010638298,0.003546099,0.017730496,0.010675348,,0.122642046,17
KOR,Synchronized Swimming,0,0,0,11,0,11,909,0,0,0,0,0.01210121,,0.004387835,33
KOR,Table Tennis,4,6,28,87,38,125,2480,0.032,0.048,0.224,0.304,0.050403226,,0.286101764,7
KOR,Taekwondo,14,3,8,6,25,31,870,0.451612903,0.096774194,0.258064516,0.806451613,0.035632184,,0.448685892,4
KOR,Tennis,0,0,0,30,0,30,3446,0,0,0,0,0.008705746,,0.015834775,30
KOR,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,,0.003348785,37
KOR,Volleyball,0,0,12,215,12,227,4003,0,0,0.052863436,0.052863436,0.056707469,,0.111556232,18
KOR,Water Polo,0,0,0,13,0,13,4418,0,0,0,0,0.002942508,,0.0185891,28
KOR,Weightlifting,3,5,5,116,13,129,4256,0.023255814,0.03875969,0.03875969,0.100775194,0.03031015,,0.099652792,19
KOR,Wrestling,11,11,14,125,36,161,7734,0.068322981,0.068322981,0.086956522,0.223602484,0.020817171,,0.228369721,10
KOS,Athletics,0,0,0,4,0,4,43294,0,0,0,0,9.24E-05,,0.036950327,2
KOS,Boxing,0,0,0,2,0,2,6584,0,0,0,0,0.000303767,,0.004793602,6
KOS,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,,0.00554748,5
KOS,Judo,3,1,1,7,5,12,4876,0.25,0.083333333,0.083333333,0.416666667,0.002461034,,0.965403283,1
KOS,Shooting,0,0,0,2,0,2,12580,0,0,0,0,0.000158983,,0.008430947,4
KOS,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,,0.029470988,3
KOS,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,,0.002657414,7
KSA,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,,0,8
KSA,Athletics,0,1,0,108,1,109,43294,0,0.009174312,0,0.009174312,0.00251767,,0,8
KSA,Cycling,0,0,0,14,0,14,10859,0,0,0,0,0.001289253,,0,8
KSA,Equestrian,0,0,0,6,0,6,835,0,0,0,0,0.007185629,,0,8
KSA,Equestrianism,0,0,5,23,5,28,6344,0,0,0.178571429,0.178571429,0.004413619,,0,8
KSA,Fencing,0,0,0,12,0,12,11558,0,0,0,0,0.001038242,,0,8
KSA,Football,0,0,0,52,0,52,7906,0,0,0,0,0.006577283,,0,8
KSA,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,,0,8
KSA,Karate,0,1,0,0,1,1,81,0,1,0,1,0.012345679,,0,8
KSA,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,,0,8
KSA,Shooting,0,0,0,15,0,15,12580,0,0,0,0,0.001192369,,0,8
KSA,Swimming,0,0,0,12,0,12,26416,0,0,0,0,0.00045427,,0,8
KSA,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,,0,8
KSA,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,,0,8
KSA,Weightlifting,0,0,0,9,0,9,4256,0,0,0,0,0.002114662,,0,8
KUW,Athletics,0,0,0,53,0,53,43294,0,0,0,0,0.001224188,,0,8
KUW,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,,0,8
KUW,Diving,0,0,0,8,0,8,3193,0,0,0,0,0.002505481,,0,8
KUW,Fencing,0,0,0,58,0,58,11558,0,0,0,0,0.005018169,,0,8
KUW,Football,0,0,0,51,0,51,7906,0,0,0,0,0.006450797,,0,8
KUW,Handball,0,0,0,26,0,26,4419,0,0,0,0,0.005883684,,0,8
KUW,Judo,0,0,0,24,0,24,4876,0,0,0,0,0.004922067,,0,8
KUW,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,,0,8
KUW,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,,0,8
KUW,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,,0,8
KUW,Shooting,0,0,3,27,3,30,12580,0,0,0.1,0.1,0.002384738,,0,8
KUW,Swimming,0,0,0,39,0,39,26416,0,0,0,0,0.001476378,,0,8
KUW,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,,0,8
KUW,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,,0,8
KUW,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,,0,8
LAO,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,,0,4
LAO,Athletics,0,0,0,30,0,30,43294,0,0,0,0,0.000692937,,0,4
LAO,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,,0,4
LAO,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,,0,4
LAO,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,,0,4
LAO,Rhythmic Gymnastics,0,0,0,1,0,1,848,0,0,0,0,0.001179245,,0,4
LAO,Shooting,0,0,0,6,0,6,12580,0,0,0,0,0.000476948,,0,4
LAO,Swimming,0,0,0,12,0,12,26416,0,0,0,0,0.00045427,,0,4
LAT,3x3 Basketball,4,0,0,4,4,8,128,0.5,0,0,0.5,0.0625,,0.592224646,1
LAT,Art Competitions,0,0,0,24,0,24,3578,0,0,0,0,0.006707658,,0.021229714,15
LAT,Athletics,0,4,1,157,5,162,43294,0,0.024691358,0.00617284,0.030864198,0.003741858,,0.296297031,3
LAT,Basketball,0,0,0,19,0,19,5111,0,0,0,0,0.003717472,,0.019020255,17
LAT,Beach Volleyball,0,0,2,12,2,14,756,0,0,0.142857143,0.142857143,0.018518519,,0.321731018,2
LAT,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,,0.01432002,19
LAT,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,,0.001569359,26
LAT,Canoeing,0,2,0,18,2,20,6171,0,0.1,0,0.1,0.003240966,,0.226251003,6
LAT,Cycling,2,0,1,59,3,62,10859,0.032258065,0,0.016129032,0.048387097,0.00570955,,0.253215077,5
LAT,Cycling BMX Freestyle,0,0,0,1,0,1,42,0,0,0,0,0.023809524,,0,29
LAT,Cycling BMX Racing,0,0,0,4,0,4,115,0,0,0,0,0.034782609,,0.002629534,24
LAT,Cycling Mountain Bike,0,0,0,1,0,1,144,0,0,0,0,0.006944444,,0.000224468,27
LAT,Cycling Road,0,0,0,5,0,5,493,0,0,0,0,0.010141988,,0.003634053,23
LAT,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,,0.006892283,21
LAT,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,,0.001950101,25
LAT,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,,0.024771944,14
LAT,Football,0,0,0,11,0,11,7906,0,0,0,0,0.001391348,,0.019085011,16
LAT,Gymnastics,1,1,0,26,2,28,26707,0.035714286,0.035714286,0,0.071428571,0.001048414,,0.175467437,8
LAT,Judo,0,0,1,10,1,11,4876,0,0,0.090909091,0.090909091,0.002255947,,0.215544185,7
LAT,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,,8.58E-05,28
LAT,Modern Pentathlon,0,1,0,17,1,18,1821,0,0.055555556,0,0.055555556,0.009884679,,0.133139344,9
LAT,Rowing,0,0,0,8,0,8,11625,0,0,0,0,0.000688172,,0.025627559,13
LAT,Sailing,0,0,0,9,0,9,7266,0,0,0,0,0.001238646,,0.017122167,18
LAT,Shooting,0,1,0,20,1,21,12580,0,0.047619048,0,0.047619048,0.001669316,,0.123660336,11
LAT,Swimming,0,0,0,34,0,34,26416,0,0,0,0,0.001287099,,0.061347139,12
LAT,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,,0.005340301,22
LAT,Tennis,0,0,0,11,0,11,3446,0,0,0,0,0.003192107,,0.011423465,20
LAT,Weightlifting,0,1,2,20,3,23,4256,0,0.043478261,0.086956522,0.130434783,0.005404135,,0.290719795,4
LAT,Wrestling,0,1,0,18,1,19,7734,0,0.052631579,0,0.052631579,0.002456685,,0.129583838,10
LBA,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,,0,6
LBA,Athletics,0,0,0,29,0,29,43294,0,0,0,0,0.000669839,,0,6
LBA,Cycling,0,0,0,14,0,14,10859,0,0,0,0,0.001289253,,0,6
LBA,Judo,0,0,0,8,0,8,4876,0,0,0,0,0.001640689,,0,6
LBA,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,,0,6
LBA,Shooting,0,0,0,1,0,1,12580,0,0,0,0,7.95E-05,,0,6
LBA,Swimming,0,0,0,17,0,17,26416,0,0,0,0,0.000643549,,0,6
LBA,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,,0,6
LBA,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,,0,6
LBA,Volleyball,0,0,0,9,0,9,4003,0,0,0,0,0.002248314,,0,6
LBA,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,,0,6
LBN,Athletics,0,0,0,1,0,1,43294,0,0,0,0,2.31E-05,,0,5
LBN,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,,0,5
