NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Competitions
ITA,Giuseppe Tugnoli,0,0,0,0,1
ITA,Giuseppe Valenzano,0,0,0,0,2
ITA,Giuseppe Valle,0,0,0,0,2
ITA,Giuseppe Vicino,2,0,0,2,3
ITA,Giuseppe Vita,0,0,0,0,2
ITA,Giuseppe Vitucci,0,0,0,0,1
ITA,Giuseppe Volpi,0,0,0,0,1
ITA,Giuseppe Zucchinetti,0,0,0,0,1
ITA,Giuseppina (-paoletti),1,0,0,1,8
ITA,Giuseppina Bersani,0,0,0,0,1
ITA,Giuseppina Blasi,0,0,0,0,2
ITA,Giuseppina Cirulli,0,0,0,0,2
ITA,Giuseppina Macr,0,0,0,0,1
ITA,Giuseppina Tufano,0,0,0,0,2
ITA,Giusi Malato,1,1,0,0,1
ITA,Giustiniano Marucco,0,0,0,0,1
ITA,Giusto Pellanera,0,0,0,0,2
ITA,Giusto Spigno,0,0,0,0,1
ITA,Glauco Servadei,0,0,0,0,2
ITA,Gloria Hooper,0,0,0,0,5
ITA,Gonzalo Echenique,0,0,0,0,2
ITA,Goran Fiorentini,0,0,0,0,1
ITA,Grazia Alemanno,0,0,0,0,1
ITA,Grazia Colombo,0,0,0,0,2
ITA,Graziano Mancinelli,3,1,0,2,10
ITA,Gregor Fucka,0,0,0,0,1
ITA,Gregorio Paltrinieri,3,1,1,1,8
ITA,Greta Cecchetti,0,0,0,0,1
ITA,Greta Cicolari,0,0,0,0,1
ITA,Guendalina Sartori,0,0,0,0,2
ITA,Guglielmo Bimbo,2,0,2,0,2
ITA,Guglielmo Bossi,0,0,0,0,1
ITA,Guglielmo Brezzi,0,0,0,0,1
ITA,Guglielmo Carubbi,0,0,0,0,1
ITA,Guglielmo Giovannini,0,0,0,0,1
ITA,Guglielmo Giuliani,0,0,0,0,1
ITA,Guglielmo Marsili,0,0,0,0,1
ITA,Guglielmo Pesenti,1,0,1,0,1
ITA,Guglielmo Sanctis,0,0,0,0,2
ITA,Guglielmo Segato,2,1,1,0,2
ITA,Guglielmo Spinello,0,0,0,0,1
ITA,Guglielmo Trinci,0,0,0,0,1
ITA,Guido Balzarini,1,1,0,0,1
ITA,Guido Bernardi,1,0,1,0,1
ITA,Guido Boni,1,1,0,0,2
ITA,Guido Bontempi,0,0,0,0,2
ITA,Guido Calvi,0,0,0,0,2
ITA,Guido Colavini,0,0,0,0,1
ITA,Guido Cominotto,0,0,0,0,3
ITA,Guido Cristofori,0,0,0,0,1
ITA,Guido Elmi,0,0,0,0,1
ITA,Guido Fantoni,1,0,0,1,2
ITA,Guido Felip,1,1,0,0,1
ITA,Guido Figone,0,0,0,0,16
ITA,Guido Gatti,0,0,0,0,1
ITA,Guido Giovanelli,0,0,0,0,1
ITA,Guido Luigi,1,0,0,1,1
ITA,Guido Mazzinghi,0,0,0,0,1
ITA,Guido Messina,1,1,0,0,1
ITA,Guido Migliozzi,0,0,0,0,2
ITA,Guido Romano,1,1,0,0,3
ITA,Guido Santin,1,0,1,0,1
ITA,Guido Vianello,0,0,0,0,1
ITA,Guido Vigna,0,0,0,0,1
ITA,Guillaume Bianchi,1,0,1,0,2
ITA,Gustavo Marzi,7,2,5,0,8
ITA,Gustavo Taddia,0,0,0,0,1
ITA,Hannes Kirchler,0,0,0,0,1
ITA,Hassane Fofana,0,0,0,0,1
ITA,Hristo Zlatanov,0,0,0,0,1
ITA,Hubert Pallhuber,0,0,0,0,1
ITA,Hugo Daini,0,0,0,0,1
ITA,Ida (stiz-),0,0,0,0,1
ITA,Iduino Santoni,0,0,0,0,1
ITA,Ighli Vannucchi,0,0,0,0,1
ITA,Ignacio Carambula,0,0,0,0,2
ITA,Ignazio Abate,0,0,0,0,1
ITA,Ignazio Fabra,2,0,2,0,4
ITA,Igor Cassina,1,1,0,0,20
ITA,Igor Schiavetti,0,0,0,0,1
ITA,Ilaria Bianchi,0,0,0,0,7
ITA,Ilaria Bianco,0,0,0,0,2
ITA,Ilaria Cacciamani,0,0,0,0,1
ITA,Ilaria Cusinato,0,0,0,0,2
ITA,Ilaria Pino,0,0,0,0,1
ITA,Ilaria Salvatori,2,1,0,1,2
ITA,Ilaria Sciorelli,0,0,0,0,2
ITA,Ilaria Spirito,1,1,0,0,1
ITA,Ilaria Tocchini,0,0,0,0,8
ITA,Ilario Bu,2,0,2,0,11
ITA,Ilario Passerini,0,0,0,0,2
ITA,Ileana (-ranaldi),0,0,0,0,1
ITA,Ileana Salvador,0,0,0,0,1
ITA,Imelda Chiappa,1,0,1,0,3
ITA,Indre Sorokaite,0,0,0,0,1
ITA,Ines Vercesi,1,0,1,0,1
ITA,Ippolito Giani,0,0,0,0,1
ITA,Irene Camber-corno,2,1,0,1,5
ITA,Irene Castelli,0,0,0,0,6
ITA,Irene Franchini,0,0,0,0,2
ITA,Irene Germini,0,0,0,0,2
ITA,Irene Siragusa,0,0,0,0,2
ITA,Irene Vecchi,0,0,0,0,6
ITA,Iris Corniani,0,0,0,0,2
ITA,Irma Testa,1,0,0,1,3
ITA,Irmgard Trojer,0,0,0,0,2
ITA,Isotta Sportelli,0,0,0,0,1
ITA,Italo Bellini,0,0,0,0,1
ITA,Italo Mari,0,0,0,0,1
ITA,Italo Salice,0,0,0,0,1
ITA,Italo Santelli,1,0,1,0,2
ITA,Ivan Beltrami,0,0,0,0,4
ITA,Ivan Bisson,0,0,0,0,2
ITA,Ivan Cerioli,0,0,0,0,1
ITA,Ivan Federico,0,0,0,0,1
ITA,Ivan Pelizzoli,1,0,0,1,1
ITA,Ivan Zaytsev,2,0,1,1,3
ITA,Ivanhoe Gambini,0,0,0,0,1
ITA,Ivano Brugnetti,1,1,0,0,3
ITA,Ivano Fontana,1,0,0,1,1
ITA,Ivano Lussignoli,0,0,0,0,1
ITA,Ivano Maffei,0,0,0,0,2
ITA,Ivano Zasio,0,0,0,0,1
ITA,Ivo Battelli,0,0,0,0,1
ITA,Ivo Stefanoni,2,1,0,1,3
ITA,J. Marucci,0,0,0,0,1
ITA,Jacopo Frigerio,0,0,0,0,1
ITA,Jacopo Majocchi,0,0,0,0,1
ITA,Jacques Drotti,0,0,0,0,1
ITA,Jacques Riparelli,0,0,0,0,2
ITA,Jahyn Parrinello,0,0,0,0,2
ITA,Jairo Gizzi,0,0,0,0,1
ITA,James Buccheri,0,0,0,0,1
ITA,Jana Germani,0,0,0,0,1
ITA,Jasmine Paolini,1,1,0,0,4
ITA,Jason Simontacchi,0,0,0,0,1
ITA,Jean Cipolina,0,0,0,0,1
ITA,Jean-Jacques Nkouloukidi,0,0,0,0,1
ITA,Jeanine Cicognini,0,0,0,0,1
ITA,Jennifer Gal,0,0,0,0,1
ITA,Jennifer Spediacci,0,0,0,0,1
ITA,Jenny Barazza,0,0,0,0,3
ITA,Jerry Smit,0,0,0,0,5
ITA,Jessica Rossi,1,1,0,0,5
ITA,Jessica Tomasi,0,0,0,0,2
ITA,Jesus Conyedo,1,0,0,1,1
ITA,Jie Hua,0,0,0,0,1
ITA,Jiri Kovar,0,0,0,0,1
ITA,Jiri Vlcek,0,0,0,0,1
ITA,Joey Paccagnella,0,0,0,0,1
ITA,Johanelis Herrera,0,0,0,0,1
ITA,John Pezza,0,0,0,0,2
ITA,Jonathan Milan,2,1,0,1,2
ITA,Jos Leon,0,0,0,0,1
ITA,Josefa Idem-guerrini,4,1,2,1,6
ITA,Juan Triana,0,0,0,0,2
ITA,Jue-Fen Sun,0,0,0,0,1
ITA,Julieta Cantaluppi,0,0,0,0,1
ITA,Julio Tamussin,0,0,0,0,1
ITA,Juri Fazi,0,0,0,0,2
ITA,Jury Chechi,2,1,0,1,21
ITA,Karin Knapp,0,0,0,0,1
ITA,Karl Dibiasi,0,0,0,0,1
ITA,Kasey Olenberger,0,0,0,0,1
ITA,Katarzyna Juszczak,0,0,0,0,1
ITA,Katia Piccolini,0,0,0,0,1
ITA,Katia Pietrosanti,0,0,0,0,1
ITA,Kim Polling,0,0,0,0,2
ITA,Kiri Tontodonati,0,0,0,0,1
ITA,Klaus Dibiasi,5,3,2,0,8
ITA,Klaus Lanzarini,0,0,0,0,2
ITA,Klaus Maran,0,0,0,0,1
ITA,L. Floriani,0,0,0,0,1
ITA,L. Frediani,1,0,0,1,1
ITA,L. Vignola,0,0,0,0,1
ITA,Ladislao Odescalchi,0,0,0,0,1
ITA,Lamberto Mari,0,0,0,0,3
ITA,Lapo Bianciardi,0,0,0,0,1
ITA,Lara Bianconi,0,0,0,0,2
ITA,Lara Mori,0,0,0,0,2
ITA,Lara Villata,0,0,0,0,4
ITA,Larissa Iapichino,0,0,0,0,1
ITA,Larissa Nevierov,0,0,0,0,3
ITA,Latino Galasso,1,0,0,1,1
ITA,Laura (-rossetti),0,0,0,0,2
ITA,Laura Belotti,0,0,0,0,1
ITA,Laura Bortolaso,0,0,0,0,5
ITA,Laura Bortolotti,0,0,0,0,2
ITA,Laura Bruschini,0,0,0,0,1
ITA,Laura Chiesa,1,0,1,0,2
ITA,Laura Conter,0,0,0,0,1
ITA,Laura Dall'ora,0,0,0,0,2
ITA,Laura Foralosso,0,0,0,0,2
ITA,Laura Garrone,0,0,0,0,1
ITA,Laura Giombini,0,0,0,0,1
ITA,Laura Golarsa,0,0,0,0,1
ITA,Laura Gorgerino,0,0,0,0,1
ITA,Laura Letrari,0,0,0,0,1
ITA,Laura Micheli,0,0,0,0,1
ITA,Laura Milani,0,0,0,0,1
ITA,Laura Nappi,0,0,0,0,2
ITA,Laura Negrisoli,0,0,0,0,2
ITA,Laura Paris,1,0,0,1,1
ITA,Laura Podest,0,0,0,0,3
ITA,Laura Rogora,0,0,0,0,2
ITA,Laura Schiavone,0,0,0,0,1
ITA,Laura Teani,1,0,1,0,1
ITA,Laura Trefiletti,0,0,0,0,3
ITA,Laura Vernizzi,1,0,1,0,1
ITA,Laura Vigna,0,0,0,0,1
ITA,Laura Zacchilli,0,0,0,0,1
ITA,Laura Zanazza,0,0,0,0,1
ITA,Laurent Calvesi,0,0,0,0,2
ITA,Lauro Bosis,1,0,1,0,1
ITA,Lavinia Gianoni,1,0,1,0,1
ITA,Leandro Faggin,2,2,0,0,2
ITA,Leonard Bundu,0,0,0,0,1
ITA,Leonardo Basile,0,0,0,0,1
ITA,Leonardo Binchi,0,0,0,0,3
ITA,Leonardo Borgese,0,0,0,0,2
ITA,Leonardo Deplano,1,0,0,1,3
ITA,Leonardo Fabbri,0,0,0,0,2
ITA,Leonardo Fioravanti,0,0,0,0,2
ITA,Leonardo Giunchi,0,0,0,0,1
ITA,Leonardo Massa,0,0,0,0,1
ITA,Leonardo Masu,0,0,0,0,1
ITA,Leonardo Michelotti,0,0,0,0,4
ITA,Leonardo Pettinari,1,0,1,0,3
ITA,Leonardo Pietra,0,0,0,0,1
ITA,Leonardo Schianchi,0,0,0,0,1
ITA,Leonardo Sottani,1,0,0,1,3
ITA,Leoncillo Leonardi,0,0,0,0,1
ITA,Leone Valle,0,0,0,0,2
ITA,Leopoldo Conti,0,0,0,0,1
ITA,Leopoldo Martino,0,0,0,0,1
ITA,Leslie Malerich,0,0,0,0,1
ITA,Letizia Bertoni,0,0,0,0,4
ITA,Letizia Nuzzo,0,0,0,0,1
ITA,Letizia Paternoster,0,0,0,0,4
ITA,Lia Parolari,0,0,0,0,5
ITA,Liam Bertazzo,1,1,0,0,3
ITA,Libania (-scafetti),0,0,0,0,5
ITA,Libero Marchini,1,1,0,0,1
ITA,Licia Macchini,0,0,0,0,8
ITA,Lidia Gorlin,0,0,0,0,1
ITA,Lidia Pitteri,0,0,0,0,7
ITA,Liliana Scaricabarozzi,0,0,0,0,7
ITA,Liliana Tagliaferri,0,0,0,0,4
ITA,Liliana Torriani,0,0,0,0,1
ITA,Lina Galli,0,0,0,0,1
ITA,Linda Cerruti,0,0,0,0,6
ITA,Linda Olivieri,0,0,0,0,1
ITA,Lino Businco,0,0,0,0,1
ITA,Lino Cerati,0,0,0,0,1
ITA,Lino Liviabella,1,0,1,0,1
ITA,Lisa Angiolini,0,0,0,0,1
ITA,Lisa Bertini,0,0,0,0,1
ITA,Littorio Sampieri,0,0,0,0,8
ITA,Livio Berruti,1,1,0,0,6
ITA,Livio Francecchini,0,0,0,0,1
ITA,Livio Franceschini,0,0,0,0,1
ITA,Livio Isotti,0,0,0,0,2
ITA,Livio Padula,0,0,0,0,1
ITA,Livio Spanghero,0,0,0,0,1
ITA,Livio Tesconi,0,0,0,0,1
ITA,Livio Trap,2,1,1,0,2
ITA,Ljubica Gabric-calvesi,0,0,0,0,2
ITA,Lodovico Nava,0,0,0,0,2
ITA,Lodovico Nulli,0,0,0,0,1
ITA,Lodovico Sommaruga,0,0,0,0,1
ITA,Loredana Auletta,0,0,0,0,1
ITA,Loredana Zugna,0,0,0,0,1
ITA,Lorena Zaffalon,0,0,0,0,2
ITA,Lorenza Arnetoli,0,0,0,0,1
ITA,Lorenza Vigarani,0,0,0,0,8
ITA,Lorenzo Bacci,0,0,0,0,2
ITA,Lorenzo Benati,0,0,0,0,2
ITA,Lorenzo Bernardi,1,0,1,0,3
ITA,Lorenzo Bertini,1,0,0,1,1
ITA,Lorenzo Bodini,0,0,0,0,1
ITA,Lorenzo Bosisio,1,0,0,1,1
ITA,Lorenzo Bruni,0,0,0,0,1
ITA,Lorenzo Calafiore,0,0,0,0,1
ITA,Lorenzo Cantarello,0,0,0,0,1
ITA,Lorenzo Carboncini,1,0,1,0,4
ITA,Lorenzo Mangiante,2,2,0,0,2
ITA,Lorenzo Marsaglia,0,0,0,0,4
ITA,Lorenzo Marugo,0,0,0,0,2
ITA,Lorenzo Morigi,1,1,0,0,1
ITA,Lorenzo Musetti,1,0,0,1,4
ITA,Lorenzo Patta,1,1,0,0,2
ITA,Lorenzo Porzio,1,0,0,1,1
ITA,Lorenzo Povegliano,0,0,0,0,1
ITA,Lorenzo Silvestri,0,0,0,0,1
ITA,Lorenzo Sonego,0,0,0,0,2
ITA,Lorenzo Vismara,0,0,0,0,6
ITA,Lorenzo Zazzeri,2,0,1,1,4
ITA,Loris Campana,1,1,0,0,1
ITA,Loris Facci,0,0,0,0,3
ITA,Loris Paoluzzi,0,0,0,0,2
ITA,Loveth Omoruyi,1,1,0,0,1
ITA,Luca Agamennoni,2,0,1,1,4
ITA,Luca Beccaro,0,0,0,0,1
ITA,Luca Bianchin,0,0,0,0,1
ITA,Luca Bischeri,0,0,0,0,1
ITA,Luca Braidot,0,0,0,0,3
ITA,Luca Bramati,0,0,0,0,1
ITA,Luca Cantagalli,1,0,1,0,3
ITA,Luca Chiumento,1,0,1,0,1
ITA,Luca Cigarini,0,0,0,0,1
ITA,Luca Colombo,1,0,1,0,1
ITA,Luca Curatoli,1,0,1,0,4
ITA,Luca Devoti,1,0,1,0,2
ITA,Luca Dotto,0,0,0,0,8
ITA,Luca Garri,1,0,1,0,1
ITA,Luca Ghezzi,0,0,0,0,2
ITA,Luca Giustolisi,1,0,0,1,1
ITA,Luca Leonardi,0,0,0,0,1
ITA,Luca Luzardi,0,0,0,0,1
ITA,Luca Marin,0,0,0,0,4
ITA,Luca Mezzano,0,0,0,0,1
ITA,Luca Mozzato,0,0,0,0,1
ITA,Luca Negri,0,0,0,0,1
ITA,Luca Paolini,0,0,0,0,2
ITA,Luca Pellegrini,0,0,0,0,1
ITA,Luca Piemonte,0,0,0,0,1
ITA,Luca Pizzini,0,0,0,0,1
ITA,Luca Porro,0,0,0,0,1
ITA,Luca Quarantotti,0,0,0,0,1
ITA,Luca Rambaldi,1,0,1,0,2
ITA,Luca Roman,0,0,0,0,2
ITA,Luca Rossi,1,0,0,1,3
ITA,Luca Sacchi,1,0,0,1,6
ITA,Luca Santella,0,0,0,0,2
ITA,Luca Sartori,0,0,0,0,1
ITA,Luca Sito,0,0,0,0,3
ITA,Luca Tesconi,1,0,1,0,1
ITA,Luca Toso,0,0,0,0,1
ITA,Luca Vettori,1,0,1,0,2
ITA,Lucia Bosetti,0,0,0,0,1
ITA,Lucia Bronzetti,0,0,0,0,2
ITA,Lucia Micheli,0,0,0,0,1
ITA,Lucia Morico,1,0,0,1,2
ITA,Lucia Traversa,1,0,1,0,2
ITA,Luciana Gaddi,0,0,0,0,1
ITA,Luciana Guindani,0,0,0,0,1
ITA,Luciana Lagorara,0,0,0,0,7
ITA,Luciana Pezzoni,0,0,0,0,1
ITA,Luciana Reali,0,0,0,0,14
ITA,Luciano Alfieri,0,0,0,0,1
ITA,Luciano Bona,1,0,1,0,1
ITA,Luciano Borgognoni,0,0,0,0,2
ITA,Luciano Bruno,1,0,0,1,1
ITA,Luciano Buonfiglio,0,0,0,0,1
ITA,Luciano Caravani,0,0,0,0,2
ITA,Luciano Cozzi,0,0,0,0,1
ITA,Luciano Darderi,0,0,0,0,2
ITA,Luciano Fabbroni,0,0,0,0,1
ITA,Luciano Galesi,0,0,0,0,1
ITA,Luciano Giovannetti,2,2,0,0,3
ITA,Luciano Magistrelli,0,0,0,0,1
ITA,Luciano Marion,0,0,0,0,1
ITA,Luciano Mercante,1,0,1,0,1
ITA,Luciano Negrini,1,0,1,0,1
ITA,Luciano Ortelli,0,0,0,0,1
ITA,Luciano Paccagnella,0,0,0,0,1
ITA,Luciano Palma,0,0,0,0,1
ITA,Luciano Pettinendo,0,0,0,0,2
ITA,Luciano Savorini,1,1,0,0,1
ITA,Luciano Sgheiz,0,0,0,0,2
ITA,Luciano Soli,0,0,0,0,1
ITA,Luciano Trolli,0,0,0,0,1
ITA,Luciano Vendemini,0,0,0,0,1
ITA,Luciano Zardi,0,0,0,0,1
ITA,Luciano Zerbini,0,0,0,0,3
ITA,Luciano Zinali,0,0,0,0,2
ITA,Lucilla Boari,1,0,0,1,4
ITA,Lucilla Perrotta,0,0,0,0,2
ITA,Lucio Ceccarini,1,0,0,1,1
ITA,Lucio Manzin,0,0,0,0,2
ITA,Lucio Sangermano,0,0,0,0,1
ITA,Lucio Serrani,0,0,0,0,2
ITA,Lucio Tasca,0,0,0,0,2
ITA,Lucrezia Colombotto,0,0,0,0,1
ITA,Lucrezia Magistris,0,0,0,0,1
ITA,Lucrezia Ruggiero,0,0,0,0,2
ITA,Ludovica Cavalli,0,0,0,0,1
ITA,Ludovico Edalli,0,0,0,0,13
ITA,Ludovico Fossali,0,0,0,0,1
ITA,Luigi Adami,0,0,0,0,1
ITA,Luigi Agostini,0,0,0,0,1
ITA,Luigi Arienti,1,1,0,0,1
ITA,Luigi Bacigalupo,0,0,0,0,2
ITA,Luigi Barbesino,0,0,0,0,1
ITA,Luigi Bartolini,0,0,0,0,3
ITA,Luigi Beccali,2,1,0,1,3
ITA,Luigi Benedetti,0,0,0,0,2
ITA,Luigi Borghetti,0,0,0,0,1
ITA,Luigi Bosatra,0,0,0,0,1
ITA,Luigi Burlando,0,0,0,0,3
ITA,Luigi Busa,1,1,0,0,1
ITA,Luigi Cambiaso,2,2,0,0,10
ITA,Luigi Campanella,0,0,0,0,1
ITA,Luigi Cangiullo,0,0,0,0,2
ITA,Luigi Cantone,2,1,1,0,2
ITA,Luigi Capra,0,0,0,0,1
ITA,Luigi Carpaneda,2,1,1,0,3
ITA,Luigi Carrozza,0,0,0,0,3
ITA,Luigi Castagnola,1,0,1,0,1
ITA,Luigi Castiglione,0,0,0,0,1
ITA,Luigi Chinazzo,0,0,0,0,2
ITA,Luigi Cimnaghi,0,0,0,0,16
ITA,Luigi Colombo,0,0,0,0,2
ITA,Luigi Consonni,0,0,0,0,1
ITA,Luigi Contessi,1,1,0,0,1
ITA,Luigi Conti,0,0,0,0,1
ITA,Luigi Coppa,0,0,0,0,8
ITA,Luigi Costanzo,0,0,0,0,1
ITA,Luigi Costigliolo,1,1,0,0,2
ITA,Luigi Croce,0,0,0,0,1
ITA,Luigi Cuomo,0,0,0,0,1
ITA,Luigi Diana,1,0,1,0,1
ITA,Luigi Facelli,0,0,0,0,8
ITA,Luigi Farci,0,0,0,0,1
ITA,Luigi Favretti,0,0,0,0,1
ITA,Luigi Gandini,0,0,0,0,1
ITA,Luigi Gatti,0,0,0,0,1
ITA,Luigi Gaudiano,0,0,0,0,1
ITA,Luigi Gilardi,0,0,0,0,1
ITA,Luigi Gnocchi,0,0,0,0,2
ITA,Luigi Grossi,0,0,0,0,2
ITA,Luigi Guido,0,0,0,0,3
ITA,Luigi Lanfranchi,0,0,0,0,1
ITA,Luigi Lodde,0,0,0,0,2
ITA,Luigi Luscardo,0,0,0,0,1
ITA,Luigi Magnotti,0,0,0,0,2
ITA,Luigi Maiocco,3,3,0,0,12
ITA,Luigi Manincor,1,1,0,0,2
ITA,Luigi Mannelli,1,1,0,0,2
ITA,Luigi Marfut,0,0,0,0,1
ITA,Luigi Mastrangelo,3,0,1,2,4
ITA,Luigi Minchillo,0,0,0,0,1
ITA,Luigi Moretti,0,0,0,0,2
ITA,Luigi Napoleoni,0,0,0,0,1
ITA,Luigi Narduzzi,0,0,0,0,2
ITA,Luigi Olivari,0,0,0,0,1
ITA,Luigi Paterlini,0,0,0,0,1
ITA,Luigi Petrillo,0,0,0,0,1
ITA,Luigi Piacentini,0,0,0,0,1
ITA,Luigi Poggi,1,1,0,0,2
ITA,Luigi Prato,0,0,0,0,1
ITA,Luigi Rapini,0,0,0,0,2
ITA,Luigi Rigamonti,0,0,0,0,1
ITA,Luigi Roncaglia,2,0,1,1,2
ITA,Luigi Rosso,0,0,0,0,1
ITA,Luigi Rovati,1,0,1,0,1
ITA,Luigi Ruspoli,0,0,0,0,1
ITA,Luigi Saidelli,0,0,0,0,1
ITA,Luigi Salvi,2,2,0,0,2
ITA,Luigi Samele,4,0,2,2,5
ITA,Luigi Sartor,0,0,0,0,1
ITA,Luigi Scarabello,1,1,0,0,1
ITA,Luigi Serafini,0,0,0,0,2
ITA,Luigi Sorrentino,0,0,0,0,1
ITA,Luigi Spozio,0,0,0,0,1
ITA,Luigi Tarantino,4,0,1,3,10
ITA,Luigi Tasselli,1,1,0,0,1
ITA,Luigi Ulivelli,0,0,0,0,1
ITA,Luigi Velluti,0,0,0,0,1
ITA,Luigi Viale,0,0,0,0,1
ITA,Luigi Zanetti,0,0,0,0,16
ITA,Luigina Giavotti,1,0,1,0,1
ITA,Luigina Perversi,1,0,1,0,1
ITA,Luisa Bonfanti,0,0,0,0,2
ITA,Luisa Fahr,1,1,0,0,2
ITA,Luisa Ponchio,0,0,0,0,1
ITA,Luisa Seghezzi,0,0,0,0,1
ITA,Luisa Striani,0,0,0,0,2
ITA,Luisa Trombetti,0,0,0,0,2
ITA,Luisella Bisello,0,0,0,0,2
ITA,Luminosa Bogliolo,0,0,0,0,1
ITA,Lydia Bongiovanni,0,0,0,0,1
ITA,Maddalena Grassano,0,0,0,0,1
ITA,Maddalena Musumeci,1,1,0,0,2
ITA,Magali Vettorazzo,0,0,0,0,1
ITA,Magdeln (-piccotti),0,0,0,0,2
ITA,Maia Biginelli,0,0,0,0,1
ITA,Maicol Verzotto,0,0,0,0,1
ITA,Maino Neri,0,0,0,0,2
ITA,Manfredi Rizza,1,0,1,0,2
ITA,Manila Esposito,2,0,1,1,7
ITA,Manila Flamini,0,0,0,0,1
ITA,Manlio Legat,0,0,0,0,3
ITA,Manlio Moro,1,0,0,1,1
ITA,Manlio Pastorini,1,1,0,0,1
ITA,Manlio Rosa,5,2,2,1,6
ITA,Manrico Masetti,1,0,0,1,1
ITA,Manuel Cappai,0,0,0,0,2
ITA,Manuel Frigo,2,0,1,1,3
ITA,Manuel Lombardo,0,0,0,0,4
ITA,Manuel Vecchi,0,0,0,0,2
ITA,Manuela Bocchini,0,0,0,0,1
ITA,Manuela Carnini,0,0,0,0,1
ITA,Manuela Carosi,0,0,0,0,6
ITA,Manuela Leggeri,0,0,0,0,2
ITA,Manuela Melchiorri,0,0,0,0,4
ITA,Manuela Secolo,0,0,0,0,2
ITA,Manuela Valle,0,0,0,0,15
ITA,Mara Brunetti,0,0,0,0,2
ITA,Mara Fullin,0,0,0,0,2
ITA,Mara Navarria,2,1,0,1,5
ITA,Mara Rosolen,0,0,0,0,1
ITA,Mara Sacchi,0,0,0,0,2
ITA,Mara Santangelo,0,0,0,0,2
ITA,Marc Cerbone,0,0,0,0,1
ITA,Marcantonio Beaumont-bonelli,0,0,0,0,1
ITA,Marcell Jacobs,2,2,0,0,4
ITA,Marcella Filippi,0,0,0,0,1
ITA,Marcella Jeandeau,0,0,0,0,1
ITA,Marcello Barbieri,0,0,0,0,7
ITA,Marcello Bartalini,1,1,0,0,1
ITA,Marcello Bertinetti,4,2,1,1,10
ITA,Marcello Casanova,0,0,0,0,1
ITA,Marcello Duca,1,0,1,0,1
ITA,Marcello Guarducci,0,0,0,0,8
ITA,Marcello Malagoli,0,0,0,0,1
ITA,Marcello Miani,0,0,0,0,3
ITA,Marcello Neri,0,0,0,0,2
ITA,Marcello Sr.,1,0,1,0,2
ITA,Marcello Tittarelli,0,0,0,0,1
ITA,Marcelo Damiao,0,0,0,0,1
ITA,Marco Acerbi,0,0,0,0,1
ITA,Marco Arpino,0,0,0,0,3
ITA,Marco Audisio,0,0,0,0,1
ITA,Marco Barboni,0,0,0,0,1
ITA,Marco Belotti,0,0,0,0,6
ITA,Marco Bodini,0,0,0,0,1
ITA,Marco Bonamico,1,0,1,0,2
ITA,Marco Bracci,2,0,1,1,4
ITA,Marco Braida,0,0,0,0,2
ITA,Marco Branca,0,0,0,0,1
ITA,Marco Bui,0,0,0,0,2
ITA,Marco Cappai,0,0,0,0,1
ITA,Marco Cattaneo,0,0,0,0,1
ITA,Marco Cimatti,1,1,0,0,1
ITA,Marco Colombo,0,0,0,0,3
ITA,Marco Costanzo,1,0,0,1,1
ITA,Marco D'altrui,1,1,0,0,3
ITA,Marco Dell'uomo,0,0,0,0,3
ITA,Marco Delvecchio,0,0,0,0,1
ITA,Marco Donadel,1,0,0,1,1
ITA,Marco Falcone,0,0,0,0,1
ITA,Marco Fichera,1,0,1,0,4
ITA,Marco Fontana,1,0,0,1,3
ITA,Marco Formentini,0,0,0,0,1
ITA,Marco Galiazzo,3,2,1,0,8
ITA,Marco Galli,0,0,0,0,1
ITA,Marco Ganna,0,0,0,0,1
ITA,Marco Gavelli,0,0,0,0,2
ITA,Marco Gerini,1,0,0,1,2
ITA,Marco Giovannetti,1,1,0,0,1
ITA,Marco Giungi,0,0,0,0,1
ITA,Marco Innocenti,1,0,1,0,3
ITA,Marco Lingua,0,0,0,0,2
ITA,Marco Lodadio,0,0,0,0,1
ITA,Marco Luca,0,0,0,0,3
ITA,Marco Lungo,1,0,0,1,1
ITA,Marco Mandruzzato,1,0,1,0,1
ITA,Marco Marchei,0,0,0,0,2
ITA,Marco Marin,4,1,2,1,6
ITA,Marco Martino,0,0,0,0,1
ITA,Marco Meoni,2,0,1,1,3
ITA,Marco Montelatici,0,0,0,0,1
ITA,Marco Motta,0,0,0,0,1
ITA,Marco Negri,1,0,0,1,2
ITA,Marco Nicolo,0,0,0,0,14
ITA,Marco Novaro,0,0,0,0,1
ITA,Marco Orsi,0,0,0,0,3
ITA,Marco Pantani,0,0,0,0,1
ITA,Marco Penna,0,0,0,0,3
ITA,Marco Pinotti,0,0,0,0,2
ITA,Marco Pirinoli,0,0,0,0,1
ITA,Marco Prete,0,0,0,0,1
ITA,Marco Romano,1,0,1,0,2
ITA,Marco Sartori,0,0,0,0,1
ITA,Marco Savelli,0,0,0,0,1
ITA,Marco Scano,0,0,0,0,1
ITA,Marco Solfrini,1,0,1,0,1
ITA,Marco Spissu,0,0,0,0,1
ITA,Marco Suppini,0,0,0,0,2
ITA,Marco Tamberi,0,0,0,0,1
ITA,Marco Torrieri,0,0,0,0,2
ITA,Marco Ubani,0,0,0,0,2
ITA,Marco Vaccari,0,0,0,0,3
