NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,TOPSIS_Score_Sum,Host,Sport_topsis_score,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Bronze,Total_Gold,Total_No_Medal,Total_Silver,Gold_Ratio,Silver_Ratio,Bronze_Ratio,No_Medal_Ratio
MRI,Swimming,0,0,2,0,0,0.001125348,0,0.0423139,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
MRI,Triathlon,0,0,1,0,0,0,0,0,,,,19,19,765,19,0,0,0,0.00130719
MTN,Athletics,0,0,1,0,0,0.001125348,0,0.817323507,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
MTN,Swimming,0,0,1,0,0,0,0,0,,,,1096,1241,22946,1133,0,0,0,4.36E-05
MYA,Badminton,0,0,1,0,0,0,0,0.167274862,0,0,0,76,70,1600,70,0,0,0,0.000625
MYA,Swimming,0,0,1,0,0,0,0,0,,,,1096,1241,22946,1133,0,0,0,4.36E-05
NAM,Athletics,0,0,1,0,0,0.089509465,0,0.871635504,0,1,0,1452,1500,38865,1477,0,0,0,2.57E-05
NAM,Cycling Mountain Bike,0,0,1,0,0,0,0,0.123699895,0,0,0,4,3,133,4,0,0,0,0.007518797
NAM,Cycling Road,0,0,1,0,0,0,0,0.039211388,0,0,0,6,7,473,7,0,0,0,0.002114165
NAM,Marathon Swimming,0,0,1,0,0,0,0,0.132115577,0,0,0,2,4,81,2,0,0,0,0.012345679
NCA,Athletics,0,0,1,0,0,0,0,0.271641578,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
NCA,Judo,0,0,1,0,0,0,0,0.075284785,0,0,0,374,190,4122,190,0,0,0,0.000242601
NCA,Rowing,0,0,1,0,0,0,0,0.017986842,0,0,0,1086,1074,8392,1073,0,0,0,0.000119161
NCA,Shooting,0,0,1,0,0,0,0,0.080126519,0,0,0,443,446,11244,447,0,0,0,8.89E-05
NCA,Surfing,0,0,1,0,0,0,0,0,,,,4,4,76,4,0,0,0,0.013157895
NCA,Swimming,0,0,2,0,0,0,0,0.186622418,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
NED,3x3 Basketball,0,4,0,0,4,0,0,0.259136938,0,0,0,16,16,80,16,0.25,0,0,0
NED,Archery,0,0,9,0,0,0.17457044,0,0.081215414,0,2,0,118,155,2433,140,0,0,0,0.003699137
NED,Artistic Gymnastics,0,0,76,0,0,0.021292767,0,0.019521281,0,0,0,44,42,2169,42,0,0,0,0.035039189
NED,Artistic Swimming,2,0,0,0,2,0,0,0.2151621,0,0,0,21,21,194,21,0,0,0.095238095,0
NED,Athletics,3,7,40,7,17,1.056480745,0,0.160232561,2,9,3,1452,1500,38865,1477,0.004666667,0.004739336,0.002066116,0.001029204
NED,Badminton,0,0,2,0,0,0.003368633,0,0.015626103,0,0,0,76,70,1600,70,0,0,0,0.00125
NED,Beach Volleyball,0,0,6,0,0,0.16335336,0,0.030285632,0,0,2,32,32,660,32,0,0,0,0.009090909
NED,Boxing,0,0,1,0,0,0.123006887,0,0.049403809,0,1,1,493,278,5536,277,0,0,0,0.000180636
NED,Breaking,0,0,3,0,0,0,0,0,,,,2,2,27,2,0,0,0,0.111111111
NED,Canoe Slalom,0,0,6,0,0,0,0,0.006238937,0,0,0,10,10,226,10,0,0,0,0.026548673
NED,Canoe Sprint,0,0,4,0,0,0,0,0,,,,44,42,628,42,0,0,0,0.006369427
NED,Cycling BMX Racing,0,0,5,1,1,0.079981078,0,0.088569397,1,0,1,4,4,103,4,0,0.25,0,0.048543689
NED,Cycling Mountain Bike,0,0,2,0,0,0,0,0.010203214,0,0,0,4,3,133,4,0,0,0,0.015037594
NED,Cycling Road,0,0,9,1,1,0.205309077,0,0.082555526,1,2,1,6,7,473,7,0,0.142857143,0,0.019027484
NED,Cycling Track,2,6,20,1,9,0.430843106,0,0.156174147,6,1,2,56,56,710,56,0.107142857,0.017857143,0.035714286,0.028169014
NED,Diving,0,0,1,0,0,0,0,0.006175626,0,0,0,167,166,2694,166,0,0,0,0.000371195
NED,Equestrian,1,0,21,0,1,0.08786733,0,0.029722826,0,0,1,29,30,747,29,0,0,0.034482759,0.02811245
NED,Fencing,0,0,1,0,0,0.003368633,0,0.119782279,0,0,0,626,654,9635,643,0,0,0,0.000103788
NED,Golf,0,0,1,0,0,0,0,0,0,0,0,20,19,429,19,0,0,0,0.002331002
NED,Handball,0,0,17,0,0,0.006752088,0,0.007369097,0,0,0,414,412,3172,421,0,0,0,0.005359395
NED,Hockey,0,35,0,0,35,1.717914594,0,0.635530316,18,4,0,580,589,4526,569,0.05942275,0,0,0
NED,Judo,0,0,20,0,0,0.092363778,0,0.103340331,0,0,1,374,190,4122,190,0,0,0,0.004852014
NED,Marathon Swimming,0,1,0,0,1,0.086140832,0,0.245913557,0,1,0,2,4,81,2,0.25,0,0,0
NED,Rowing,1,11,6,15,27,1.452007252,0,0.412741829,5,8,6,1086,1074,8392,1073,0.010242086,0.013979497,0.00092081,0.000714967
NED,Sailing,2,3,6,0,5,0.523128041,0,0.151883528,2,2,4,396,479,5947,444,0.006263048,0,0.005050505,0.001008912
NED,Skateboarding,0,0,2,0,0,0,0,0.005216154,0,0,0,8,8,144,8,0,0,0,0.013888889
NED,Swimming,2,0,44,0,2,0.447152995,0,0.296860561,4,3,0,1096,1241,22946,1133,0,0,0.001824818,0.001917546
NED,Table Tennis,0,0,1,0,0,0.001125348,0,0.007726491,0,0,0,80,74,2252,74,0,0,0,0.00044405
NED,Tennis,0,0,11,0,0,0.003368633,0,0.027216583,0,0,0,144,122,3058,122,0,0,0,0.003597122
NED,Triathlon,0,0,4,0,0,0.004493981,0,0.007209022,0,0,0,19,19,765,19,0,0,0,0.005228758
NED,Volleyball,0,0,13,0,0,0,0,0,,,,375,372,2884,372,0,0,0,0.004507628
NED,Water Polo,13,0,0,0,13,0,0,0.147181514,0,0,0,412,402,3205,399,0,0,0.031553398,0
NEP,Athletics,0,0,1,0,0,0,0,0.771457924,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
NEP,Badminton,0,0,1,0,0,0,0,0,,,,76,70,1600,70,0,0,0,0.000625
NEP,Judo,0,0,1,0,0,0,0,0.151264077,0,0,0,374,190,4122,190,0,0,0,0.000242601
NEP,Shooting,0,0,1,0,0,0,0,0.191604076,0,0,0,443,446,11244,447,0,0,0,8.89E-05
NEP,Swimming,0,0,2,0,0,0.001125348,0,0.346254578,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
NEP,Table Tennis,0,0,1,0,0,0,0,0,,,,80,74,2252,74,0,0,0,0.00044405
NGR,Athletics,0,0,48,0,0,0.08900728,0,0.480452026,0,0,1,1452,1500,38865,1477,0,0,0,0.001235044
NGR,Badminton,0,0,1,0,0,0,0,0.008094515,0,0,0,76,70,1600,70,0,0,0,0.000625
NGR,Basketball,0,0,12,0,0,0,0,0.034856118,0,0,0,403,413,3888,407,0,0,0,0.00308642
NGR,Boxing,0,0,2,0,0,0,0,0,,,,493,278,5536,277,0,0,0,0.000361272
NGR,Canoe Sprint,0,0,4,0,0,0,0,0.010248798,0,0,0,44,42,628,42,0,0,0,0.006369427
NGR,"Cycling Road, Cycling Track",0,0,3,0,0,0,0,0,,,,0,0,30,0,0,0,0,0.1
NGR,Football,0,0,18,0,0,0,0,0,,,,626,601,6079,600,0,0,0,0.002961013
NGR,Swimming,0,0,2,0,0,0,0,0.005358192,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
NGR,Table Tennis,0,0,4,0,0,0.006737266,0,0.057599344,0,0,0,80,74,2252,74,0,0,0,0.001776199
NGR,Taekwondo,0,0,1,0,0,0,0,0.210630687,0,0,0,96,56,662,56,0,0,0,0.001510574
NGR,Weightlifting,0,0,2,0,0,0,0,0,,,,240,241,3538,237,0,0,0,0.000565291
NGR,Wrestling,0,0,6,0,0,0.086170324,0,0.06814285,0,1,0,540,449,6294,451,0,0,0,0.000953289
NIG,Athletics,0,0,1,0,0,0,0,0.064852926,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
NIG,Fencing,0,0,1,0,0,0,0,0,,,,626,654,9635,643,0,0,0,0.000103788
NIG,Judo,0,0,1,0,0,0,0,0.026658131,0,0,0,374,190,4122,190,0,0,0,0.000242601
NIG,Swimming,0,0,2,0,0,0,0,0.032892626,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
NIG,Taekwondo,0,0,2,0,0,0,0,0.538101473,0,0,0,96,56,662,56,0,0,0,0.003021148
NOR,Athletics,0,2,27,1,3,0.251823956,0,0.187616411,2,1,0,1452,1500,38865,1477,0.001333333,0.000677048,0,0.000694712
NOR,Beach Volleyball,2,0,0,0,2,0.161163914,0,0.117868646,2,0,0,32,32,660,32,0,0,0.0625,0
NOR,Boxing,0,0,2,0,0,0,0,0,,,,493,278,5536,277,0,0,0,0.000361272
NOR,Canoe Sprint,0,0,7,0,0,0,0,0.012686471,0,0,0,44,42,628,42,0,0,0,0.011146497
NOR,Cycling Mountain Bike,0,0,1,0,0,0,0,0.016530088,0,0,0,4,3,133,4,0,0,0,0.007518797
NOR,Cycling Road,0,0,6,0,0,0.002250696,0,0.034686857,0,0,0,6,7,473,7,0,0,0,0.012684989
NOR,Cycling Track,0,0,1,0,0,0,0,0.00190771,0,0,0,56,56,710,56,0,0,0,0.001408451
NOR,Diving,0,0,1,0,0,0,0,0.013456274,0,0,0,167,166,2694,166,0,0,0,0.000371195
NOR,Equestrian,0,0,2,0,0,0,0,0.003631637,0,0,0,29,30,747,29,0,0,0,0.002677376
NOR,Golf,0,0,4,0,0,0,0,0.024993986,0,0,0,20,19,429,19,0,0,0,0.009324009
NOR,Handball,0,15,16,0,15,1.446448835,0,0.616139123,1,0,18,414,412,3172,421,0.036407767,0,0,0.005044136
NOR,"Marathon Swimming, Swimming",0,0,3,0,0,0,0,0,,,,0,0,52,0,0,0,0,0.057692308
NOR,Rowing,0,0,10,0,0,0.203034668,0,0.387436544,0,1,2,1086,1074,8392,1073,0,0,0,0.001191611
NOR,Sailing,1,0,4,0,1,0.079981078,0,0.588292297,0,0,1,396,479,5947,444,0,0,0.002525253,0.000672608
NOR,Shooting,0,0,13,0,0,0.010118244,0,0.38838957,0,0,0,443,446,11244,447,0,0,0,0.001156172
NOR,Swimming,0,0,2,0,0,0.008975635,0,0.046653709,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
NOR,Taekwondo,0,0,1,0,0,0,0,0.240376278,0,0,0,96,56,662,56,0,0,0,0.001510574
NOR,Tennis,0,0,1,0,0,0,0,0,,,,144,122,3058,122,0,0,0,0.000327011
NOR,Triathlon,0,0,4,0,0,0.080581957,0,0.109125399,1,0,0,19,19,765,19,0,0,0,0.005228758
NOR,Weightlifting,0,1,0,0,1,0,0,0,,,,240,241,3538,237,0.004149378,0,0,0
NOR,Wrestling,1,0,0,0,1,0,0,0,,,,540,449,6294,451,0,0,0.001851852,0
NRU,Athletics,0,0,1,0,0,0,0,0,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
NZL,Artistic Gymnastics,0,0,6,0,0,0.006715091,0,0.005744178,0,0,0,44,42,2169,42,0,0,0,0.002766252
NZL,Artistic Swimming,0,0,2,0,0,0,0,0,,,,21,21,194,21,0,0,0,0.010309278
NZL,Athletics,0,1,15,1,2,0.237786676,0,0.22560033,0,0,3,1452,1500,38865,1477,0.000666667,0.000677048,0,0.000385951
NZL,Canoe Slalom,0,1,3,0,1,0.001125348,0,0.072046831,0,0,0,10,10,226,10,0.1,0,0,0.013274336
NZL,Canoe Sprint,0,7,11,0,7,0.312458923,0,0.189442461,4,0,0,44,42,628,42,0.166666667,0,0,0.017515924
NZL,Cycling BMX Racing,0,0,3,0,0,0,0,0.024563841,0,0,0,4,4,103,4,0,0,0,0.029126214
NZL,Cycling Mountain Bike,0,0,2,0,0,0,0,0.014791637,0,0,0,4,3,133,4,0,0,0,0.015037594
NZL,Cycling Road,0,0,6,0,0,0.001125348,0,0.01471978,0,0,0,6,7,473,7,0,0,0,0.012684989
NZL,Cycling Track,1,2,14,9,12,0.179071832,0,0.243913367,0,2,0,56,56,710,56,0.035714286,0.160714286,0.017857143,0.01971831
NZL,Diving,0,0,1,0,0,0,0,0.002954932,0,0,0,167,166,2694,166,0,0,0,0.000371195
NZL,Equestrian,0,0,9,0,0,0.007877436,0,0.021807536,0,0,0,29,30,747,29,0,0,0,0.012048193
NZL,Football,0,0,40,0,0,0.01798333,0,0.056119735,0,0,0,626,601,6079,600,0,0,0,0.00658003
NZL,Golf,0,1,2,0,1,0.081106426,0,0.206597323,0,0,1,20,19,429,19,0.052631579,0,0,0.004662005
NZL,Hockey,0,0,19,0,0,0.014619636,0,0.161681824,0,0,0,580,589,4526,569,0,0,0,0.004197967
NZL,Judo,0,0,2,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000485201
NZL,Rowing,4,2,9,5,11,1.987630891,0,0.588797085,14,11,0,1086,1074,8392,1073,0.001862197,0.004659832,0.003683241,0.00107245
NZL,Rugby Sevens,0,12,13,0,12,2.435862553,0,0.480222381,13,19,0,76,76,698,78,0.157894737,0,0,0.018624642
NZL,Sailing,2,0,8,2,4,0.55946556,0,0.305420216,2,5,1,396,479,5947,444,0,0.004504505,0.005050505,0.001345216
NZL,Shooting,0,0,2,0,0,0.087274768,0,0.042894375,0,1,0,443,446,11244,447,0,0,0,0.000177873
NZL,Sport Climbing,0,0,2,0,0,0,0,0,,,,6,6,90,6,0,0,0,0.022222222
NZL,Surfing,0,0,2,0,0,0,0,0.031903829,0,0,0,4,4,76,4,0,0,0,0.026315789
NZL,Swimming,0,0,21,0,0,0.011243592,0,0.119155759,0,0,0,1096,1241,22946,1133,0,0,0,0.000915192
NZL,Tennis,0,0,3,0,0,0.159979788,0,0.148065057,0,0,2,144,122,3058,122,0,0,0,0.000981033
NZL,Trampoline Gymnastics,0,0,2,0,0,0.079981078,0,0.234822464,0,0,1,4,4,52,4,0,0,0,0.038461538
NZL,Triathlon,0,0,3,1,1,0.083365938,0,0.105026473,0,0,1,19,19,765,19,0,0.052631579,0,0.003921569
NZL,Weightlifting,0,0,1,0,0,0,0,0.011207959,0,0,0,240,241,3538,237,0,0,0,0.000282646
NZL,Wrestling,0,0,1,0,0,0,0,0,,,,540,449,6294,451,0,0,0,0.000158881
OMA,Athletics,0,0,2,0,0,0,0,0.778154103,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
OMA,Shooting,0,0,1,0,0,0,0,0.635274084,0,0,0,443,446,11244,447,0,0,0,8.89E-05
OMA,Swimming,0,0,1,0,0,0,0,0,0,0,0,1096,1241,22946,1133,0,0,0,4.36E-05
PAK,Athletics,0,1,1,0,1,0.001125348,0,0.057003841,0,0,0,1452,1500,38865,1477,0.000666667,0,0,2.57E-05
PAK,Shooting,0,0,6,0,0,0,0,0.01482051,0,0,0,443,446,11244,447,0,0,0,0.000533618
PAK,Swimming,0,0,2,0,0,0,0,0.011955364,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PAN,Artistic Gymnastics,0,0,6,0,0,0,0,0,,,,44,42,2169,42,0,0,0,0.002766252
PAN,Athletics,0,0,2,0,0,0,0,0.598037202,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
PAN,Boxing,0,0,0,1,1,0.001125348,0,0.434896533,0,0,0,493,278,5536,277,0,0.003610108,0,0
PAN,Cycling Road,0,0,1,0,0,0,0,0.021707601,0,0,0,6,7,473,7,0,0,0,0.002114165
PAN,Judo,0,0,1,0,0,0,0,0.00971174,0,0,0,374,190,4122,190,0,0,0,0.000242601
PAN,Swimming,0,0,2,0,0,0.001125348,0,0.039483744,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PAR,Athletics,0,0,2,0,0,0,0,0.047203713,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
PAR,Beach Volleyball,0,0,2,0,0,0,0,0,,,,32,32,660,32,0,0,0,0.003030303
PAR,Football,0,0,19,0,0,0,0,0,,,,626,601,6079,600,0,0,0,0.003125514
PAR,Golf,0,0,1,0,0,0,0,0.05485449,0,0,0,20,19,429,19,0,0,0,0.002331002
PAR,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
PAR,Rowing,0,0,2,0,0,0,0,0.010474909,0,0,0,1086,1074,8392,1073,0,0,0,0.000238322
PAR,Swimming,0,0,2,0,0,0.001125348,0,0.033993825,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PER,Athletics,0,0,13,0,0,0,0,0.044221271,0,0,0,1452,1500,38865,1477,0,0,0,0.000334491
PER,Badminton,0,0,1,0,0,0,0,0.005862948,0,0,0,76,70,1600,70,0,0,0,0.000625
PER,Fencing,0,0,1,0,0,0,0,0.004252116,0,0,0,626,654,9635,643,0,0,0,0.000103788
PER,Judo,0,0,1,0,0,0,0,0.003293682,0,0,0,374,190,4122,190,0,0,0,0.000242601
PER,Marathon Swimming,0,0,1,0,0,0,0,0,,,,2,4,81,2,0,0,0,0.012345679
PER,Rowing,0,0,3,0,0,0,0,0.007079473,0,0,0,1086,1074,8392,1073,0,0,0,0.000357483
PER,Sailing,1,0,2,0,1,0,0,0.412037298,0,0,0,396,479,5947,444,0,0,0.002525253,0.000336304
PER,Shooting,0,0,4,0,0,0.001125348,0,0.426523988,0,0,0,443,446,11244,447,0,0,0,0.000355745
PER,Surfing,0,0,3,0,0,0,0,0.10093913,0,0,0,4,4,76,4,0,0,0,0.039473684
PER,Swimming,0,0,2,0,0,0.002250696,0,0.037556817,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PHI,Artistic Gymnastics,0,2,24,0,2,0.006715091,0,0.406105441,0,0,0,44,42,2169,42,0.047619048,0,0,0.011065007
PHI,Athletics,0,0,3,0,0,0,0,0.164056249,0,0,0,1452,1500,38865,1477,0,0,0,7.72E-05
PHI,Boxing,2,0,3,0,2,0.252262742,0,0.61298436,0,2,1,493,278,5536,277,0,0,0.004056795,0.000541908
PHI,Fencing,0,0,1,0,0,0,0,0,,,,626,654,9635,643,0,0,0,0.000103788
PHI,Golf,0,0,2,0,0,0,0,0.028149609,0,0,0,20,19,429,19,0,0,0,0.004662005
PHI,Judo,0,0,1,0,0,0,0,0.010605332,0,0,0,374,190,4122,190,0,0,0,0.000242601
PHI,Rowing,0,0,1,0,0,0,0,0.001404817,0,0,0,1086,1074,8392,1073,0,0,0,0.000119161
PHI,Swimming,0,0,2,0,0,0.002250696,0,0.154746828,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PHI,Weightlifting,0,0,3,0,0,0.125360635,0,0.375306824,1,1,0,240,241,3538,237,0,0,0,0.000847937
PLE,Athletics,0,0,2,0,0,0,0,0.683219588,0,0,0,1452,1500,38865,1477,0,0,0,5.15E-05
PLE,Boxing,0,0,1,0,0,0,0,0,,,,493,278,5536,277,0,0,0,0.000180636
PLE,Judo,0,0,1,0,0,0,0,0.382576705,0,0,0,374,190,4122,190,0,0,0,0.000242601
PLE,Shooting,0,0,1,0,0,0,0,0,,,,443,446,11244,447,0,0,0,8.89E-05
PLE,Swimming,0,0,2,0,0,0,0,0.705960141,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PLE,Taekwondo,0,0,1,0,0,0,0,0,,,,96,56,662,56,0,0,0,0.001510574
PLW,Athletics,0,0,1,0,0,0,0,0.935028305,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
PLW,Swimming,0,0,2,0,0,0,0,0.974111755,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PNG,Athletics,0,0,1,0,0,0,0,0.59779539,0,0,0,1452,1500,38865,1477,0,0,0,2.57E-05
PNG,Boxing,0,0,1,0,0,0,0,0.294024128,0,0,0,493,278,5536,277,0,0,0,0.000180636
PNG,Swimming,0,0,2,0,0,0.001125348,0,0.178283511,0,0,0,1096,1241,22946,1133,0,0,0,8.72E-05
PNG,Taekwondo,0,0,2,0,0,0,0,0,,,,96,56,662,56,0,0,0,0.003021148
PNG,Weightlifting,0,0,1,0,0,0.005611926,0,0.294773969,0,0,0,240,241,3538,237,0,0,0,0.000282646
POL,3x3 Basketball,0,0,4,0,0,0,0,0.021641791,0,0,0,16,16,80,16,0,0,0,0.05
POL,Archery,0,0,1,0,0,0.002250696,0,0.049845427,0,0,0,118,155,2433,140,0,0,0,0.000411015
POL,Athletics,1,0,74,0,1,1.779355655,0,0.491758108,14,6,4,1452,1500,38865,1477,0,0,0.000688705,0.001904027
POL,Beach Volleyball,0,0,2,0,0,0.001125348,0,0.006488283,0,0,0,32,32,660,32,0,0,0,0.003030303
POL,Boxing,0,0,4,1,1,0,0,0.293070275,0,0,0,493,278,5536,277,0,0.003610108,0,0.000722543
POL,Canoe Slalom,0,0,6,1,1,0,0,0.104371815,0,0,0,10,10,226,10,0,0.1,0,0.026548673
POL,Canoe Sprint,0,0,17,0,0,0.408244258,0,0.136717174,0,2,4,44,42,628,42,0,0,0,0.027070064
POL,Cycling Mountain Bike,0,0,2,0,0,0,0,0.009298708,0,0,0,4,3,133,4,0,0,0,0.015037594
POL,Cycling Road,0,0,7,0,0,0,0,0.010605218,0,0,0,6,7,473,7,0,0,0,0.014799154
POL,Cycling Track,0,0,17,1,1,0.01236894,0,0.034208711,0,0,0,56,56,710,56,0,0.017857143,0,0.023943662
POL,Diving,0,0,1,0,0,0,0,0,,,,167,166,2694,166,0,0,0,0.000371195
POL,Equestrian,0,0,20,0,0,0.002250696,0,0.011135892,0,0,0,29,30,747,29,0,0,0,0.026773762
POL,Fencing,4,0,17,0,4,0.003376044,0,0.376275222,0,0,0,626,654,9635,643,0,0,0.006389776,0.001764401
POL,Golf,0,0,1,0,0,0,0,0.000733648,0,0,0,20,19,429,19,0,0,0,0.002331002
POL,Judo,0,0,4,0,0,0.001125348,0,0.093543166,0,0,0,374,190,4122,190,0,0,0,0.000970403
POL,Marathon Swimming,0,0,1,0,0,0,0,0,,,,2,4,81,2,0,0,0,0.012345679
POL,Modern Pentathlon,0,0,4,0,0,0.001125348,0,0.137747501,0,0,0,66,66,1623,66,0,0,0,0.002464572
POL,Rowing,4,0,2,0,4,0.34906472,0,0.301434481,0,4,0,1086,1074,8392,1073,0,0,0.003683241,0.000238322
POL,Sailing,0,0,10,0,0,0.087295672,0,0.052453499,0,2,0,396,479,5947,444,0,0,0,0.00168152
POL,Shooting,0,0,14,0,0,0.005621796,0,0.089796977,0,0,0,443,446,11244,447,0,0,0,0.001245109
POL,Sport Climbing,1,1,0,0,2,0,0,0.458514457,0,0,0,6,6,90,6,0.166666667,0,0.166666667,0
POL,Swimming,0,0,46,0,0,0.02353366,0,0.072307325,0,0,0,1096,1241,22946,1133,0,0,0,0.002004707
POL,Table Tennis,0,0,6,0,0,0.005602063,0,0.012486705,0,0,0,80,74,2252,74,0,0,0,0.002664298
POL,Tennis,1,0,4,0,1,0.007872492,0,0.021235311,0,0,0,144,122,3058,122,0,0,0.006944444,0.001308044
POL,Triathlon,0,0,1,0,0,0,0,0,,,,19,19,765,19,0,0,0,0.00130719
POL,Volleyball,0,0,13,13,13,0.006747144,0,0.303786608,0,0,0,375,372,2884,372,0,0.034946237,0,0.004507628
POL,Weightlifting,0,0,1,0,0,0.001125348,0,0.238241713,0,0,0,240,241,3538,237,0,0,0,0.000282646
POL,Wrestling,0,0,5,0,0,0.079981078,0,0.168267134,0,0,1,540,449,6294,451,0,0,0,0.000794407
POR,Artistic Gymnastics,0,0,6,0,0,0.004486578,0,0.004189072,0,0,0,44,42,2169,42,0,0,0,0.002766252
POR,Athletics,0,0,22,1,1,0.175710751,0,0.444746422,1,1,1,1452,1500,38865,1477,0,0.000677048,0,0.000566062
POR,Breaking,0,0,1,0,0,0,0,0,,,,2,2,27,2,0,0,0,0.037037037
POR,Canoe Sprint,0,0,4,0,0,0.081106426,0,0.1731206,0,0,1,44,42,628,42,0,0,0,0.006369427
POR,Cycling Mountain Bike,0,0,1,0,0,0,0,0.008624525,0,0,0,4,3,133,4,0,0,0,0.007518797
POR,Cycling Road,0,0,5,0,0,0.002250696,0,0.011576576,0,0,0,6,7,473,7,0,0,0,0.010570825
POR,Cycling Track,0,2,3,1,3,0,0,0.601020599,0,0,0,56,56,710,56,0.035714286,0.017857143,0,0.004225352
POR,Equestrian,0,0,10,0,0,0.004501392,0,0.01507811,0,0,0,29,30,747,29,0,0,0,0.013386881
POR,Judo,1,0,6,0,1,0.162333618,0,0.171908229,0,0,2,374,190,4122,190,0,0,0.002673797,0.001455604
POR,Marathon Swimming,0,0,1,0,0,0,0,0.020808832,0,0,0,2,4,81,2,0,0,0,0.012345679
POR,Sailing,0,0,4,0,0,0,0,0.244540939,0,0,0,396,479,5947,444,0,0,0,0.000672608
POR,Shooting,0,0,1,0,0,0,0,0.066542361,0,0,0,443,446,11244,447,0,0,0,8.89E-05
POR,Skateboarding,0,0,2,0,0,0,0,0.011098441,0,0,0,8,8,144,8,0,0,0,0.013888889
POR,Surfing,0,0,2,0,0,0,0,0.027894338,0,0,0,4,4,76,4,0,0,0,0.026315789
POR,Swimming,0,0,6,0,0,0.006747144,0,0.050437118,0,0,0,1096,1241,22946,1133,0,0,0,0.000261483
POR,Table Tennis,0,0,7,0,0,0.008965787,0,0.011431965,0,0,0,80,74,2252,74,0,0,0,0.003108348
POR,Tennis,0,0,4,0,0,0.002250696,0,0.006708113,0,0,0,144,122,3058,122,0,0,0,0.001308044
POR,Trampoline Gymnastics,0,0,1,0,0,0,0,0.019307808,0,0,0,4,4,52,4,0,0,0,0.019230769
POR,Triathlon,0,0,4,0,0,0,0,0.142407852,0,0,0,19,19,765,19,0,0,0,0.005228758
PRK,Artistic Gymnastics,0,0,4,0,0,0,0,0,,,,44,42,2169,42,0,0,0,0.001844168
PRK,Athletics,0,0,1,0,0,0,0,0,,,,1452,1500,38865,1477,0,0,0,2.57E-05
PRK,Boxing,1,0,1,0,1,0,0,0,,,,493,278,5536,277,0,0,0.002028398,0.000180636
PRK,Diving,1,0,1,2,3,0,0,0,,,,167,166,2694,166,0,0.012048193,0.005988024,0.000371195
PRK,Judo,0,0,1,0,0,0,0,0,,,,374,190,4122,190,0,0,0,0.000242601
PRK,Table Tennis,0,0,1,2,2,0,0,0,,,,80,74,2252,74,0,0.027027027,0,0.00044405
PRK,Wrestling,2,0,1,0,2,0,0,0,,,,540,449,6294,451,0,0,0.003703704,0.000158881
PUR,Archery,0,0,1,0,0,0,0,0,,,,118,155,2433,140,0,0,0,0.000411015
PUR,Athletics,1,0,7,0,1,0.080591187,0,0.305058495,1,0,0,1452,1500,38865,1477,0,0,0.000688705,0.000180111
PUR,Basketball,0,0,24,0,0,0,0,0.063415359,0,0,0,403,413,3888,407,0,0,0,0.00617284
PUR,Boxing,0,0,2,0,0,0,0,0.488320933,0,0,0,493,278,5536,277,0,0,0,0.000361272
PUR,Diving,0,0,1,0,0,0,0,0.00886768,0,0,0,167,166,2694,166,0,0,0,0.000371195
PUR,Golf,0,0,1,0,0,0,0,0.008574763,0,0,0,20,19,429,19,0,0,0,0.002331002
PUR,Judo,0,0,2,0,0,0,0,0.018845177,0,0,0,374,190,4122,190,0,0,0,0.000485201
PUR,Sailing,0,0,1,0,0,0,0,0.018363099,0,0,0,396,479,5947,444,0,0,0,0.000168152
PUR,Shooting,0,0,2,0,0,0,0,0.024167922,0,0,0,443,446,11244,447,0,0,0,0.000177873
PUR,Skateboarding,0,0,1,0,0,0,0,0.025070572,0,0,0,8,8,144,8,0,0,0,0.006944444
PUR,Swimming,0,0,3,0,0,0.002250696,0,0.06785109,0,0,0,1096,1241,22946,1133,0,0,0,0.000130742
PUR,Table Tennis,0,0,3,0,0,0,0,0.00504465,0,0,0,80,74,2252,74,0,0,0,0.001332149
