NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,TOPSIS_Score_Sum,Host,Sport_topsis_score,Unnamed: 10,Unnamed: 11,TOPSIS_Product
SYR,Equestrian,0,0,1,0,0,1e-10,0,0.013220848,,,1.3220848000000001e-12
SYR,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
SYR,Swimming,0,0,1,0,0,1e-10,0,0.017215913,,,1.7215913e-12
SYR,Weightlifting,0,0,1,0,0,0.079989894,0,0.31510399,,,0.025205134759077062
TAN,Athletics,0,0,4,0,0,1e-10,0,0.951606622,,,9.51606622e-11
TAN,Judo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TAN,Swimming,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TGA,Athletics,0,0,1,0,0,1e-10,0,0.065534822,,,6.5534822000000005e-12
TGA,Boxing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TGA,Swimming,0,0,2,0,0,0.002248224,0,0.019573763,,,4.4006203746912e-05
THA,Athletics,0,0,2,0,0,0.001125348,0,0.085832248,,,9.6591148622304e-05
THA,Badminton,0,0,8,1,1,0.003373572,0,0.111584783,,,0.000376439299554876
THA,Boxing,1,0,7,0,1,0.079981078,0,0.636545857,,,0.050911623839293846
THA,Cycling BMX Racing,0,0,2,0,0,1e-10,0,0.047124671,,,4.7124671e-12
THA,Cycling Road,0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
THA,Cycling Track,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
THA,Equestrian,0,0,1,0,0,0.003376044,0,0.015786285,,,5.329519275654e-05
THA,Golf,0,0,4,0,0,0.001125348,0,0.045010166,,,5.0652100287767994e-05
THA,Judo,0,0,1,0,0,1e-10,0,0.007640275,,,7.640275e-13
THA,Modern Pentathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
THA,Rowing,0,0,1,0,0,1e-10,0,0.004133885,,,4.1338850000000006e-13
THA,Sailing,0,0,4,0,0,0.003376044,0,0.023491707,,,7.9309036467108e-05
THA,Shooting,0,0,5,0,0,0.014562934,0,0.072096068,,,0.0010499302799435119
THA,Skateboarding,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
THA,Swimming,0,0,2,0,0,0.002250696,0,0.048163614,,,0.000108401653375344
THA,Table Tennis,0,0,5,0,0,0.001125348,0,0.012690274,,,1.4280974465352e-05
THA,Taekwondo,0,1,2,0,1,0.12020334,0,0.648370667,,,0.07793631973142778
THA,Weightlifting,1,0,1,2,3,1e-10,0,1e-10,,,1.0000000000000001e-20
TJK,Athletics,0,0,1,0,0,1e-10,0,0.463774774,,,4.6377477400000003e-11
TJK,Boxing,1,0,2,0,1,1e-10,0,0.253564391,,,2.53564391e-11
TJK,Judo,2,0,4,0,2,0.001125348,0,0.315645912,,,0.00035521149577737594
TJK,Swimming,0,0,2,0,0,0.001125348,0,0.018491501,,,2.0809373667348e-05
TJK,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TJK,Wrestling,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TKM,Athletics,0,0,1,0,0,1e-10,0,0.017241658,,,1.7241658000000001e-12
TKM,Judo,0,0,2,0,0,1e-10,0,0.050718318,,,5.0718318e-12
TKM,Swimming,0,0,2,0,0,0.001125348,0,0.017870097,,,2.0110077918756e-05
TKM,Weightlifting,0,0,1,0,0,0.086140832,0,1.0,,,0.086140832
TLS,Athletics,0,0,1,0,0,1e-10,0,0.430211521,,,4.30211521e-11
TLS,Swimming,0,0,2,0,0,1e-10,0,0.198308663,,,1.98308663e-11
TLS,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TOG,Athletics,0,0,1,0,0,1e-10,0,0.109214707,,,1.09214707e-11
TOG,Rowing,0,0,1,0,0,1e-10,0,0.007552813,,,7.552813e-13
TOG,Swimming,0,0,2,0,0,1e-10,0,0.018663716,,,1.8663716e-12
TOG,Triathlon,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TPE,Archery,0,0,14,0,0,0.262968084,0,0.256492157,,,0.06744925108731718
TPE,Artistic Gymnastics,1,0,3,0,1,0.111061348,0,0.069232312,,,0.0076890338958765765
TPE,Athletics,0,0,4,0,0,1e-10,0,0.072352546,,,7.2352546000000005e-12
TPE,Badminton,0,2,4,0,2,0.247304746,0,0.417569341,,,0.10326687981339237
TPE,Boxing,2,1,3,0,3,0.079981078,0,0.197869662,,,0.015825828870255635
TPE,Breaking,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TPE,Canoe Slalom,0,0,4,0,0,1e-10,0,0.022530127,,,2.2530127000000003e-12
TPE,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TPE,Fencing,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TPE,Golf,0,0,4,0,0,0.079981078,0,0.081454479,,,0.006514817038348362
TPE,Judo,0,0,3,0,0,0.086140832,0,0.047041089,,,0.004052158544646048
TPE,Shooting,1,0,7,0,1,0.004501392,0,0.045044821,,,0.000202764396890832
TPE,Swimming,0,0,2,0,0,0.002250696,0,0.068152412,,,0.000153390361078752
TPE,Table Tennis,0,0,12,0,0,0.082262608,0,0.113053545,,,0.009300079455345361
TPE,Taekwondo,0,0,1,0,0,0.079981078,0,0.438253437,,,0.035051982328465084
TPE,Tennis,0,0,4,0,0,1e-10,0,0.013870358,,,1.3870358e-12
TPE,Weightlifting,1,0,2,0,1,0.160563035,0,0.321838051,,,0.051675294247044784
TTO,Athletics,0,0,16,0,0,0.220554425,0,0.666723023,,,0.14704871297202676
TTO,Cycling Track,0,0,4,0,0,0.002250696,0,0.052912654,,,0.000119090298707184
TTO,Swimming,0,0,3,0,0,0.004486578,0,0.051663767,,,0.00023179352041932598
TUN,Archery,0,0,1,0,0,0.002250696,0,0.003300344,,,7.428071039424e-06
TUN,Athletics,0,0,3,0,0,1e-10,0,0.455405209,,,4.55405209e-11
TUN,Boxing,0,0,1,0,0,1e-10,0,0.196601449,,,1.9660144900000003e-11
TUN,Canoe Slalom,0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TUN,Canoe Sprint,0,0,1,0,0,0.001125348,0,0.013682479,,,1.5397550377692e-05
TUN,Fencing,0,0,1,1,1,0.006749616,0,0.227092717,,,0.001532788636146672
TUN,Judo,0,0,2,0,0,1e-10,0,0.025750149,,,2.5750149e-12
TUN,"Marathon Swimming, Swimming",0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TUN,Rowing,0,0,3,0,0,1e-10,0,0.0062914,,,6.2914e-13
TUN,Shooting,0,0,1,0,0,0.003373572,0,0.005207449,,,1.7567704137828e-05
TUN,Swimming,0,0,1,0,0,0.080591187,0,0.46532908,,,0.03750142290281796
TUN,Taekwondo,1,1,2,0,2,0.086140832,0,0.645343827,,,0.05559045418384407
TUN,Tennis,0,0,1,0,0,0.002248224,0,0.00506485,,,1.13869173264e-05
TUN,Weightlifting,0,0,1,0,0,1e-10,0,0.011076115,,,1.1076115e-12
TUN,Wrestling,0,0,3,0,0,1e-10,0,0.111234861,,,1.11234861e-11
TUR,Archery,3,0,6,0,3,0.081739533,0,0.084782155,,,0.006930053756433615
TUR,Artistic Gymnastics,0,0,42,0,0,0.097906654,0,0.043994247,,,0.004307329519019538
TUR,Athletics,0,0,16,0,0,0.006744677,0,0.110851954,,,0.0007476606245488581
TUR,Badminton,0,0,1,0,0,1e-10,0,0.00253769,,,2.53769e-13
TUR,Boxing,1,0,4,2,3,0.166722789,0,0.183580261,,,0.03060701311926793
TUR,Cycling Road,0,0,1,0,0,1e-10,0,0.007118259,,,7.118259000000001e-13
TUR,Fencing,0,0,2,0,0,1e-10,0,0.012285481,,,1.2285481e-12
TUR,Judo,0,0,16,0,0,1e-10,0,0.05971116,,,5.971116e-12
TUR,"Marathon Swimming, Swimming",0,0,5,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TUR,Modern Pentathlon,0,0,2,0,0,1e-10,0,0.002530829,,,2.5308290000000003e-13
TUR,Rowing,0,0,1,0,0,1e-10,0,0.001292126,,,1.292126e-13
TUR,Sailing,0,0,8,0,0,0.003373572,0,0.020913617,,,7.0553592729924e-05
TUR,Shooting,0,0,11,2,2,0.001125348,0,0.075647312,,,8.5129551264576e-05
TUR,Swimming,0,0,11,0,0,0.008992901,0,0.040205038,,,0.00036155992643523794
TUR,Table Tennis,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
TUR,Taekwondo,1,0,4,0,1,0.282984912,0,0.352248567,,,0.0996810297346211
TUR,Volleyball,0,0,13,0,0,1e-10,0,0.015741058,,,1.5741057999999998e-12
TUR,Weightlifting,0,0,1,0,0,1e-10,0,0.305700182,,,3.05700182e-11
TUR,Wrestling,2,0,9,0,2,0.23995205,0,0.713618771,,,0.17123428701993057
TUV,Athletics,0,0,2,0,0,1e-10,0,0.809539197,,,8.09539197e-11
UAE,Athletics,0,0,1,0,0,1e-10,0,0.036079812,,,3.6079812000000004e-12
UAE,Cycling Road,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UAE,Equestrian,0,0,6,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UAE,Judo,0,0,6,0,0,0.001125348,0,0.530297847,,,0.000596769621525756
UAE,Swimming,0,0,2,0,0,1e-10,0,0.090877533,,,9.0877533e-12
UGA,Athletics,0,1,21,1,2,0.372199715,0,0.755292682,,,0.2811197209819856
UGA,Cycling Road,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UGA,Rowing,0,0,1,0,0,1e-10,0,0.001091559,,,1.091559e-13
UGA,Swimming,0,0,2,0,0,1e-10,0,0.014369916,,,1.4369916e-12
UKR,Archery,0,0,4,0,0,0.007862622,0,0.144229222,,,0.0011340198539400838
UKR,Artistic Gymnastics,0,0,47,1,1,0.034678673,0,0.06443801,,,0.0022346246775607303
UKR,Artistic Swimming,0,0,2,0,0,0.784259006,0,0.411905466,,,0.3230405713311268
UKR,Athletics,2,1,25,0,3,0.109200602,0,0.338207293,,,0.036932439996390384
UKR,Badminton,0,0,1,0,0,0.001125348,0,0.01492007,,,1.679027093436e-05
UKR,Boxing,0,1,2,0,1,0.08726618,0,0.38591724,,,0.0336775233309432
UKR,Breaking,0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UKR,Canoe Slalom,0,0,3,0,0,0.001125348,0,0.019465244,,,2.1905173404912e-05
UKR,Canoe Sprint,0,0,10,2,2,0.215908395,0,0.191701201,,,0.041389898627482394
UKR,Cycling Mountain Bike,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UKR,Cycling Road,0,0,3,0,0,1e-10,0,0.009156695,,,9.156695e-13
UKR,Diving,0,0,11,0,0,0.001125348,0,0.081394307,,,9.1596920593836e-05
UKR,Fencing,1,4,9,0,5,0.086727168,0,0.389372357,,,0.03376916182009498
UKR,Football,0,0,18,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UKR,Judo,0,0,5,0,0,0.082231774,0,0.074772484,,,0.0061486740057066155
UKR,Modern Pentathlon,0,0,3,0,0,0.086203533,0,0.082662063,,,0.007125761875668578
UKR,Rhythmic Gymnastics,0,0,6,0,0,1e-10,0,0.127393982,,,1.27393982e-11
UKR,Rowing,0,0,6,0,0,1e-10,0,0.252260844,,,2.5226084399999998e-11
UKR,Shooting,0,0,10,1,1,0.418383744,0,0.222763292,,,0.09320054013272525
UKR,Sport Climbing,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UKR,Swimming,0,0,7,0,0,0.130875515,0,0.211438553,,,0.027672129514729794
UKR,Table Tennis,0,0,3,0,0,0.002248224,0,0.009296528,,,2.0900677366272e-05
UKR,Tennis,0,0,7,0,0,0.082297817,0,0.030519855,,,0.002511717441656535
UKR,Weightlifting,0,0,1,0,0,0.001125348,0,0.229660059,,,0.000258447488075532
UKR,Wrestling,1,0,6,2,3,0.372556335,0,0.346784559,,,0.12919678433563125
URU,Athletics,0,0,3,0,0,1e-10,0,0.024527018,,,2.4527018e-12
URU,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
URU,Cycling Road,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
URU,Judo,0,0,1,0,0,1e-10,0,0.004476414,,,4.476414e-13
URU,Rowing,0,0,1,0,0,1e-10,0,0.359968906,,,3.59968906e-11
URU,Rugby Sevens,0,0,14,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
URU,Sailing,0,0,3,0,0,1e-10,0,0.020010476,,,2.0010476e-12
URU,Swimming,0,0,2,0,0,1e-10,0,0.031694095,,,3.1694095e-12
URU,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,3x3 Basketball,4,0,4,0,4,0.322327828,0,0.111085244,,,0.03580586542137003
USA,Archery,2,0,6,1,3,0.284719206,0,0.064948604,,,0.018492114961688424
USA,Artistic Gymnastics,9,7,59,1,17,0.653611652,0,0.038066901,,,0.024880970049130455
USA,Artistic Swimming,0,0,2,9,9,1e-10,0,0.134492033,,,1.3449203300000002e-11
USA,Athletics,9,33,96,16,58,5.071739383,0,0.731769839,,,3.7113459117478693
USA,Badminton,0,0,8,0,0,0.002248224,0,0.005123719,,,1.1519268025056e-05
USA,Basketball,0,24,0,0,24,2.955470981,0,0.313882361,,,0.9276702093832662
USA,Beach Volleyball,0,0,8,0,0,0.244619478,0,0.054475855,,,0.01332585521370369
USA,Boxing,1,0,7,0,1,0.338403574,0,0.109605934,,,0.03709103979720812
USA,Breaking,1,0,3,0,1,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,Canoe Slalom,1,0,4,0,1,0.001125348,0,0.029887263,,,3.3633571642524e-05
USA,Canoe Sprint,0,0,4,1,1,0.080581957,0,0.051628451,,,0.004160321618458607
USA,Cycling BMX Freestyle,0,0,3,1,1,0.086140832,0,0.057513417,,,0.004954253591542944
USA,Cycling BMX Racing,0,0,7,0,0,1e-10,0,0.013419752,,,1.3419752e-12
USA,Cycling Mountain Bike,0,0,3,1,1,1e-10,0,0.027429134,,,2.7429134e-12
USA,Cycling Road,0,0,5,0,0,0.003376044,0,0.003436129,,,1.1600522693676e-05
USA,"Cycling Road, Cycling Track",0,0,5,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,"Cycling Road, Triathlon",0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,Cycling Track,0,5,4,0,5,0.243358928,0,0.072360993,,,0.017609693685495503
USA,Diving,0,0,12,2,2,0.504428243,0,0.132376947,,,0.06677467078891412
USA,Equestrian,0,0,18,4,4,0.605296636,0,0.054574466,,,0.03303374068129638
USA,Fencing,1,5,28,1,7,1.144706427,0,0.113090647,,,0.12945559045448826
USA,Football,0,20,19,0,20,1.865803374,0,0.121238149,,,0.22620654746171473
USA,Golf,0,1,6,0,1,0.162289262,0,0.065927186,,,0.010699274361676732
USA,Hockey,0,0,16,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,Judo,0,0,4,0,0,0.002250696,0,0.027813111,,,6.2598857675256e-05
USA,Marathon Swimming,0,0,2,0,0,1e-10,0,0.006739546,,,6.739546e-13
USA,"Marathon Swimming, Swimming",0,0,3,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
USA,Modern Pentathlon,0,0,1,0,0,1e-10,0,0.03594569,,,3.5945690000000003e-12
USA,Rhythmic Gymnastics,0,0,1,0,0,0.001125348,0,0.004654262,,,5.237664433176e-06
USA,Rowing,9,4,29,0,13,0.411416622,0,0.285644667,,,0.11751896398945488
USA,Rugby Sevens,12,0,14,0,12,0.007877436,0,0.046396769,,,0.00036548757840428395
USA,Sailing,2,0,11,0,2,0.005624268,0,0.121963031,,,0.000685952772436308
USA,Shooting,1,1,24,4,6,0.819352819,0,0.163276488,,,0.13378105071921967
USA,Skateboarding,1,0,9,2,3,0.159962156,0,0.042759564,,,0.006839912047059984
USA,Sport Climbing,1,0,6,1,2,0.086140832,0,0.044624808,,,0.003844018088960256
USA,Surfing,0,1,4,0,1,0.080581957,0,0.049944519,,,0.004024627082443683
USA,Swimming,7,27,42,35,69,5.725760305,0,0.709978861,,,4.065168779702912
USA,Table Tennis,0,0,6,0,0,0.011221392,0,0.009498375,,,0.000106584989238
USA,Taekwondo,1,0,3,0,1,0.080581957,0,0.074806981,,,0.006028092926241816
USA,Tennis,2,0,14,2,4,0.171355862,0,0.067706001,,,0.011601820163927861
USA,Trampoline Gymnastics,0,0,2,0,0,1e-10,0,0.007610895,,,7.610895000000001e-13
USA,Triathlon,0,0,4,0,0,0.467604567,0,0.030876594,,,0.014438036367804798
USA,Volleyball,13,0,0,13,26,1.52454524,0,0.144541053,,,0.2203593743357377
USA,Water Polo,13,0,13,0,13,1.895615225,0,0.156830715,,,0.2972906911016359
USA,Weightlifting,1,1,3,0,2,0.16612191,0,0.054098453,,,0.00898693834040523
USA,Wrestling,3,2,9,2,7,0.733951847,0,0.121668878,,,0.08929909773051767
UZB,Archery,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UZB,Artistic Gymnastics,0,0,18,0,0,0.006715091,0,0.035252098,,,0.00023672104601091802
UZB,Athletics,0,0,4,0,0,0.003368633,0,0.069879273,,,0.000235397625043809
UZB,Boxing,0,5,6,0,5,0.080581957,0,0.780453765,,,0.0628904917317181
UZB,Canoe Sprint,0,0,3,0,0,0.002250696,0,0.025503334,,,5.7400251820463996e-05
UZB,Cycling Road,0,0,4,0,0,1e-10,0,0.033272162,,,3.3272162000000003e-12
UZB,Diving,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UZB,Fencing,0,0,1,0,0,1e-10,0,0.004369689,,,4.369689000000001e-13
UZB,Football,0,0,21,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
UZB,Judo,2,1,21,0,3,0.090115554,0,0.4301618,,,0.0387642689166372
UZB,Modern Pentathlon,0,0,1,0,0,1e-10,0,0.004085092,,,4.0850920000000004e-13
UZB,Rhythmic Gymnastics,0,0,6,0,0,1e-10,0,0.06121371,,,6.121371e-12
UZB,Rowing,0,0,3,0,0,1e-10,0,0.007354335,,,7.354335e-13
UZB,Swimming,0,0,3,0,0,1e-10,0,0.041742166,,,4.1742166e-12
UZB,Taekwondo,0,1,3,1,2,0.082832653,0,0.36023296,,,0.029839051774842883
UZB,Weightlifting,0,0,2,1,1,0.080581957,0,0.27858121,,,0.02244861908522797
UZB,Wrestling,1,1,5,0,2,0.161127154,0,0.599652669,,,0.09662032794447403
VAN,Athletics,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VAN,Judo,0,0,1,0,0,1e-10,0,0.199915291,,,1.99915291e-11
VAN,Swimming,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VAN,Table Tennis,0,0,1,0,0,0.002248224,0,0.472194859,,,0.001061599814680416
VAN,Weightlifting,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VEN,Athletics,0,0,7,0,0,0.080581957,0,0.30678779,,,0.024721560501905028
VEN,Boxing,0,0,2,0,0,1e-10,0,0.421640379,,,4.21640379e-11
VEN,Equestrian,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VEN,Fencing,0,0,8,0,0,1e-10,0,0.28695622,,,2.8695621999999998e-11
VEN,Judo,0,0,1,0,0,1e-10,0,0.022161013,,,2.2161013e-12
VEN,Shooting,0,0,2,0,0,0.001125348,0,0.087641738,,,9.862745457482399e-05
VEN,Swimming,0,0,5,0,0,0.003376044,0,0.10340318,,,0.00034909368541991996
VEN,Taekwondo,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VEN,Weightlifting,0,0,5,0,0,0.172281664,0,0.251174581,,,0.04327277476918279
VEN,Wrestling,0,0,4,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VIE,Archery,0,0,4,0,0,0.002250696,0,0.023021116,,,5.1813533696736e-05
VIE,Athletics,0,0,1,0,0,1e-10,0,0.042232911,,,4.2232911e-12
VIE,Badminton,0,0,2,0,0,1e-10,0,0.038255486,,,3.8255485999999996e-12
VIE,Boxing,0,0,2,0,0,1e-10,0,0.009603731,,,9.603731e-13
VIE,Canoe Sprint,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VIE,Cycling Road,0,0,1,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
VIE,Judo,0,0,1,0,0,1e-10,0,0.009242829,,,9.242829e-13
VIE,Rowing,0,0,1,0,0,1e-10,0,0.012666499,,,1.2666499e-12
VIE,Shooting,0,0,3,0,0,1e-10,0,0.821168324,,,8.21168324e-11
VIE,Swimming,0,0,3,0,0,0.002250696,0,0.060199982,,,0.000135491858687472
VIE,Weightlifting,0,0,1,0,0,1e-10,0,0.324884394,,,3.2488439400000006e-11
VIN,Athletics,0,0,2,0,0,1e-10,0,1.0,,,1e-10
VIN,Swimming,0,0,2,0,0,1e-10,0,1e-10,,,1.0000000000000001e-20
YEM,Athletics,0,0,1,0,0,1e-10,0,0.402822007,,,4.02822007e-11
YEM,Judo,0,0,1,0,0,1e-10,0,0.784453703,,,7.844537029999999e-11
YEM,Shooting,0,0,1,0,0,1e-10,0,0.035537481,,,3.5537481000000004e-12
YEM,Swimming,0,0,1,0,0,0.001125348,0,0.195808881,,,0.00022035313261558798
ZAM,Athletics,1,0,6,0,1,0.001125348,0,0.879152615,,,0.0009893526369850198
ZAM,Boxing,0,0,2,0,0,1e-10,0,0.384745945,,,3.84745945e-11
ZAM,Football,0,0,20,0,0,1e-10,0,0.131444663,,,1.3144466299999999e-11
ZAM,Judo,0,0,1,0,0,1e-10,0,0.038021946,,,3.8021946e-12
ZAM,Swimming,0,0,2,0,0,1e-10,0,0.021820082,,,2.1820082e-12
ZIM,Athletics,0,0,4,0,0,1e-10,0,0.051756162,,,5.1756162e-12
ZIM,Rowing,0,0,1,0,0,1e-10,0,0.00533487,,,5.334870000000001e-13
ZIM,Swimming,0,0,2,0,0,1e-10,0,0.596463789,,,5.96463789e-11
