NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count
TUR,Tennis,0,0,1,0,0,1
TUR,Volleyball,0,0,37,0,0,37
TUR,Weightlifting,2,8,57,2,12,69
TUR,Wrestling,21,29,218,18,68,286
TUV,Athletics,0,0,9,0,0,9
TUV,Weightlifting,0,0,2,0,0,2
UAE,Athletics,0,0,25,0,0,25
UAE,Cycling,0,0,16,0,0,16
UAE,Cycling Road,0,0,1,0,0,1
UAE,Equestrian,0,0,6,0,0,6
UAE,Equestrianism,0,0,1,0,0,1
UAE,Football,0,0,18,0,0,18
UAE,Judo,1,0,12,0,1,13
UAE,Sailing,0,0,1,0,0,1
UAE,Shooting,0,1,16,0,1,17
UAE,Swimming,0,0,64,0,0,64
UAE,Taekwondo,0,0,1,0,0,1
UAE,Weightlifting,0,0,2,0,0,2
UAR,Athletics,0,0,2,0,0,2
UAR,Boxing,1,0,3,0,1,4
UAR,Diving,0,0,4,0,0,4
UAR,Equestrianism,0,0,6,0,0,6
UAR,Fencing,0,0,9,0,0,9
UAR,Football,0,0,17,0,0,17
UAR,Gymnastics,0,0,48,0,0,48
UAR,Rowing,0,0,9,0,0,9
UAR,Shooting,0,0,3,0,0,3
UAR,Water Polo,0,0,10,0,0,10
UAR,Weightlifting,0,0,7,0,0,7
UAR,Wrestling,0,0,3,1,1,4
UGA,Archery,0,0,1,0,0,1
UGA,Athletics,2,5,179,2,9,188
UGA,Badminton,0,0,2,0,0,2
UGA,Boxing,1,0,70,3,4,74
UGA,Cycling,0,0,2,0,0,2
UGA,Cycling Road,0,0,1,0,0,1
UGA,Hockey,0,0,17,0,0,17
UGA,Rowing,0,0,2,0,0,2
UGA,Swimming,0,0,14,0,0,14
UGA,Table Tennis,0,0,7,0,0,7
UGA,Weightlifting,0,0,7,0,0,7
UKR,Archery,4,1,68,3,8,76
UKR,Artistic Gymnastics,0,0,83,1,1,84
UKR,Artistic Swimming,10,0,2,0,10,12
UKR,Athletics,19,3,442,3,25,467
UKR,Badminton,0,0,21,0,0,21
UKR,Basketball,0,0,12,0,0,12
UKR,Boxing,7,5,35,4,16,51
UKR,Breaking,0,0,3,0,0,3
UKR,Canoe Slalom,0,0,5,0,0,5
UKR,Canoe Sprint,1,0,25,4,5,30
UKR,Canoeing,7,3,51,2,12,63
UKR,Cycling,2,0,95,4,6,101
UKR,Cycling Mountain Bike,0,0,3,0,0,3
UKR,Cycling Road,0,0,5,0,0,5
UKR,Cycling Track,0,0,5,1,1,6
UKR,Diving,4,0,77,0,4,81
UKR,Equestrian,0,0,2,0,0,2
UKR,Equestrianism,0,0,26,0,0,26
UKR,Fencing,5,9,96,4,18,114
UKR,Football,0,0,18,0,0,18
UKR,Gymnastics,10,5,313,8,23,336
UKR,Handball,15,0,0,0,15,15
UKR,Judo,3,0,52,1,4,56
UKR,Karate,1,0,1,1,2,3
UKR,Marathon Swimming,0,0,1,0,0,1
UKR,Modern Pentathlon,1,0,17,1,2,19
UKR,Rhythmic Gymnastics,4,1,42,0,5,47
UKR,Rowing,4,4,77,4,12,89
UKR,Sailing,4,2,35,5,11,46
UKR,Shooting,4,4,110,3,11,121
UKR,Sport Climbing,0,0,2,0,0,2
UKR,Swimming,2,4,212,3,9,221
UKR,Synchronized Swimming,0,0,18,0,0,18
UKR,Table Tennis,0,0,16,0,0,16
UKR,Taekwondo,0,0,3,0,0,3
UKR,Tennis,1,0,35,0,1,36
UKR,Trampoline Gymnastics,0,0,1,0,0,1
UKR,Trampolining,0,1,7,1,2,9
UKR,Triathlon,0,0,12,0,0,12
UKR,Volleyball,0,0,12,0,0,12
UKR,Water Polo,0,0,13,0,0,13
UKR,Weightlifting,3,3,44,2,8,52
UKR,Wrestling,9,4,86,9,22,108
UNK,Art Competitions,0,0,2,0,0,2
URS,Archery,3,1,18,3,7,25
URS,Athletics,89,83,613,70,242,855
URS,Basketball,48,48,0,50,146,146
URS,Boxing,18,14,45,19,51,96
URS,Canoeing,12,54,54,21,87,141
URS,Cycling,16,29,98,8,53,151
URS,Diving,6,4,86,4,14,100
URS,Equestrianism,6,16,133,7,29,162
URS,Fencing,36,63,133,47,146,279
URS,Football,51,36,15,0,87,102
URS,Gymnastics,48,141,509,99,288,797
URS,Handball,15,55,15,14,84,99
URS,Hockey,32,0,15,0,32,47
URS,Judo,13,5,8,5,23,31
URS,Modern Pentathlon,5,13,27,9,27,54
URS,Rhythmic Gymnastics,1,1,0,0,2,2
URS,Rowing,45,23,166,87,155,321
URS,Sailing,4,7,90,9,20,110
URS,Shooting,17,17,90,15,49,139
URS,Swimming,60,18,347,46,124,471
URS,Synchronized Swimming,0,0,5,0,0,5
URS,Table Tennis,0,0,8,0,0,8
URS,Tennis,0,0,10,0,0,10
URS,Volleyball,12,81,0,48,141,141
URS,Water Polo,34,22,21,22,78,99
URS,Weightlifting,2,39,9,21,62,71
URS,Wrestling,23,62,44,31,116,160
URU,Art Competitions,0,0,8,0,0,8
URU,Athletics,0,0,57,0,0,57
URU,Basketball,24,0,57,0,24,81
URU,Boxing,1,0,35,0,1,36
URU,Canoe Sprint,0,0,1,0,0,1
URU,Canoeing,0,0,4,0,0,4
URU,Cycling,0,0,102,1,1,103
URU,Cycling Road,0,0,1,0,0,1
URU,Diving,0,0,1,0,0,1
URU,Equestrianism,0,0,9,0,0,9
URU,Fencing,0,0,45,0,0,45
URU,Football,0,31,16,0,31,47
URU,Judo,0,0,8,0,0,8
URU,Modern Pentathlon,0,0,11,0,0,11
URU,Rowing,5,0,41,1,6,47
URU,Rugby Sevens,0,0,14,0,0,14
URU,Sailing,0,0,38,0,0,38
URU,Shooting,0,0,7,0,0,7
URU,Swimming,0,0,73,0,0,73
URU,Taekwondo,0,0,1,0,0,1
URU,Tennis,0,0,2,0,0,2
URU,Water Polo,0,0,15,0,0,15
URU,Weightlifting,0,0,4,0,0,4
USA,3x3 Basketball,4,4,4,0,8,12
USA,Archery,18,22,138,20,60,198
USA,Art Competitions,0,4,553,5,9,562
USA,Artistic Gymnastics,11,9,117,6,26,143
USA,Artistic Swimming,0,0,4,9,9,13
USA,Athletics,244,596,2335,350,1190,3525
USA,Badminton,0,0,45,0,0,45
USA,Baseball,44,24,20,0,68,88
USA,Baseball/Softball,0,0,0,39,39,39
USA,Basketball,36,329,0,24,389,389
USA,Beach Volleyball,4,14,46,4,22,68
USA,Boxing,41,50,155,27,118,273
USA,Breaking,1,0,3,0,1,4
USA,Canoe Slalom,1,0,8,0,1,9
USA,Canoe Sprint,0,1,4,1,2,6
USA,Canoeing,6,8,290,7,21,311
USA,Cycling,31,16,445,31,78,523
USA,Cycling BMX Freestyle,0,0,6,2,2,8
USA,Cycling BMX Racing,0,0,12,0,0,12
USA,Cycling Mountain Bike,0,0,7,1,1,8
USA,Cycling Road,0,0,15,0,0,15
USA,"Cycling Road, Cycling Track",0,0,5,0,0,5
USA,"Cycling Road, Triathlon",0,0,2,0,0,2
USA,Cycling Track,5,6,15,0,11,26
USA,Diving,47,48,159,52,147,306
USA,Equestrian,0,0,33,11,11,44
USA,Equestrianism,53,30,324,49,132,456
USA,Fencing,52,10,686,19,81,767
USA,Figure Skating,1,0,4,0,1,5
USA,Football,34,86,218,24,144,362
USA,Golf,14,15,90,12,41,131
USA,Gymnastics,63,60,1819,71,194,2013
USA,Handball,0,0,142,0,0,142
USA,Hockey,30,0,168,0,30,198
USA,Ice Hockey,0,0,0,11,11,11
USA,Jeu De Paume,0,1,1,0,1,2
USA,Judo,8,2,99,4,14,113
USA,Karate,1,0,3,0,1,4
USA,Lacrosse,0,0,0,12,12,12
USA,Marathon Swimming,0,0,5,0,0,5
USA,"Marathon Swimming, Swimming",0,0,3,0,0,3
USA,Modern Pentathlon,5,0,84,12,17,101
USA,Polo,5,2,0,5,12,12
USA,Rhythmic Gymnastics,0,0,29,0,0,29
USA,Roque,1,1,1,1,3,4
USA,Rowing,97,190,519,101,388,907
USA,Rugby,0,36,0,0,36,36
USA,Rugby Sevens,12,0,65,0,12,77
USA,Sailing,37,60,180,45,142,322
USA,Shooting,43,121,504,43,207,711
USA,Skateboarding,3,0,19,2,5,24
USA,Softball,0,45,0,15,60,60
USA,Sport Climbing,1,0,9,2,3,12
USA,Surfing,0,2,7,0,2,9
USA,Swimming,197,698,648,311,1206,1854
USA,Synchronized Swimming,11,16,32,3,30,62
USA,Table Tennis,0,0,85,0,0,85
USA,Taekwondo,6,3,13,2,11,24
USA,Tennis,20,34,169,12,66,235
USA,Trampoline Gymnastics,0,0,4,0,0,4
USA,Trampolining,0,0,8,0,0,8
USA,Triathlon,2,1,35,5,8,43
USA,Tug-Of-War,4,5,21,5,14,35
USA,Volleyball,61,48,155,49,158,313
USA,Water Polo,59,45,193,72,176,369
USA,Weightlifting,12,17,120,17,46,166
USA,Wrestling,41,57,270,46,144,414
UZB,Archery,0,0,4,0,0,4
UZB,Artistic Gymnastics,0,0,26,0,0,26
UZB,Athletics,0,0,105,0,0,105
UZB,Boxing,8,10,52,2,20,72
UZB,Canoe Sprint,0,0,7,0,0,7
UZB,Canoeing,0,0,47,0,0,47
UZB,Cycling,0,0,5,0,0,5
UZB,Cycling Road,0,0,6,0,0,6
UZB,Diving,0,0,1,0,0,1
UZB,Fencing,0,0,7,0,0,7
UZB,Football,0,0,21,0,0,21
UZB,Gymnastics,1,0,34,0,1,35
UZB,Judo,7,1,75,2,10,85
UZB,Modern Pentathlon,0,0,3,0,0,3
UZB,Rhythmic Gymnastics,0,0,19,0,0,19
UZB,Rowing,0,0,11,0,0,11
UZB,Shooting,0,0,22,0,0,22
UZB,Swimming,0,0,61,0,0,61
UZB,Table Tennis,0,0,2,0,0,2
UZB,Taekwondo,0,2,17,1,3,20
UZB,Tennis,0,0,7,0,0,7
UZB,Trampolining,1,0,4,0,1,5
UZB,Weightlifting,0,2,27,1,3,30
UZB,Wrestling,5,5,54,3,13,67
VAN,Archery,0,0,1,0,0,1
VAN,Athletics,0,0,26,0,0,26
VAN,Boxing,0,0,2,0,0,2
VAN,Judo,0,0,4,0,0,4
VAN,Rowing,0,0,2,0,0,2
VAN,Swimming,0,0,2,0,0,2
VAN,Table Tennis,0,0,6,0,0,6
VAN,Weightlifting,0,0,1,0,0,1
VEN,Archery,0,0,5,0,0,5
VEN,Art Competitions,0,0,1,0,0,1
VEN,Athletics,1,1,125,1,3,128
VEN,Basketball,0,0,22,0,0,22
VEN,Beach Volleyball,0,0,4,0,0,4
VEN,Boxing,3,1,81,2,6,87
VEN,Canoeing,0,0,5,0,0,5
VEN,Cycling,1,0,103,0,1,104
VEN,Cycling BMX Freestyle,0,0,0,1,1,1
VEN,Cycling Road,0,0,1,0,0,1
VEN,Diving,0,0,19,0,0,19
VEN,Equestrian,0,0,2,0,0,2
VEN,Equestrianism,0,0,10,0,0,10
VEN,Fencing,0,1,99,0,1,100
VEN,Football,0,0,16,0,0,16
VEN,Golf,0,0,2,0,0,2
VEN,Gymnastics,0,0,23,0,0,23
VEN,Judo,0,0,44,0,0,44
VEN,Karate,0,0,3,0,0,3
VEN,Marathon Swimming,0,0,1,0,0,1
VEN,Rowing,0,0,4,0,0,4
VEN,Sailing,0,0,22,0,0,22
VEN,Shooting,1,0,60,0,1,61
VEN,Softball,0,0,15,0,0,15
VEN,Swimming,1,0,171,0,1,172
VEN,Synchronized Swimming,0,0,5,0,0,5
VEN,Table Tennis,0,0,12,0,0,12
VEN,Taekwondo,2,0,9,0,2,11
VEN,Tennis,0,0,11,0,0,11
VEN,Triathlon,0,0,2,0,0,2
VEN,Volleyball,0,0,34,0,0,34
VEN,Weightlifting,1,0,33,2,3,36
VEN,Wrestling,0,0,39,0,0,39
VIE,Archery,0,0,8,0,0,8
VIE,Artistic Gymnastics,0,0,3,0,0,3
VIE,Athletics,0,0,31,0,0,31
VIE,Badminton,0,0,9,0,0,9
VIE,Boxing,0,0,6,0,0,6
VIE,Canoe Sprint,0,0,1,0,0,1
VIE,Canoeing,0,0,1,0,0,1
VIE,Cycling,0,0,1,0,0,1
VIE,Cycling Road,0,0,1,0,0,1
VIE,Fencing,0,0,5,0,0,5
VIE,Gymnastics,0,0,14,0,0,14
VIE,Judo,0,0,5,0,0,5
VIE,Rowing,0,0,9,0,0,9
VIE,Shooting,0,1,25,1,2,27
VIE,Swimming,0,0,44,0,0,44
VIE,Table Tennis,0,0,2,0,0,2
VIE,Taekwondo,0,0,9,1,1,10
VIE,Weightlifting,0,0,11,1,1,12
VIE,Wrestling,0,0,8,0,0,8
VIN,Athletics,0,0,39,0,0,39
VIN,Swimming,0,0,10,0,0,10
VNM,Athletics,0,0,5,0,0,5
VNM,Boxing,0,0,1,0,0,1
VNM,Cycling,0,0,31,0,0,31
VNM,Fencing,0,0,8,0,0,8
VNM,Judo,0,0,3,0,0,3
VNM,Shooting,0,0,5,0,0,5
VNM,Swimming,0,0,9,0,0,9
WIF,Athletics,5,0,7,0,5,12
WIF,Cycling,0,0,3,0,0,3
WIF,Sailing,0,0,2,0,0,2
WIF,Shooting,0,0,2,0,0,2
WIF,Weightlifting,0,0,1,0,0,1
YAR,Athletics,0,0,7,0,0,7
YAR,Judo,0,0,2,0,0,2
YAR,Wrestling,0,0,2,0,0,2
YEM,Athletics,0,0,16,0,0,16
YEM,Gymnastics,0,0,4,0,0,4
YEM,Judo,0,0,10,0,0,10
YEM,Shooting,0,0,2,0,0,2
YEM,Swimming,0,0,7,0,0,7
YEM,Taekwondo,0,0,2,0,0,2
YEM,Wrestling,0,0,1,0,0,1
YMD,Athletics,0,0,3,0,0,3
YMD,Boxing,0,0,2,0,0,2
YUG,Archery,0,0,2,0,0,2
YUG,Art Competitions,0,0,15,0,0,15
YUG,Athletics,0,0,193,2,2,195
YUG,Basketball,24,12,48,48,84,132
YUG,Boxing,6,3,34,2,11,45
YUG,Canoeing,1,3,41,3,7,48
YUG,Cycling,0,0,82,0,0,82
YUG,Diving,0,0,2,0,0,2
YUG,Equestrianism,0,0,7,0,0,7
YUG,Fencing,0,0,25,0,0,25
YUG,Football,17,16,87,40,73,160
YUG,Gymnastics,11,5,629,2,18,647
YUG,Handball,15,43,43,14,72,115
YUG,Judo,2,0,22,0,2,24
YUG,Rhythmic Gymnastics,0,0,4,0,0,4
YUG,Rowing,7,4,119,2,13,132
YUG,Sailing,0,0,18,0,0,18
YUG,Shooting,1,2,54,0,3,57
YUG,Swimming,0,1,102,1,2,104
YUG,Table Tennis,2,0,5,2,4,9
YUG,Tennis,0,0,6,0,0,6
YUG,Volleyball,0,0,12,0,0,12
YUG,Water Polo,0,37,46,39,76,122
YUG,Weightlifting,0,0,4,0,0,4
YUG,Wrestling,6,4,63,6,16,79
ZAM,Athletics,1,0,78,1,2,80
ZAM,Badminton,0,0,1,0,0,1
ZAM,Boxing,1,0,55,0,1,56
ZAM,Fencing,0,0,1,0,0,1
ZAM,Football,0,0,74,0,0,74
ZAM,Judo,0,0,14,0,0,14
ZAM,Swimming,0,0,18,0,0,18
ZAM,Wrestling,0,0,2,0,0,2
ZIM,Archery,0,0,9,0,0,9
ZIM,Athletics,0,0,87,0,0,87
ZIM,Boxing,0,0,11,0,0,11
ZIM,Cycling,0,0,9,0,0,9
ZIM,Diving,0,0,17,0,0,17
ZIM,Equestrianism,0,0,1,0,0,1
ZIM,Football,0,0,17,0,0,17
ZIM,Golf,0,0,1,0,0,1
ZIM,Hockey,0,15,15,0,15,30
ZIM,Judo,0,0,7,0,0,7
ZIM,Rowing,0,0,9,0,0,9
ZIM,Sailing,0,0,8,0,0,8
ZIM,Shooting,0,0,21,0,0,21
ZIM,Swimming,1,2,64,4,7,71
ZIM,Tennis,0,0,19,0,0,19
ZIM,Triathlon,0,0,3,0,0,3
ZIM,Weightlifting,0,0,1,0,0,1
