NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals,Birth_Year,Total_Competitions
GER,Eduard Loewen,0,0,0,0,1997,1
GER,Eduard Popp,0,0,0,0,1991,1
GER,Eduard Trippel,2,0,1,1,1997,4
GER,Eileen Demes,0,0,0,0,1997,2
GER,Elena Burkard,0,0,0,0,1992,1
GER,Elena Lilik,1,0,1,0,1998,2
GER,Elena Wassen,0,0,0,0,2000,1
GER,Elisa Mevius,1,1,0,0,2004,1
GER,Elisa Senss,1,0,0,1,1997,1
GER,Elisabeth Brandau,0,0,0,0,1985,1
GER,Elisabeth Seitz,0,0,0,0,1952,6
GER,Emanuel Buchmann,0,0,0,0,1992,1
GER,Emil Agyekum,0,0,0,0,1999,2
GER,Emilia Wickert,0,0,0,0,2007,1
GER,Emily Bessoir,0,0,0,0,2001,1
GER,Emily Boelk,0,0,0,0,1998,1
GER,Emma Davidsmeyer,0,0,0,0,1999,1
GER,Emma Hinze,2,0,1,1,1997,6
GER,Eric Friese,0,0,0,0,1999,1
GER,Erik Abramov,0,0,0,0,1999,2
GER,Erik Heil,1,0,0,1,1989,1
GER,Esther Henseleit,1,0,1,0,1999,1
GER,Etienne Kinsinger,0,0,0,0,1996,1
GER,Fabian Dammermann,0,0,0,0,1997,1
GER,Fabian Heinle,0,0,0,0,1994,1
GER,Fabian Liebig,0,0,0,0,1994,2
GER,Fabian Roth,0,0,0,0,1995,1
GER,Fabian Schwingenschlogl,0,0,0,0,1991,2
GER,Fabian Vogel,0,0,0,0,1995,1
GER,Felicia Wiedermann,0,0,0,0,2002,1
GER,Felicitas Krause,0,0,0,0,1992,2
GER,Felicitas Rauch,1,0,0,1,1996,1
GER,Felix Gross,0,0,0,0,1998,3
GER,Felix Uduokhai,0,0,0,0,1997,1
GER,Finn Lemke,0,0,0,0,1992,1
GER,Finnia Wunram,0,0,0,0,1995,1
GER,Florian Fuchs,0,0,0,0,1991,1
GER,Florian Mueller,0,0,0,0,1909,1
GER,Florian Peter,0,0,0,0,2000,1
GER,Florian Unruh,1,0,1,0,1993,4
GER,Florian Wellbrock,2,1,0,1,1997,6
GER,Frank Staebler,1,0,0,1,1989,1
GER,Franz Wagner,0,0,0,0,2001,1
GER,Franzisca Hauke,0,0,0,0,1989,1
GER,Franziska Brausse,1,1,0,0,1998,5
GER,Franziska Hentke,0,0,0,0,1989,1
GER,Franziska Kampmann,0,0,0,0,1997,1
GER,Franziska Koch,0,0,0,0,2000,1
GER,Frederic Wandres,1,1,0,0,1987,2
GER,Frederik Breuer,0,0,0,0,2002,1
GER,Frederik Ruppert,0,0,0,0,1997,1
GER,Frieda Buhner,0,0,0,0,2004,1
GER,Frieda Hammerling,0,0,0,0,1997,1
GER,Gennadij Cudinovic,0,0,0,0,1994,1
GER,Gerda Niemesch,0,0,0,0,1995,1
GER,Gina Luckenkemper,0,0,0,0,1996,1
GER,Gina Lueckenkemper,1,0,0,1,1996,2
GER,Giovanna Scoccimarro,1,0,0,1,1997,2
GER,Giulia Gwinn,1,0,0,1,1999,1
GER,Gonzalo Peillat,1,0,1,0,1992,1
GER,Gregor Traber,0,0,0,0,1992,1
GER,Gyorgy Grozer,0,0,0,0,1984,1
GER,Hamsat Shadalov,0,0,0,0,1998,1
GER,Hanna Klein,0,0,0,0,1993,2
GER,Hannah Kuechler,0,0,0,0,2002,1
GER,Hannah Ludwig,0,0,0,0,2000,1
GER,Hannah Mergenthaler,0,0,0,0,1997,1
GER,Hannah Vester,0,0,0,0,2006,1
GER,Hannes Aigner,1,0,0,1,1989,1
GER,Hannes Mueller,1,0,1,0,1928,1
GER,Hannes Ocik,1,0,1,0,1991,1
GER,Hans Gruhne,0,0,0,0,1988,1
GER,Helen Kevric,0,0,0,0,2008,6
GER,Helen Langehanenberg,1,1,0,0,1982,2
GER,Hendrik Pekeler,0,0,0,0,1991,1
GER,Hendrik Pfeiffer,0,0,0,0,1993,1
GER,Henrik Janssen,0,0,0,0,1998,1
GER,Hurly Long,0,0,0,0,1995,1
GER,Igor Wandtke,1,0,0,1,1990,4
GER,Ilja Smorguner,0,0,0,0,1984,1
GER,Imke Onnen,0,0,0,0,1994,2
GER,Isaac Bonga,0,0,0,0,1999,2
GER,Isabel Gose,1,0,0,1,2002,8
GER,Isabel Herttrich,0,0,0,0,1992,1
GER,Isabell Werth,4,2,2,0,1969,4
GER,Ismail Jakobs,0,0,0,0,1999,1
GER,Jacob Heidtmann,0,0,0,0,1994,4
GER,Jacob Schopf,3,2,1,0,1999,4
GER,Jakob Schneider,1,0,1,0,1994,1
GER,Jakob Thordsen,0,0,0,0,1999,1
GER,Jan Hojer,0,0,0,0,1992,1
GER,Jan Zimmermann,0,0,0,0,1985,1
GER,Jan-lennard Struff,0,0,0,0,1990,4
GER,Jana Wargers,0,0,0,0,1991,1
GER,Janina Minge,1,0,0,1,1999,1
GER,Jannik Kohlbacher,1,0,1,0,1995,2
GER,Jannis Maus,0,0,0,0,1996,1
GER,Jasmin Grabowski,1,0,0,1,1991,2
GER,Jasmin Juettner,0,0,0,0,1993,1
GER,Jason Osborne,1,0,1,0,1994,1
GER,Jean-paul Danneberg,1,0,1,0,2002,1
GER,Jello Krahmer,0,0,0,0,1995,1
GER,Jennifer Montag,0,0,0,0,1998,1
GER,Jenny Behrend,0,0,0,0,1996,1
GER,Jessica-bianca Wessolly,0,0,0,0,1996,1
GER,Jette Fleschuetz,0,0,0,0,2002,1
GER,Jette Muller,0,0,0,0,2003,2
GER,Joachim Matzerath,0,0,0,0,2000,2
GER,Johannes Bitter,0,0,0,0,1982,1
GER,Johannes Frey,1,0,0,1,1996,2
GER,Johannes Golla,1,0,1,0,1997,2
GER,Johannes Grosse,1,0,1,0,1997,2
GER,Johannes Thiemann,0,0,0,0,1994,2
GER,Johannes Tille,0,0,0,0,1997,1
GER,Johannes Vetter,0,0,0,0,1993,1
GER,Johannes Voigtmann,0,0,0,0,1992,2
GER,Johannes Weissenfeld,1,0,1,0,1994,1
GER,Jolyn Beer,0,0,0,0,1994,3
GER,Jonas Gelsen,0,0,0,0,2001,1
GER,Jonas Schomburg,0,0,0,0,1994,3
GER,Jonas Wiesen,0,0,0,0,1996,1
GER,Jonathan Hilbert,1,0,1,0,1995,2
GER,Jonathan Horne,0,0,0,0,1989,1
GER,Jonathan Rommelmann,1,0,1,0,1994,1
GER,Jordan Torunarigha,0,0,0,0,1997,1
GER,Josef Brandhuber,0,0,0,0,1991,1
GER,Josefin Eder,0,0,0,0,1995,3
GER,Josha Salchow,0,0,0,0,1999,4
GER,Joshiko Saibou,0,0,0,0,1990,1
GER,Joshua Abuaku,0,0,0,0,1996,2
GER,Joshua Hartmann,0,0,0,0,1999,4
GER,Jule Brand,1,0,0,1,2002,1
GER,Jule Hake,0,0,0,0,1999,2
GER,Julia Behnke,0,0,0,0,1993,1
GER,Julia Krajewski,1,1,0,0,1988,4
GER,Julia Maidhof,0,0,0,0,1998,1
GER,Julia Mrozinski,0,0,0,0,2000,2
GER,Julia Sonntag,0,0,0,0,1991,1
GER,Julia Sude,0,0,0,0,1987,1
GER,Julian Koester,1,0,1,0,,1
GER,Julian Reus,0,0,0,0,1988,1
GER,Julian Schelb,0,0,0,0,1992,1
GER,Julian Schmidt,0,0,0,0,1818,1
GER,Julian Wagner,0,0,0,0,1998,1
GER,Julian Weber,0,0,0,0,1994,2
GER,Julian Zenger,0,0,0,0,1997,1
GER,Julius Christ,0,0,0,0,1999,1
GER,Julius Kuehn,0,0,0,0,1993,1
GER,Julius Thole,0,0,0,0,1997,1
GER,Juri Knorr,1,0,1,0,2000,2
GER,Justin Wolf,0,0,0,0,1992,1
GER,Justus Fischer,1,0,1,0,2003,1
GER,Justus Nieschlag,0,0,0,0,1992,2
GER,Justus Weigand,1,0,1,0,2000,2
GER,Kai Haefner,1,0,1,0,1989,2
GER,Kai Kazmirek,0,0,0,0,1991,1
GER,Kai Schaefer,0,0,0,0,1993,1
GER,Kaii Winkler,0,0,0,0,2006,1
GER,Kanda Lita,0,0,0,0,1999,2
GER,Karl Bebendorf,0,0,0,0,1996,2
GER,Karl Schulze,0,0,0,0,1988,1
GER,Karl-richard Frey,1,0,0,1,1991,2
GER,Karla Borger,0,0,0,0,1988,1
GER,Karolina Pahlitzsch,0,0,0,0,1994,1
GER,Katharina Bauer,0,0,0,0,1990,2
GER,Katharina Filter,0,0,0,0,1999,1
GER,Katharina Maisch,0,0,0,0,1997,2
GER,Katharina Menz,1,0,0,1,1990,4
GER,Katharina Steinruck,0,0,0,0,1989,1
GER,Katharina Trost,0,0,0,0,1995,1
GER,Kathrin Hendrich,1,0,0,1,1992,1
GER,Kathrin Murche,0,0,0,0,1999,1
GER,Keven Schlotterbeck,0,0,0,0,1997,1
GER,Kevin Kranz,0,0,0,0,1998,1
GER,Kevin Krawietz,0,0,0,0,1992,3
GER,Kim Bui,0,0,0,0,1989,6
GER,Kira Horn,0,0,0,0,1995,2
GER,Klara Buehl,1,0,0,1,2000,1
GER,Konstanze Klosterhalfen,0,0,0,0,1997,1
GER,Kristin Gierisch,0,0,0,0,1990,1
GER,Kristin Pudenz,1,0,1,0,1993,2
GER,Lara Lessmann,0,0,0,0,2000,1
GER,Lars Rudiger,1,0,0,1,1996,2
GER,Laura Freigang,1,0,0,1,1998,1
GER,Laura Hottenrott,0,0,0,0,1992,1
GER,Laura Lindemann,0,0,0,0,1996,3
GER,Laura Ludwig,0,0,0,0,1986,2
GER,Laura Muller,0,0,0,0,1999,1
GER,Laura Riedemann,0,0,0,0,1998,4
GER,Laura Siegemund,0,0,0,0,1988,6
GER,Laura Suessemilch,1,1,0,0,1997,3
GER,Laurits Follert,1,0,1,0,1996,2
GER,Lea Friedrich,2,0,1,1,2000,3
GER,Lea Meyer,0,0,0,0,1997,2
GER,Lea Mueller,0,0,0,0,1982,1
GER,Lea Schueller,1,0,0,1,1997,1
GER,Lena Hentschel,1,0,0,1,2001,2
GER,Lena Micheel,0,0,0,0,1998,2
GER,Lena Reissner,0,0,0,0,2000,3
GER,Lena Sonntag,0,0,0,0,2004,1
GER,Leo Kopp,0,0,0,0,1998,1
GER,Leo Neugebauer,1,0,1,0,2000,1
GER,Leon Glatzer,0,0,0,0,1997,1
GER,Leon Rohde,0,0,0,0,1995,2
GER,Leonie Beck,0,0,0,0,1997,2
GER,Leonie Ebert,0,0,0,0,1999,1
GER,Leonie Fiebich,0,0,0,0,2000,1
GER,Leonie Maertens,0,0,0,0,1881,3
GER,Leonie Menzel,1,0,0,1,1999,2
GER,Leonie Meyer,0,0,0,0,1999,1
GER,Liane Lippert,0,0,0,0,1998,2
GER,Lilly Stoephasius,0,0,0,0,2007,2
GER,Lina Sontag,0,0,0,0,2003,1
GER,Linnea Weidemann,0,0,0,0,2003,1
GER,Linus Muller,0,0,0,0,1999,1
GER,Lisa Altenburg,0,0,0,0,1989,1
GER,Lisa Antl,0,0,0,0,2000,1
GER,Lisa Brennauer,1,1,0,0,1988,3
GER,Lisa Hopink,0,0,0,0,1998,3
GER,Lisa Jahn,0,0,0,0,1994,4
GER,Lisa Klein,1,1,0,0,1996,5
GER,Lisa Mayer,1,0,0,1,1996,3
GER,Lisa Mueller,0,0,0,0,1985,1
GER,Lisa Nippgen,0,0,0,0,1997,1
GER,Lisa Nolte,0,0,0,0,2001,1
GER,Lisa Tertsch,0,0,0,0,1998,1
GER,Lisa Unruh,1,0,0,1,1988,2
GER,Lorena Brandl,0,0,0,0,1997,1
GER,Louisa Fleschutz,0,0,0,0,2002,1
GER,Louisa Lippmann,0,0,0,0,1994,1
GER,Luca Armbruster,0,0,0,0,2001,3
GER,Luca Plogmann,0,0,0,0,2000,1
GER,Luca Schwarzbauer,0,0,0,0,1996,1
GER,Luca Spiegel,0,0,0,0,2004,3
GER,Luca Witzke,1,0,1,0,1999,1
GER,Lucas Ansah-peprah,0,0,0,0,2000,2
GER,Lucas Matzerath,0,0,0,0,2000,2
GER,Lucia Doerffel,0,0,0,0,2000,1
GER,Luis Klein,0,0,0,0,1999,1
GER,Luisa Geiselsoder,0,0,0,0,2000,1
GER,Luise Wanser,0,0,0,0,1997,1
GER,Lukas Dauser,1,0,1,0,1993,16
GER,Lukas Kampa,0,0,0,0,1986,1
GER,Lukas Krappe,0,0,0,0,2003,1
GER,Lukas Maase,0,0,0,0,1998,1
GER,Lukas Maertens,1,1,0,0,2001,4
GER,Lukas Martens,0,0,0,0,2001,4
GER,Lukas Mertens,1,0,1,0,1996,1
GER,Lukas Wank,0,0,0,0,1997,1
GER,Lukas Windfeder,1,0,1,0,1995,2
GER,Luke Campbell,0,0,0,0,1987,2
GER,Luna Bulmahn,0,0,0,0,1999,1
GER,Maike Jakob,0,0,0,0,2005,1
GER,Maike Schaunig,0,0,0,0,1996,1
GER,Majtie Kolberg,0,0,0,0,1999,1
GER,Maksymilian Kudla,1,0,0,1,1994,1
GER,Malaika Mihambo,2,1,1,0,1994,2
GER,Malte Hellwig,1,0,1,0,1997,1
GER,Malte Jakschik,1,0,1,0,1993,1
GER,Manuel Fumic,0,0,0,0,1982,1
GER,Manuel Mordi,0,0,0,0,2003,1
GER,Manuel Sanders,0,0,0,0,1998,4
GER,Maodo Lo,0,0,0,0,1992,2
GER,Marc Koch,0,0,0,0,1994,2
GER,Marc Weber,0,0,0,0,1972,2
GER,Marcel Schiller,0,0,0,0,1991,1
GER,Marco Koch,0,0,0,0,1990,1
GER,Marco Miltkau,1,0,1,0,1990,1
GER,Marco Richter,0,0,0,0,1997,1
GER,Marek Ulrich,0,0,0,0,1997,4
GER,Maren Voelz,1,0,0,1,1999,1
GER,Margareta Kozuch,0,0,0,0,1986,1
GER,Margarita Kolosov,0,0,0,0,2004,1
GER,Marie Hake,2,0,1,1,1999,2
GER,Marie Kwayie,0,0,0,0,1996,2
GER,Marie Pietruschka,0,0,0,0,1995,2
GER,Marie Reichert,1,1,0,0,2001,1
GER,Marie Schweizer,0,0,0,0,1877,1
GER,Marie Steinlein,0,0,0,0,1940,1
GER,Marie-laurence Jungfleisch,0,0,0,0,1990,1
GER,Marike Steinacker,0,0,0,0,1992,2
GER,Marina Hegering,1,0,0,1,1990,1
GER,Marius Kusch,0,0,0,0,1993,3
GER,Marius Probst,0,0,0,0,1995,1
GER,Mark Lamsfuss,0,0,0,0,1994,3
GER,Marko Grgic,1,0,1,0,2003,1
GER,Marlen Kullmann,0,0,0,0,1999,2
GER,Martin Sauer,1,0,1,0,1982,1
GER,Martin Wolfram,0,0,0,0,1992,1
GER,Martin Zwicker,1,0,1,0,1987,1
GER,Martyna Trajdos,1,0,0,1,1989,2
GER,Marvin Dogue,0,0,0,0,1995,1
GER,Marvin Schlegel,0,0,0,0,1998,3
GER,Marvin Schulte,0,0,0,0,1999,1
GER,Marvin Seidel,0,0,0,0,1995,2
GER,Maryse Luzolo,0,0,0,0,1995,1
GER,Mascha Ballhaus,0,0,0,0,2000,2
GER,Mateusz Przybylko,0,0,0,0,1992,1
GER,Mathias Mueller,1,0,1,0,1967,1
GER,Mats Grambusch,1,0,1,0,1992,1
GER,Mattes Schoenherr,0,0,0,0,2000,1
GER,Matthias Schmid,0,0,0,0,1980,1
GER,Matyas Szabo,0,0,0,0,1991,3
GER,Maurice Tebbel,0,0,0,0,1994,2
GER,Max Appel,0,0,0,0,1996,2
GER,Max Dehning,0,0,0,0,2004,1
GER,Max Hartung,0,0,0,0,1989,2
GER,Max Hess,0,0,0,0,1996,2
GER,Max Hoff,1,0,1,0,1982,1
GER,Max John,0,0,0,0,1997,1
GER,Max Kruse,0,0,0,0,1988,1
GER,Max Lemke,3,3,0,0,1996,3
GER,Max Rendschmidt,2,2,0,0,1993,3
GER,Maximilian Arnold,0,0,0,0,1994,1
GER,Maximilian Brandl,0,0,0,0,1997,1
GER,Maximilian Levy,0,0,0,0,1987,3
GER,Maximilian Marterer,0,0,0,0,1995,1
GER,Maximilian Schachmann,0,0,0,0,1994,4
GER,Meike Schmelzer,0,0,0,0,1993,1
GER,Melanie Gebhardt,0,0,0,0,1994,1
GER,Melvin Imoudu,0,0,0,0,1999,3
GER,Merle Frohms,1,0,0,1,1995,1
GER,Merlin Hummel,0,0,0,0,2002,1
GER,Mia Zschocke,0,0,0,0,1998,1
GER,Michael Jung,1,1,0,0,1982,4
GER,Michelle Kroppen,2,0,1,1,1996,6
GER,Mieke Kroeger,1,1,0,0,1993,3
GER,Mika Sosna,0,0,0,0,2003,1
GER,Mikaelle Assani,0,0,0,0,2002,1
GER,Miriam Butkereit,1,0,1,0,1994,2
GER,Mohamed Mohumed,0,0,0,0,1999,1
GER,Mona Barthel,0,0,0,0,1990,1
GER,Mona Mayer,0,0,0,0,2001,2
GER,Monika Karsch,0,0,0,0,1982,2
GER,Moritz Karlitzek,0,0,0,0,1996,1
GER,Moritz Ludwig,1,0,1,0,2001,1
GER,Moritz Plafky,0,0,0,0,1996,1
GER,Moritz Reichert,0,0,0,0,1995,1
GER,Moritz Wagner,0,0,0,0,1813,2
GER,Moritz Wesemann,0,0,0,0,2002,1
GER,Moritz Wolff,0,0,0,0,2000,1
GER,Nadiem Amiri,0,0,0,0,1996,1
GER,Nadine Apetz,0,0,0,0,1986,1
GER,Nadine Gonska,0,0,0,0,1990,2
GER,Nadine Messerschmidt,0,0,0,0,1993,2
GER,Nathalie Kubalski,0,0,0,0,1993,1
GER,Nathaniel Seiler,0,0,0,0,1996,1
GER,Neele Eckhardt-noack,0,0,0,0,1992,1
GER,Nele Wessel,0,0,0,0,1999,1
GER,Nele Wissmer,0,0,0,0,1996,2
GER,Nick Weiler-babb,0,0,0,0,1995,1
GER,Nico Mueller,0,0,0,0,1992,1
GER,Nicole Anyomi,1,0,0,1,2000,1
GER,Nicole Maier,0,0,0,0,2000,2
GER,Niels Giffey,0,0,0,0,1991,2
GER,Nike Lorenz,0,0,0,0,1997,2
GER,Nikias Arndt,0,0,0,0,1991,2
GER,Niklas Bosserhoff,0,0,0,0,1998,1
GER,Niklas Kaul,0,0,0,0,1998,2
GER,Niklas Wellen,1,0,1,0,1994,2
GER,Niklas Wimberg,0,0,0,0,1996,1
GER,Nils Brembach,0,0,0,0,1993,1
GER,Nils Dunkel,0,0,0,0,1997,17
GER,Nils Ehlers,1,0,1,0,1994,1
GER,Nils Politt,0,0,0,0,1994,1
GER,Nina Benz,0,0,0,0,1998,1
GER,Nina Eim,0,0,0,0,1998,1
GER,Nina Holt,0,0,0,0,2003,3
GER,Nina Mittelham,0,0,0,0,1996,2
GER,Noah Bitsch,0,0,0,0,1989,1
GER,Noah Hegge,1,0,0,1,1999,2
GER,Nyara Sabally,0,0,0,0,2000,1
GER,Olaf Roggensack,1,0,1,0,1997,2
GER,Ole Braunschweig,0,0,0,0,1997,4
GER,Ole Naske,0,0,0,0,1996,1
GER,Oleg Zernikel,0,0,0,0,1995,2
GER,Oliver Geis,0,0,0,0,1991,1
GER,Oliver Klemet,0,0,0,0,2002,2
GER,Oliver Zeidler,1,1,0,0,1996,2
GER,Olivia Guerth,0,0,0,0,2002,1
GER,Owen Ansah,0,0,0,0,2000,3
GER,Pascal Brendel,0,0,0,0,2003,9
GER,Patrick Dogue,0,0,0,0,1992,1
GER,Patrick Franziska,1,0,1,0,1992,2
GER,Patrick Hausding,1,0,0,1,1989,2
GER,Paul Bredau,0,0,0,0,1999,4
GER,Paul Drux,0,0,0,0,1995,1
GER,Paul Kohlhoff,1,0,0,1,1995,2
GER,Paul-phili Kaufmann,1,0,1,0,,1
GER,Paul-philipp Kaufmann,0,0,0,0,1996,1
GER,Paulina Paszek,2,0,1,1,1997,2
GER,Pauline Grabosch,1,0,0,1,1998,3
GER,Pauline Heinz,0,0,0,0,2001,1
GER,Pauline Jagsch,1,0,1,0,2003,2
GER,Pauline Schaefer-betz,0,0,0,0,1997,9
GER,Pauline Starke,0,0,0,0,1901,2
GER,Peter Joppich,0,0,0,0,1982,2
GER,Peter Kretschmer,0,0,0,0,1992,1
GER,Peter Varjasi,0,0,0,0,2000,2
GER,Petrissa Solja,0,0,0,0,1994,3
GER,Philip Heintz,0,0,0,0,1991,1
GER,Philipp Buhl,0,0,0,0,1989,1
GER,Philipp Herder,0,0,0,0,1992,8
GER,Philipp Kohlschreiber,0,0,0,0,1983,1
GER,Philipp Weber,0,0,0,0,1992,1
GER,Pia Greiten,1,0,0,1,1997,1
GER,Pia Maertens,0,0,0,0,1999,1
GER,Poul Zellmann,0,0,0,0,1995,1
GER,Rafael Miroslaw,0,0,0,0,2001,3
GER,Ragnar Ache,0,0,0,0,1998,1
GER,Raman Tiafack,1,0,0,1,,1
GER,Raquel Mueller,0,0,0,0,2004,1
GER,Rebecca Langrehr,0,0,0,0,1998,2
GER,Rebekka Haase,1,0,0,1,1993,3
GER,Regula Runge,0,0,0,0,1989,1
GER,Renars Uscins,1,0,1,0,2002,1
GER,Renee Lucht,0,0,0,0,1998,2
GER,Riad Abduljabbar,0,0,0,0,1995,1
GER,Ricarda Funk,1,1,0,0,1992,3
GER,Ricarda Lobe,0,0,0,0,1994,1
GER,Richard Huebers,0,0,0,0,1993,1
GER,Richard Ringer,0,0,0,0,1989,2
GER,Richard Schmidt,1,0,1,0,1987,1
GER,Richard Vogel,0,0,0,0,1964,2
GER,Rob Muffels,0,0,0,0,1994,1
GER,Robert Farken,0,0,0,0,1997,2
GER,Robin Benzing,0,0,0,0,1989,1
GER,Robin Walter,0,0,0,0,1994,2
GER,Roger Kluge,0,0,0,0,1986,6
GER,Romy Bar,0,0,0,0,1987,1
GER,Ronald Rauhe,1,1,0,0,1981,1
GER,Ronja Eibl,0,0,0,0,1999,1
GER,Ruben Schott,0,0,0,0,1994,1
GER,Rune Dahmke,1,0,1,0,1993,1
GER,Sabrina Hering-pradler,0,0,0,0,1999,3
GER,Samantha Borutta,0,0,0,0,2000,1
GER,Samuel Fitwi,0,0,0,0,1996,1
GER,Sandra Auffarth,0,0,0,0,1986,2
GER,Sandra Paruszewski,0,0,0,0,1993,1
GER,Sara Doorsoun,1,0,0,1,1991,1
GER,Sara Gambetta,0,0,0,0,1993,1
GER,Sarah Bruessler,1,0,1,0,1994,2
GER,Sarah Kohler,1,0,0,1,1994,2
GER,Sarah Voss,0,0,0,0,1999,12
GER,Sarah Wachter,0,0,0,0,1999,1
GER,Sarai Linder,1,0,0,1,1999,1
GER,Saskia Feige,0,0,0,0,1997,3
GER,Saskia Oettinghaus,0,0,0,0,1998,1
GER,Satou Sabally,0,0,0,0,1998,1
GER,Sebastian Brendel,1,0,0,1,1988,3
GER,Sebastian Heymann,1,0,1,0,1998,1
GER,Sebastian Seidl,1,0,0,1,1990,2
GER,Selin Oruz,0,0,0,0,1997,2
GER,Shiloh Eikermann,0,0,0,0,2005,2
GER,Sideris Tasiadis,1,0,0,1,1990,2
GER,Simon Batz,0,0,0,0,2002,1
GER,Simon Diesch,0,0,0,0,1995,1
GER,Simon Geschke,0,0,0,0,1986,1
GER,Sjoeke Nuesken,1,0,0,1,2001,1
GER,Skadi Schier,0,0,0,0,2000,1
GER,Soenke Rothenberger,1,1,0,0,1994,1
GER,Soeren Klose,0,0,0,0,2002,1
GER,Sonja Greinacher,1,1,0,0,1992,1
GER,Sonja Zimmermann,0,0,0,0,1999,2
GER,Sophia Junk,1,0,0,1,1999,1
GER,Sophia Popov,0,0,0,0,1992,1
GER,Sophia Spelmeyer-preuss,0,0,0,0,1990,2
GER,Sophie Friedrich,1,0,1,0,2000,3
GER,Sophie Grabosch,1,0,1,0,1998,1
GER,Sophie Koch,0,0,0,0,1997,2
GER,Sophie Weissenberg,0,0,0,0,1997,1
GER,Stefan Boetticher,0,0,0,0,1992,4
GER,Stefan Hengst,0,0,0,0,1994,1
GER,Steffen Weinhold,0,0,0,0,1986,1
GER,Stephan Jaeger,0,0,0,0,1970,1
GER,Stephan Krueger,0,0,0,0,1988,1
GER,Steven Muller,0,0,0,0,1927,1
GER,Stine Kurz,0,0,0,0,2000,1
GER,Susann Beucke,1,0,1,0,1991,1
GER,Sven Korte,0,0,0,0,1990,2
GER,Sven Schwarz,0,0,0,0,2002,2
GER,Sven Thiele,0,0,0,0,1969,1
GER,Svend Brodersen,0,0,0,0,1997,1
GER,Svenja Brunckhorst,1,1,0,0,1991,1
GER,Svenja Mueller,0,0,0,0,1997,1
GER,Svenja Weger,0,0,0,0,1993,1
GER,Sydney Lohmann,1,0,0,1,2000,1
GER,Tabea Schendekehl,1,0,0,1,1998,1
GER,Tamara Korpatsch,0,0,0,0,1995,2
GER,Tatjana Maria,0,0,0,0,1987,2
GER,Tatjana Pinto,0,0,0,0,1992,2
GER,Teo Hinrichs,1,0,1,0,1999,1
GER,Theo Reinhardt,0,0,0,0,1990,5
GER,Theresa Stoll,1,0,0,1,1995,2
GER,Thies Prinz,1,0,1,0,1998,1
GER,Thomas Ploessel,1,0,0,1,1988,1
GER,Till Steinforth,0,0,0,0,2002,1
GER,Tim Elter,0,0,0,0,2003,1
GER,Tim Hecker,1,0,0,1,1974,2
GER,Tim Hellwig,0,0,0,0,1999,1
GER,Tim Hornke,1,0,1,0,1990,1
GER,Tim Puetz,0,0,0,0,1987,2
GER,Tim-ole Naske,0,0,0,0,1996,1
GER,Timo Barthel,0,0,0,0,1996,3
GER,Timo Bichler,0,0,0,0,1999,3
GER,Timo Boll,1,0,1,0,1981,3
GER,Timo Cavelius,0,0,0,0,1996,2
GER,Timo Eder,0,0,0,0,2005,9
GER,Timo Kastening,0,0,0,0,1995,1
GER,Timur Oruz,0,0,0,0,1994,1
GER,Tina Dietze,0,0,0,0,1988,2
GER,Tina Lutz,1,0,1,0,1990,1
GER,Tina Punzel,1,0,0,1,1995,3
GER,Tobias Brand,0,0,0,0,1998,1
GER,Tobias Buck-gramcko,0,0,0,0,2001,1
GER,Tobias Krick,0,0,0,0,1998,1
GER,Tobias Lange,0,0,0,0,1993,1
GER,Tobias Potye,0,0,0,0,1995,1
GER,Tom Grambusch,1,0,1,0,1995,1
GER,Tom Liebscher,1,1,0,0,1993,1
GER,Tom Liebscher-lucz,1,1,0,0,1993,2
GER,Torben Blech,0,0,0,0,1995,2
GER,Torben Johannesen,1,0,1,0,1994,2
GER,Torben Junker,0,0,0,0,1993,1
GER,Torn Teutenberg,0,0,0,0,2002,3
GER,Tristan Schwandke,0,0,0,0,1992,1
GER,Trixi Worrack,0,0,0,0,1981,1
GER,Tyler Edtmayer,0,0,0,0,2000,2
GER,Tyrel Prenz,0,0,0,0,2003,1
GER,Uwe Gensheimer,0,0,0,0,1986,1
GER,Vanessa Grimm,0,0,0,0,1997,1
GER,Velten Schneider,0,0,0,0,1999,1
GER,Viktoria Huse,0,0,0,0,1995,2
GER,Viola Leuchter,0,0,0,0,2004,1
GER,Vivien Endemann,1,0,0,1,2001,1
GER,Xenia Smits,0,0,0,0,1994,1
GER,Xiaona Shan,0,0,0,0,1983,3
GER,Yannick Flohe,0,0,0,0,1999,1
GER,Yannick Wolf,0,0,0,0,2000,2
GER,Yemisi Ogunleye,1,1,0,0,1998,1
GER,Ying Han,0,0,0,0,1983,2
GER,Yisak Kejeta,0,0,0,0,1992,2
GER,Yuan Wan,0,0,0,0,1997,1
GER,Yvonne Li,0,0,0,0,1998,2
GER,da Oscar,0,0,0,0,1920,1
GER,von Jessica,4,4,0,0,,4
GHA,Abdul-rasheed Saminu,0,0,0,0,1997,2
GHA,Abeku Jackson,0,0,0,0,2000,1
GHA,Amoanimaa Yeboah,0,0,0,0,2001,1
GHA,Benjamin Azamati,0,0,0,0,1998,2
GHA,Benjamin Azamati-kwaku,0,0,0,0,1998,2
GHA,Christian Amoah,0,0,0,0,1999,1
GHA,Emmanuel Yeboah,0,0,0,0,2003,1
GHA,Harry Stacey,0,0,0,0,2000,1
