NOC,Name,Total_Medals,Gold_Medals,Silver_Medals,Bronze_Medals
HUN,Mate Koroknai,0,0,0,0
HUN,Mate Lekai,0,0,0,0
HUN,Matyas Pasztor,1,0,0,1
HUN,Maxim Lobanovskij,0,0,0,0
HUN,Melinda Szikora,0,0,0,0
HUN,Michelle Gulyas,1,1,0,0
HUN,Miklos Cirjenics,0,0,0,0
HUN,Miklos Rosta,0,0,0,0
HUN,Minna Abraham,0,0,0,0
HUN,Nadine Schatzl,0,0,0,0
HUN,Nadine Szollosi-schatzl,0,0,0,0
HUN,Nandor Ecseki,0,0,0,0
HUN,Nandor Nemeth,0,0,0,0
HUN,Natasa Rybanska,1,0,0,1
HUN,Nikolett Padar,0,0,0,0
HUN,Nikoletta Kiss,0,0,0,0
HUN,Nikoletta Papp,0,0,0,0
HUN,Noemi Hafra,0,0,0,0
HUN,Noemi Pasztor,0,0,0,0
HUN,Noemi Pupp,2,0,0,2
HUN,Norbert Hosnyanszky,1,0,0,1
HUN,Norbert Rivasz-toth,0,0,0,0
HUN,Omar Salim,0,0,0,0
HUN,Pal Petervari,0,0,0,0
HUN,Pal Vigvari,0,0,0,0
HUN,Panna Ugrai,0,0,0,0
HUN,Patrik Ligetvari,0,0,0,0
HUN,Pedro Rodriguez,0,0,0,0
HUN,Peter Bernek,0,0,0,0
HUN,Peter Holoda,0,0,0,0
HUN,Peter Nagy,0,0,0,0
HUN,Petra Banhidi-farkas,0,0,0,0
HUN,Petra Halmai,0,0,0,0
HUN,Petra Senanszky,0,0,0,0
HUN,Petra Simon,0,0,0,0
HUN,Petra Vamos,0,0,0,0
HUN,Pyly Akilov,0,0,0,0
HUN,Rahel Fabian,0,0,0,0
HUN,Rebecca Parkes,1,0,0,1
HUN,Reka Bordas,0,0,0,0
HUN,Reka Gyuratz,0,0,0,0
HUN,Reka Pupp,0,0,0,0
HUN,Reka Szilagyi,0,0,0,0
HUN,Renata Katona,0,0,0,0
HUN,Richard Bodo,0,0,0,0
HUN,Richard Bohus,0,0,0,0
HUN,Richard Kovacs,0,0,0,0
HUN,Richard Marton,0,0,0,0
HUN,Rita Keszthelyi,1,0,0,1
HUN,Rita Nemes,0,0,0,0
HUN,Rita Recsei,0,0,0,0
HUN,Robert Kasza,0,0,0,0
HUN,Roland Galos,0,0,0,0
HUN,Roland Mikler,0,0,0,0
HUN,Sandor Totka,2,1,1,0
HUN,Sara Cholnoky,0,0,0,0
HUN,Sara Fojt,2,0,0,2
HUN,Sarolta Kovacs,1,0,0,1
HUN,Soma Vogel,1,0,0,1
HUN,Szabina Gercsak,0,0,0,0
HUN,Szandra Pergel,0,0,0,0
HUN,Szandra Szollosi-zacsik,0,0,0,0
HUN,Szebasztian Szabo,0,0,0,0
HUN,Szilard Jansik,1,0,0,1
HUN,Szofi Ozbas,0,0,0,0
HUN,Tamara Csipes,5,1,3,1
HUN,Tamas Decsi,1,0,0,1
HUN,Tamas Kenderesi,0,0,0,0
HUN,Tamas Koch,1,1,0,0
HUN,Tamas Lorincz,1,1,0,0
HUN,Tamas Mezei,1,0,0,1
HUN,Tamas Takacs,0,0,0,0
HUN,Tamas Toth,0,0,0,0
HUN,Tibor Andrasfi,1,1,0,0
HUN,Valdo Szucs,0,0,0,0
HUN,Vanda Valyi,1,0,0,1
HUN,Veronika Major,1,0,0,1
HUN,Viktor Lorincz,1,0,1,0
HUN,Viktor Nagy,1,0,0,1
HUN,Viktoria Gyori-lukacs,0,0,0,0
HUN,Viktoria Lukacs,0,0,0,0
HUN,Viktoria Madarasz,0,0,0,0
HUN,Viktoria Mihalyvari-farkas,0,0,0,0
HUN,Viktoria Wagner-gyurkes,0,0,0,0
HUN,Virag Balla,0,0,0,0
HUN,Virag Szucs,0,0,0,0
HUN,Viviana Marton,1,1,0,0
HUN,Vivien Jackl,0,0,0,0
HUN,Xenia Krizsan,0,0,0,0
HUN,Zalan Pekler,0,0,0,0
HUN,Zalan Sarkany,0,0,0,0
HUN,Zita Kacser,0,0,0,0
HUN,Zita Szucsanszki,0,0,0,0
HUN,Zoja Szekely,0,0,0,0
HUN,Zoltan Levai,0,0,0,0
HUN,Zoltan Szita,0,0,0,0
HUN,Zoran Ilic,0,0,0,0
HUN,Zsanett Bragmayer,0,0,0,0
HUN,Zsanett Kuttor-bragmayer,0,0,0,0
HUN,Zsofi Szemerey,0,0,0,0
HUN,Zsofia Kovacs,0,0,0,0
HUN,Zsombor Berecz,1,0,1,0
HUN,Zsombor Veg,0,0,0,0
HUN,Zsuzsanna Jakabos,0,0,0,0
HUN,Zsuzsanna Tomori,0,0,0,0
INA,. Deni,0,0,0,0
INA,Aflah Prawira,0,0,0,0
INA,Alvin Tehupeiory,0,0,0,0
INA,Alviyanto Prastyadi,0,0,0,0
INA,Apriyani Rahayu,1,1,0,0
INA,Arif Dwi,0,0,0,0
INA,Arif Pangestu,0,0,0,0
INA,Azzahra Permatahani,0,0,0,0
INA,Cantika Aisah,1,0,0,1
INA,Diananda Choirunisa,0,0,0,0
INA,Ega Salsabilla,0,0,0,0
INA,Eko Irawan,0,0,0,0
INA,Erwin Abdullah,1,0,0,1
INA,Fajar Alfian,0,0,0,0
INA,Fathur Gustafian,0,0,0,0
INA,Fernaldi Gideon,0,0,0,0
INA,Greysia Polii,1,1,0,0
INA,Haningtyas Mentari,0,0,0,0
INA,Hendra Setiawan,0,0,0,0
INA,Joe Kurniawan,0,0,0,0
INA,Jonatan Christie,0,0,0,0
INA,Made Made,0,0,0,0
INA,March Maharani,0,0,0,0
INA,Mariska Tunjung,1,0,0,1
INA,Melani Putri,0,0,0,0
INA,Memo,0,0,0,0
INA,Mohammad Ahsan,0,0,0,0
INA,Muhammad Zohri,0,0,0,0
INA,Mutiara Putri,0,0,0,0
INA,Nurafifah Kamal,0,0,0,0
INA,Nurul Akmal,0,0,0,0
INA,Oktavianti Md,0,0,0,0
INA,Praveen Jordan,0,0,0,0
INA,Rahmad Adi,0,0,0,0
INA,Rahmatan Toyyiba,0,0,0,0
INA,Rajiah Sallsabillah,0,0,0,0
INA,Rezza Octavia,0,0,0,0
INA,Rian Ardianto,0,0,0,0
INA,Rifda Irfanaluthfi,0,0,0,0
INA,Rinov Rivaldy,0,0,0,0
INA,Rio Waida,0,0,0,0
INA,Rizki Juniansyah,1,1,0,0
INA,Sanjaya Sukamuljo,0,0,0,0
INA,Silva Ramadhanti,0,0,0,0
INA,Sinisuka Ginting,1,0,0,1
INA,Veddriq Leonardo,1,1,0,0
INA,Yuli Irawan,1,0,1,0
INA,van Bernard,0,0,0,0
IND,. Chadalavada,0,0,0,0
IND,AMIT,0,0,0,0
IND,ANKITA,0,0,0,0
IND,Abdulla Narangolintevida,0,0,0,0
IND,Abhishek Abhishek,1,0,0,1
IND,Abhishek Verma,0,0,0,0
IND,Aditi Ashok,0,0,0,0
IND,Ahmad Khan,0,0,0,0
IND,Ajmal Variyathodi,0,0,0,0
IND,Akshdee Singh,0,0,0,0
IND,Alex Antony,0,0,0,0
IND,Aman Aman,1,0,0,1
IND,Amit Amit,0,0,0,0
IND,Amit Rohidas,2,0,0,2
IND,Amoj Jacob,0,0,0,0
IND,Anas Yahiya,0,0,0,0
IND,Anil Kushare,0,0,0,0
IND,Anirban Lahiri,0,0,0,0
IND,Anish Anish,0,0,0,0
IND,Anjum Moudgil,0,0,0,0
IND,Ankita Bhakat,0,0,0,0
IND,Ankita Raina,0,0,0,0
IND,Annu Rani,0,0,0,0
IND,Anshu Anshu,0,0,0,0
IND,Antim Antim,0,0,0,0
IND,Anush Agarwalla,0,0,0,0
IND,Apurvi Chandela,0,0,0,0
IND,Arjun Babuta,0,0,0,0
IND,Arjun Lal,0,0,0,0
IND,Arokia Rajiv,0,0,0,0
IND,Arvind Singh,0,0,0,0
IND,Ashish Kumar,0,0,0,0
IND,Ashwini Ponnappa,0,0,0,0
IND,Atanu Das,0,0,0,0
IND,Bajrang Bajrang,1,0,0,1
IND,Balraj Panwar,0,0,0,0
IND,Bhajan Kaur,0,0,0,0
IND,Bhawna Jat,0,0,0,0
IND,Birendra Lakra,1,0,0,1
IND,Chacko Kurian,0,0,0,0
IND,Chanu Pukhrambam,0,0,0,0
IND,Chanu Saikhom,0,0,0,0
IND,Chaudhary Saurabh,0,0,0,0
IND,Chirag Shetty,0,0,0,0
IND,Deepak Kumar,0,0,0,0
IND,Deepak Punia,0,0,0,0
IND,Deepika Kumari,0,0,0,0
IND,Dev Nishant,0,0,0,0
IND,Devi Likmabam,0,0,0,0
IND,Dhanalakshmi Sekar,0,0,0,0
IND,Dhinidhi Desinghu,0,0,0,0
IND,Dhiraj Bommadevara,0,0,0,0
IND,Diksha Dagar,0,0,0,0
IND,Dilpreet Singh,1,0,0,1
IND,Dutee Chand,0,0,0,0
IND,Elavenil Valarivan,0,0,0,0
IND,Esha Singh,0,0,0,0
IND,Fouaad Mirza,0,0,0,0
IND,Gaganjeet Bhullar,0,0,0,0
IND,Ganapathy Kelapanda,0,0,0,0
IND,Girish Kamath,0,0,0,0
IND,Grace Ekka,0,0,0,0
IND,Gurjant Singh,2,0,0,2
IND,Gurjit Kaur,0,0,0,0
IND,Gurpreet Singh,0,0,0,0
IND,Hardik Singh,2,0,0,2
IND,Harmanpreet Singh,2,0,0,2
IND,Harmeet Desai,0,0,0,0
IND,Irfan Kolothum,0,0,0,0
IND,JAISMINE,0,0,0,0
IND,Jabir Madari,0,0,0,0
IND,Jarmanpreet Singh,1,0,0,1
IND,Jeswin Aldrin,0,0,0,0
IND,Jyothi Yarraji,0,0,0,0
IND,Kamal Achanta,0,0,0,0
IND,Kamalpreet Kaur,0,0,0,0
IND,Kaur Baatth,0,0,0,0
IND,Kaur Samra,0,0,0,0
IND,Kishore Jena,0,0,0,0
IND,Kom Hmangte,0,0,0,0
IND,Kumar Pal,1,0,0,1
IND,Kumar Ravi,1,0,1,0
IND,Kumar Tamilarasan,0,0,0,0
IND,Kumar Upadhyay,2,0,0,2
IND,LALREMSIAMI,0,0,0,0
IND,Lakshya Sen,0,0,0,0
IND,Lovlina Borgohain,1,0,0,1
IND,MONIKA,0,0,0,0
IND,Maheshwari Chauhan,0,0,0,0
IND,Mandee Singh,1,0,0,1
IND,Mandeep Singh,1,0,0,1
IND,Manika Batra,0,0,0,0
IND,Manish Kaushik,0,0,0,0
IND,Manpreet Singh,2,0,0,2
IND,Manu Bhaker,2,0,0,2
IND,Mukund Sable,0,0,0,0
IND,NISHA,0,0,0,0
IND,Naganathan Pandi,0,0,0,0
IND,Namita Toppo,0,0,0,0
IND,Navjot Kaur,0,0,0,0
IND,Navneet Kaur,0,0,0,0
IND,Neeraj Chopra,2,1,1,0
IND,Neha Neha,0,0,0,0
IND,Nethra Kumanan,0,0,0,0
IND,Nikki Pradhan,0,0,0,0
IND,Nilakanta Sharma,1,0,0,1
IND,Nirmal Tom,0,0,0,0
IND,Nisha Nisha,0,0,0,0
IND,Nsriram Balaji,0,0,0,0
IND,PRACHI,0,0,0,0
IND,PREETI,0,0,0,0
IND,PRIYANKA,0,0,0,0
IND,Pahal Kiran,0,0,0,0
IND,Pal Singh,1,0,0,1
IND,Parul Chaudhary,0,0,0,0
IND,Patel Patel,0,0,0,0
IND,Pooja Rani,0,0,0,0
IND,Pranati Nayak,0,0,0,0
IND,Praneeth B.,0,0,0,0
IND,Praveen Chithravel,0,0,0,0
IND,Pravin Jadhav,0,0,0,0
IND,Prithviraj Tondaiman,0,0,0,0
IND,RAHUL,0,0,0,0
IND,RANI,0,0,0,0
IND,Rahi Sarnobat,0,0,0,0
IND,Raiza Dhillon,0,0,0,0
IND,Rajesh Ramesh,0,0,0,0
IND,Rajeshwari Kumari,0,0,0,0
IND,Raju Machettira,0,0,0,0
IND,Ramesh Jadhav,0,0,0,0
IND,Ramita Ramita,0,0,0,0
IND,Reena Khokhar,0,0,0,0
IND,Reetika Reetika,0,0,0,0
IND,Revathi Veeramani,0,0,0,0
IND,Rhythm Sangwan,0,0,0,0
IND,Rohan Bopanna,0,0,0,0
IND,S Mane,0,0,0,0
IND,S Prannoy,0,0,0,0
IND,SAVITA,0,0,0,0
IND,SREESHANKAR,0,0,0,0
IND,SUMIT,1,0,0,1
IND,Sagar Prasad,2,0,0,2
IND,Saikhom Mirabai,1,0,1,0
IND,Sajan Prakash,0,0,0,0
IND,Salima Tete,0,0,0,0
IND,Sandee Singh,0,0,0,0
IND,Sandeep Kumar,0,0,0,0
IND,Sania Mirza,0,0,0,0
IND,Sanjay Sanjay,1,0,0,1
IND,Sanjeev Rajput,0,0,0,0
IND,Sarabjot Singh,1,0,0,1
IND,Sarthak Bhambri,0,0,0,0
IND,Sathiyan Gnanasekaran,0,0,0,0
IND,Satish Kumar,0,0,0,0
IND,Satwiksairaj Rankireddy,0,0,0,0
IND,Seema Punia,0,0,0,0
IND,Seema Seema,0,0,0,0
IND,Shamsher Singh,2,0,0,2
IND,Sharmila Devi,0,0,0,0
IND,Shivpal Singh,0,0,0,0
IND,Shreyasi Singh,0,0,0,0
IND,Shubhankar Sharma,0,0,0,0
IND,Simranjeet Singh,1,0,0,1
IND,Sindhu Pusarla,1,0,0,1
IND,Singh Bajwa,0,0,0,0
IND,Singh Bisht,0,0,0,0
IND,Singh Cheema,0,0,0,0
IND,Singh Deswal,0,0,0,0
IND,Singh Naruka,0,0,0,0
IND,Singh Panwar,0,0,0,0
IND,Singh Tomar,0,0,0,0
IND,Singh Toor,0,0,0,0
IND,Sonam Sonam,0,0,0,0
IND,Sreeja Akula,0,0,0,0
IND,Sreejesh Parattu,2,0,0,2
IND,Sri Dandi,0,0,0,0
IND,Srihari Nataraj,0,0,0,0
IND,Subha Venkatesan,0,0,0,0
IND,Sukhjeet Singh,1,0,0,1
IND,Sumit Nagal,0,0,0,0
IND,Sumit Sumit,1,0,0,1
IND,Suraj Panwar,0,0,0,0
IND,Surender Kumar,1,0,0,1
IND,Sutirtha Mukherjee,0,0,0,0
IND,Swapnil Kusale,1,0,0,1
IND,Tanisha Crasto,0,0,0,0
IND,Tarundee Rai,0,0,0,0
IND,Tarundeep Rai,0,0,0,0
IND,Tejaswini Sawant,0,0,0,0
IND,Tulika Maan,0,0,0,0
IND,UDITA,0,0,0,0
IND,Vandana Katariya,0,0,0,0
IND,Varun Kumar,1,0,0,1
IND,Varun Thakkar,0,0,0,0
IND,Vijayveer Sidhu,0,0,0,0
IND,Vikas Krishan,0,0,0,0
IND,Vikash Singh,0,0,0,0
IND,Vikash Thakkar,0,0,0,0
IND,Vinesh Vinesh,0,0,0,0
IND,Vishnu Saravanan,0,0,0,0
IND,Vithya Ramraj,0,0,0,0
IND,Zareen Nikhat,0,0,0,0
IRI,Aaron Geramipoor,0,0,0,0
IRI,Ali Aghamirzaeijenaghard,0,0,0,0
IRI,Ali Aghamirzaeijenaghrad,0,0,0,0
IRI,Ali Davoudi,1,0,1,0
IRI,Ali Hashemi,0,0,0,0
IRI,Ali Labib,0,0,0,0
IRI,Ali Pakdaman,0,0,0,0
IRI,Aliasghar Mojarad,0,0,0,0
IRI,Alireza Mohmadipiani,1,0,1,0
IRI,Alireza Sarlak,0,0,0,0
IRI,Amin Kaviyaninejad,0,0,0,0
IRI,Amin Mirzazadeh,1,0,0,1
IRI,Amir Ghafour,0,0,0,0
IRI,Amirali Azarpira,1,0,0,1
IRI,Arian Salimi,1,1,0,0
IRI,Arman Salehi,0,0,0,0
IRI,Armin Hadipour,0,0,0,0
IRI,Armina Sadeghian,0,0,0,0
IRI,Arsalan Kazemi,0,0,0,0
IRI,Behnam Yakhchalidehkordi,0,0,0,0
IRI,Daniyal Shahbakhsh,0,0,0,0
IRI,Ehsan Hadadi,0,0,0,0
IRI,Farzad Baher,0,0,0,0
IRI,Farzaneh Fasihi,0,0,0,0
IRI,Fasihi Farzaneh,0,0,0,0
IRI,Fatemeh Amini,0,0,0,0
IRI,Fatemeh Karamzadeh,0,0,0,0
IRI,Fatemeh Mojallaltopraghghale,0,0,0,0
IRI,Hamed Haddadi,0,0,0,0
IRI,Hamideh Abbasali,0,0,0,0
IRI,Haniyeh Rostamiyan,0,0,0,0
IRI,Hassan Taftian,0,0,0,0
IRI,Hassan Yazdanicharati,2,0,2,0
IRI,Hossein Zare,2,0,1,1
IRI,Javad Foroughi,1,1,0,0
IRI,Javad Karimisouchelmaei,0,0,0,0
IRI,Mahdi Marandi,0,0,0,0
IRI,Mahdi Olfati,0,0,0,0
IRI,Mahsa Javer,0,0,0,0
IRI,Mahyar Sedaghat,0,0,0,0
IRI,Masoud Gholami,0,0,0,0
IRI,Matin Balsini,0,0,0,0
IRI,Mehdi Mohsen,0,0,0,0
IRI,Mehran Barkhordari,1,0,1,0
IRI,Meisam Salehi,0,0,0,0
IRI,Michael Rostampour,0,0,0,0
IRI,Milad Ebadipour,0,0,0,0
IRI,Milad Vaziri,0,0,0,0
IRI,Mirhashem Hosseini,0,0,0,0
IRI,Mobina Fallah,0,0,0,0
IRI,Mobina Nematzadeh,1,0,0,1
IRI,Mohammad Beyranvand,0,0,0,0
IRI,Mohammad Fotouhi,0,0,0,0
IRI,Mohammad Hassanzadeh,0,0,0,0
IRI,Mohammad Jamshidijafarabadi,0,0,0,0
IRI,Mohammad Mousavi,0,0,0,0
IRI,Mohammad Rahbari,0,0,0,0
IRI,Mohammadali Geraei,0,0,0,0
IRI,Mohammadhadi Saravi,2,1,0,1
IRI,Mohammadhossein Mohammadian,0,0,0,0
IRI,Mohammadreza Geraei,1,1,0,0
IRI,Mohammadsamad Nik,0,0,0,0
IRI,Mohammadsina Vahedi,0,0,0,0
IRI,Mojtaba Abedini,0,0,0,0
IRI,Morteza Ghiasi,0,0,0,0
IRI,Morteza Sharifi,0,0,0,0
IRI,Mostafa Hosseinkhani,0,0,0,0
IRI,Mostafa Javadi,0,0,0,0
IRI,Nabi Rezaei,0,0,0,0
IRI,Nahid Kiyani,0,0,0,0
IRI,Nahid Kiyanichandeh,1,0,1,0
IRI,Najmeh Khedmati,0,0,0,0
IRI,Navid Rezaeifar,0,0,0,0
IRI,Nazanin Malaei,0,0,0,0
IRI,Neda Shahsavari,0,0,0,0
IRI,Nima Alamian,0,0,0,0
IRI,Noshad Alamiyan,0,0,0,0
IRI,Pujan Jalalpoor,0,0,0,0
IRI,Rahman Amouzadkhalili,1,0,1,0
IRI,Reza Alipour,0,0,0,0
IRI,Reza Atrinagharchi,0,0,0,0
IRI,Reza Nejati,0,0,0,0
IRI,Saber Kazemi,0,0,0,0
IRI,Saeid Davarpanah,0,0,0,0
IRI,Saeid Esmaeili,1,1,0,0
IRI,Saeid Marouflakrani,0,0,0,0
IRI,Saeid Safarzadeh,0,0,0,0
IRI,Sajad Ganjzadeh,1,1,0,0
IRI,Samyar Abdoli,0,0,0,0
IRI,Sara Bahmanyar,0,0,0,0
IRI,Seyedshahin Mousavi,0,0,0,0
IRI,Shermineh Chehel,0,0,0,0
IRI,Soraya Aghaeihajiagha,0,0,0,0
IRI,Yones Emamichoghaei,0,0,0,0
IRI,Zeinab Norouzi,0,0,0,0
IRL,Abigail Lyle,0,0,0,0
IRL,Adam Leavy,0,0,0,0
IRL,Aidan Walsh,1,0,0,1
IRL,Aifric Keogh,1,0,0,1
IRL,Aileen Crowley,0,0,0,0
IRL,Alanna Fitzpatrick,0,0,0,0
IRL,Alex Wright,0,0,0,0
IRL,Alice Sharpe,0,0,0,0
IRL,Alison Bergin,0,0,0,0
IRL,Amy Larn,0,0,0,0
IRL,Andrew Coscoran,0,0,0,0
IRL,Andrew Smith,0,0,0,0
IRL,Anna O'flanagan,0,0,0,0
IRL,Annalise Murphy,0,0,0,0
IRL,Anne Harrington,1,1,0,0
IRL,Anthony Walker,0,0,0,0
IRL,Aoife Casey,0,0,0,0
IRL,Aoife Clark,0,0,0,0
IRL,Aoife Cooke,0,0,0,0
IRL,Aoife O'rourke,0,0,0,0
IRL,Ashleigh Orchard,0,0,0,0
IRL,Austin O'connor,0,0,0,0
IRL,Beibhinn Parsons,0,0,0,0
IRL,Ben Healy,0,0,0,0
IRL,Ben Johnson,0,0,0,0
IRL,Benjamin Fletcher,0,0,0,0
IRL,Benjamin Walker,0,0,0,0
IRL,Bertram Allen,0,0,0,0
IRL,Billy Dardis,0,0,0,0
IRL,Brendan Boyce,0,0,0,0
IRL,Brendan Hyland,0,0,0,0
IRL,Brendan Irvine,0,0,0,0
IRL,Brian Fay,0,0,0,0
IRL,Bryan Mollen,0,0,0,0
IRL,Carolyn Hayes,0,0,0,0
IRL,Cathal Daniels,0,0,0,0
IRL,Cathal Doyle,0,0,0,0
IRL,Chay Mullins,0,0,0,0
IRL,Chloe Watkins,0,0,0,0
IRL,Christopher O'donnell,0,0,0,0
IRL,Cian O'connor,0,0,0,0
IRL,Ciara Mageean,0,0,0,0
IRL,Cillin Greene,0,0,0,0
IRL,Claire Boles,0,0,0,0
IRL,Cliodhna Manning,0,0,0,0
IRL,Conor Ferguson,0,0,0,0
IRL,Daina Moorehouse,0,0,0,0
IRL,Daire Lynch,1,0,0,1
IRL,Daniel Coyle,0,0,0,0
IRL,Daniel Martin,0,0,0,0
IRL,Daniel Wiffen,0,0,0,0
IRL,Danielle Hill,0,0,0,0
IRL,Daragh Walsh,0,0,0,0
IRL,Darragh Greene,0,0,0,0
IRL,Darragh Kenny,0,0,0,0
IRL,David Harte,0,0,0,0
IRL,David Kenny,0,0,0,0
IRL,Dean Clancy,0,0,0,0
IRL,Deirdre Duke,0,0,0,0
IRL,Derek Burnett,0,0,0,0
IRL,Edward Dunbar,0,0,0,0
IRL,Eilish Flanagan,0,0,0,0
IRL,Eimear Lambe,1,0,0,1
IRL,Elena Tice,0,0,0,0
IRL,Ellen Walshe,0,0,0,0
IRL,Emily Hegarty,1,0,0,1
IRL,Emily Kay,0,0,0,0
IRL,Emily Lane,0,0,0,0
IRL,Emmet Brennan,0,0,0,0
IRL,Eric Favors,0,0,0,0
IRL,Erin Creighton,0,0,0,0
IRL,Erin King,0,0,0,0
IRL,Erin Riordan,0,0,0,0
IRL,Eve Higgins,0,0,0,0
IRL,Felix English,0,0,0,0
IRL,Finn Lynch,0,0,0,0
IRL,Fintan Ryan,0,0,0,0
IRL,Fiona Murtagh,1,0,0,1
IRL,Foster Horan,0,0,0,0
IRL,Gavin Mullin,0,0,0,0
IRL,Grace Davison,0,0,0,0
IRL,Grainne Walsh,0,0,0,0
IRL,Greg O'shea,0,0,0,0
IRL,Hannah Matthews,0,0,0,0
IRL,Heike Holstein,0,0,0,0
IRL,Hugo Keenan,0,0,0,0
IRL,Hugo Lennox,0,0,0,0
IRL,Ian Fitzpatrick,0,0,0,0
IRL,Imogen Magner,0,0,0,0
IRL,Jack Kelly,0,0,0,0
IRL,Jack Marley,0,0,0,0
IRL,Jack Raftery,0,0,0,0
IRL,Jack Woolley,0,0,0,0
IRL,Jake Passmore,0,0,0,0
IRL,Jennifer Lehane,0,0,0,0
IRL,Jeremy Duncan,0,0,0,0
IRL,Jonathan Lynch,0,0,0,0
IRL,Jordan Conroy,0,0,0,0
IRL,Jude Gallagher,0,0,0,0
IRL,Kate O'connor,0,0,0,0
IRL,Kathryn Mullan,0,0,0,0
IRL,Kathy Baker,0,0,0,0
IRL,Kellie Harrington,1,1,0,0
IRL,Kelly Murphy,0,0,0,0
IRL,Kevin Seaward,0,0,0,0
IRL,Kyle Marshall,0,0,0,0
IRL,Lara Gillespie,0,0,0,0
IRL,Lauren Cadden,0,0,0,0
IRL,Lee Cole,0,0,0,0
IRL,Leigh Murphy,0,0,0,0
IRL,Leon Reid,0,0,0,0
IRL,Leona Maguire,0,0,0,0
IRL,Liam Jegou,0,0,0,0
IRL,Lizzy Holden,0,0,0,0
IRL,Louise Shanahan,0,0,0,0
IRL,Lucy Mulhall,0,0,0,0
IRL,Lydia Gurley,0,0,0,0
IRL,Madison Corcoran,0,0,0,0
IRL,Marcus Lawler,0,0,0,0
IRL,Margaret Cremen,0,0,0,0
IRL,Mark Downey,0,0,0,0
IRL,Mark English,0,0,0,0
IRL,Mark Roche,0,0,0,0
IRL,Matthew Nelson,0,0,0,0
IRL,Mc Finn,0,0,0,0
IRL,Mc Fintan,2,2,0,0
IRL,Mc Jack,0,0,0,0
IRL,Mc Max,0,0,0,0
IRL,Mc Mona,1,0,0,1
IRL,Mc Rhys,1,1,0,0
IRL,McAULEY Sarah,0,0,0,0
IRL,McCANN Jodie,0,0,0,0
IRL,McCANN Luke,0,0,0,0
IRL,McCANN Rachel,0,0,0,0
IRL,McCAY Shirley,0,0,0,0
IRL,McCORMACK Fionnuala,0,0,0,0
IRL,McCURLEY Shannon,0,0,0,0
IRL,McDONNELL Robert,0,0,0,0
IRL,McFERRAN Ayeisha,0,0,0,0
IRL,McGING Ciara,0,0,0,0
IRL,McGRORY Kelly,0,0,0,0
IRL,McILROY Rory,0,0,0,0
IRL,McKEE John,0,0,0,0
IRL,McKIBBIN Peter,0,0,0,0
IRL,McLOUGHLIN Hannah,0,0,0,0
IRL,McMAHON Eve,0,0,0,0
IRL,McNULTY Harry,0,0,0,0
IRL,Megan Armitage,0,0,0,0
IRL,Megan Burns,0,0,0,0
IRL,Megan Fletcher,0,0,0,0
IRL,Megan Ryan,0,0,0,0
IRL,Mia Griffin,0,0,0,0
IRL,Michael Robson,0,0,0,0
IRL,Michaela Corcoran,0,0,0,0
IRL,Michaela Walsh,0,0,0,0
IRL,Michelle Carey,0,0,0,0
IRL,Michelle Finn,0,0,0,0
IRL,Monika Dukarska,0,0,0,0
IRL,Nadia Power,0,0,0,0
IRL,Naomi Carroll,0,0,0,0
IRL,Natalie Long,0,0,0,0
IRL,Natalya Coyle,0,0,0,0
IRL,Nathan Timoney,0,0,0,0
IRL,Nhat Nguyen,0,0,0,0
IRL,Niall Comerford,0,0,0,0
IRL,Nicholas Page,0,0,0,0
IRL,Nicola Daly,0,0,0,0
IRL,Nicola Tuthill,0,0,0,0
IRL,Nicolas Roche,0,0,0,0
IRL,Noel Hendrick,0,0,0,0
IRL,Oliver Dingley,0,0,0,0
IRL,Paul O,1,1,0,0
IRL,Paul O'donovan,1,1,0,0
IRL,Paul Pollock,0,0,0,0
IRL,Peter Brown,0,0,0,0
IRL,Phil Healy,0,0,0,0
IRL,Phili Doyle,1,0,0,1
IRL,Philip Doyle,0,0,0,0
IRL,Rachael Darragh,0,0,0,0
IRL,Rhasidat Adeleke,0,0,0,0
IRL,Robert Dickson,0,0,0,0
IRL,Roisin Harrison,0,0,0,0
IRL,Roisin Upton,0,0,0,0
IRL,Ronan Byrne,0,0,0,0
IRL,Ross Corrigan,0,0,0,0
IRL,Russell White,0,0,0,0
IRL,Ryan Mullen,0,0,0,0
IRL,Sam Watson,0,0,0,0
IRL,Sanita Puspure,0,0,0,0
IRL,Sarah Ennis,0,0,0,0
IRL,Sarah Hawkshaw,0,0,0,0
IRL,Sarah Healy,0,0,0,0
IRL,Sarah Lavin,0,0,0,0
IRL,Sarah Torrans,0,0,0,0
IRL,Sean Cribbin,0,0,0,0
IRL,Sean Murray,0,0,0,0
IRL,Sean Waddilove,0,0,0,0
IRL,Shane Lowry,0,0,0,0
IRL,Shane O'donoghue,0,0,0,0
IRL,Shane Ryan,0,0,0,0
IRL,Shane Sweetnam,0,0,0,0
IRL,Sharlene Mawdsley,0,0,0,0
IRL,Siofra Cleirigh,0,0,0,0
IRL,Sophie Becker,0,0,0,0
IRL,Sophie O'sullivan,0,0,0,0
IRL,Stacey Flood,0,0,0,0
IRL,Stephanie Meadow,0,0,0,0
IRL,Stephen Scullion,0,0,0,0
IRL,Susannah Berry,0,0,0,0
IRL,Tanya Watson,0,0,0,0
IRL,Terry Kennedy,0,0,0,0
IRL,Thomas Barr,0,0,0,0
IRL,Thomas Fannon,0,0,0,0
