NOC,Year,Bronze,Gold,No medal,Silver,Total_Medals,More_Than_3_Medals,check1,check2
MLI,1912,0,0,0,0,0,0,0,1
MLI,1920,0,0,0,0,0,0,0,1
MLI,1924,0,0,0,0,0,0,0,1
MLI,1928,0,0,0,0,0,0,0,1
MLI,1932,0,0,0,0,0,0,0,1
MLI,1936,0,0,0,0,0,0,0,1
MLI,1948,0,0,0,0,0,0,0,1
MLI,1952,0,0,0,0,0,0,0,1
MLI,1956,0,0,0,0,0,0,0,1
MLI,1960,0,0,0,0,0,0,0,1
MLI,1964,0,0,2,0,0,0,0,1
MLI,1968,0,0,2,0,0,0,0,1
MLI,1972,0,0,3,0,0,0,0,1
MLI,1976,0,0,0,0,0,0,0,1
MLI,1980,0,0,7,0,0,0,0,1
MLI,1984,0,0,5,0,0,0,0,1
MLI,1988,0,0,8,0,0,0,0,1
MLI,1992,0,0,6,0,0,0,0,1
MLI,1996,0,0,4,0,0,0,0,1
MLI,2000,0,0,5,0,0,0,0,1
MLI,2004,0,0,21,0,0,0,0,1
MLI,2008,0,0,17,0,0,0,0,1
MLI,2012,0,0,6,0,0,0,0,1
MLI,2016,0,0,6,0,0,0,0,1
MLI,2020,0,0,4,0,0,0,0,1
MLI,2024,0,0,24,0,0,0,0,1
MLT,1896,0,0,0,0,0,0,0,1
MLT,1900,0,0,0,0,0,0,0,1
MLT,1904,0,0,0,0,0,0,0,1
MLT,1906,0,0,0,0,0,0,0,1
MLT,1908,0,0,0,0,0,0,0,1
MLT,1912,0,0,0,0,0,0,0,1
MLT,1920,0,0,0,0,0,0,0,1
MLT,1924,0,0,0,0,0,0,0,1
MLT,1928,0,0,9,0,0,0,0,1
MLT,1932,0,0,0,0,0,0,0,1
MLT,1936,0,0,11,0,0,0,0,1
MLT,1948,0,0,1,0,0,0,0,1
MLT,1952,0,0,0,0,0,0,0,1
MLT,1956,0,0,0,0,0,0,0,1
MLT,1960,0,0,13,0,0,0,0,1
MLT,1964,0,0,0,0,0,0,0,1
MLT,1968,0,0,1,0,0,0,0,1
MLT,1972,0,0,5,0,0,0,0,1
MLT,1976,0,0,0,0,0,0,0,1
MLT,1980,0,0,12,0,0,0,0,1
MLT,1984,0,0,7,0,0,0,0,1
MLT,1988,0,0,6,0,0,0,0,1
MLT,1992,0,0,8,0,0,0,0,1
MLT,1996,0,0,10,0,0,0,0,1
MLT,2000,0,0,7,0,0,0,0,1
MLT,2004,0,0,7,0,0,0,0,1
MLT,2008,0,0,6,0,0,0,0,1
MLT,2012,0,0,5,0,0,0,0,1
MLT,2016,0,0,8,0,0,0,0,1
MLT,2020,0,0,8,0,0,0,0,1
MLT,2024,0,0,5,0,0,0,0,1
MNE,1896,0,0,0,0,0,1,0,0
MNE,1900,0,0,0,0,0,1,0,0
MNE,1904,0,0,0,0,0,1,0,0
MNE,1906,0,0,0,0,0,1,0,0
MNE,1908,0,0,0,0,0,1,0,0
MNE,1912,0,0,0,0,0,1,0,0
MNE,1920,0,0,0,0,0,1,0,0
MNE,1924,0,0,0,0,0,1,0,0
MNE,1928,0,0,0,0,0,1,0,0
MNE,1932,0,0,0,0,0,1,0,0
MNE,1936,0,0,0,0,0,1,0,0
MNE,1948,0,0,0,0,0,1,0,0
MNE,1952,0,0,0,0,0,1,0,0
MNE,1956,0,0,0,0,0,1,0,0
MNE,1960,0,0,0,0,0,1,0,0
MNE,1964,0,0,0,0,0,1,0,0
MNE,1968,0,0,0,0,0,1,0,0
MNE,1972,0,0,0,0,0,1,0,0
MNE,1976,0,0,0,0,0,1,0,0
MNE,1980,0,0,0,0,0,1,0,0
MNE,1984,0,0,0,0,0,1,0,0
MNE,1988,0,0,0,0,0,1,0,0
MNE,1992,0,0,0,0,0,1,0,0
MNE,1996,0,0,0,0,0,1,0,0
MNE,2000,0,0,0,0,0,1,0,0
MNE,2004,0,0,0,0,0,1,0,0
MNE,2008,0,0,20,0,0,1,0,0
MNE,2012,0,0,20,14,14,1,0,0
MNE,2016,0,0,35,0,0,1,0,0
MNE,2020,0,0,35,0,0,1,0,0
MNE,2024,0,0,19,0,0,1,0,0
MON,1896,0,0,0,0,0,0,1,0
MON,1900,0,0,0,0,0,0,1,0
MON,1904,0,0,0,0,0,0,1,0
MON,1906,0,0,0,0,0,0,1,0
MON,1908,0,0,0,0,0,0,1,0
MON,1912,0,0,0,0,0,0,1,0
MON,1920,0,0,7,0,0,0,1,0
MON,1924,1,0,8,0,1,0,1,0
MON,1928,0,0,12,0,0,0,1,0
MON,1932,0,0,1,0,0,0,1,0
MON,1936,0,0,11,0,0,0,1,0
MON,1948,0,0,4,0,0,0,1,0
MON,1952,0,0,10,0,0,0,1,0
MON,1956,0,0,0,0,0,0,1,0
MON,1960,0,0,13,0,0,0,1,0
MON,1964,0,0,1,0,0,0,1,0
MON,1968,0,0,2,0,0,0,1,0
MON,1972,0,0,5,0,0,0,1,0
MON,1976,0,0,10,0,0,0,1,0
MON,1980,0,0,0,0,0,0,1,0
MON,1984,0,0,8,0,0,0,1,0
MON,1988,0,0,9,0,0,0,1,0
MON,1992,0,0,4,0,0,0,1,0
MON,1996,0,0,4,0,0,0,1,0
MON,2000,0,0,4,0,0,0,1,0
MON,2004,0,0,3,0,0,0,1,0
MON,2008,0,0,5,0,0,0,1,0
MON,2012,0,0,6,0,0,0,1,0
MON,2016,0,0,8,0,0,0,1,0
MON,2020,0,0,6,0,0,0,1,0
MON,2024,0,0,6,0,0,0,1,0
MOZ,1896,0,0,0,0,0,0,1,0
MOZ,1900,0,0,0,0,0,0,1,0
MOZ,1904,0,0,0,0,0,0,1,0
MOZ,1906,0,0,0,0,0,0,1,0
MOZ,1908,0,0,0,0,0,0,1,0
MOZ,1912,0,0,0,0,0,0,1,0
MOZ,1920,0,0,0,0,0,0,1,0
MOZ,1924,0,0,0,0,0,0,1,0
MOZ,1928,0,0,0,0,0,0,1,0
MOZ,1932,0,0,0,0,0,0,1,0
MOZ,1936,0,0,0,0,0,0,1,0
MOZ,1948,0,0,0,0,0,0,1,0
MOZ,1952,0,0,0,0,0,0,1,0
MOZ,1956,0,0,0,0,0,0,1,0
MOZ,1960,0,0,0,0,0,0,1,0
MOZ,1964,0,0,0,0,0,0,1,0
MOZ,1968,0,0,0,0,0,0,1,0
MOZ,1972,0,0,0,0,0,0,1,0
MOZ,1976,0,0,0,0,0,0,1,0
MOZ,1980,0,0,16,0,0,0,1,0
MOZ,1984,0,0,14,0,0,0,1,0
MOZ,1988,0,0,12,0,0,0,1,0
MOZ,1992,0,0,7,0,0,0,1,0
MOZ,1996,1,0,2,0,1,0,1,0
MOZ,2000,0,1,3,0,1,0,1,0
MOZ,2004,0,0,4,0,0,0,1,0
MOZ,2008,0,0,4,0,0,0,1,0
MOZ,2012,0,0,6,0,0,0,1,0
MOZ,2016,0,0,8,0,0,0,1,0
MOZ,2020,0,0,10,0,0,0,1,0
MOZ,2024,0,0,7,0,0,0,1,0
MRI,1896,0,0,0,0,0,0,1,0
MRI,1900,0,0,0,0,0,0,1,0
MRI,1904,0,0,0,0,0,0,1,0
MRI,1906,0,0,0,0,0,0,1,0
MRI,1908,0,0,0,0,0,0,1,0
MRI,1912,0,0,0,0,0,0,1,0
MRI,1920,0,0,0,0,0,0,1,0
MRI,1924,0,0,0,0,0,0,1,0
MRI,1928,0,0,0,0,0,0,1,0
MRI,1932,0,0,0,0,0,0,1,0
MRI,1936,0,0,0,0,0,0,1,0
MRI,1948,0,0,0,0,0,0,1,0
MRI,1952,0,0,0,0,0,0,1,0
MRI,1956,0,0,0,0,0,0,1,0
MRI,1960,0,0,0,0,0,0,1,0
MRI,1964,0,0,0,0,0,0,1,0
MRI,1968,0,0,0,0,0,0,1,0
MRI,1972,0,0,0,0,0,0,1,0
MRI,1976,0,0,0,0,0,0,1,0
MRI,1980,0,0,0,0,0,0,1,0
MRI,1984,0,0,7,0,0,0,1,0
MRI,1988,0,0,11,0,0,0,1,0
MRI,1992,0,0,22,0,0,0,1,0
MRI,1996,0,0,36,0,0,0,1,0
MRI,2000,0,0,26,0,0,0,1,0
MRI,2004,0,0,9,0,0,0,1,0
MRI,2008,1,0,10,0,1,0,1,0
MRI,2012,0,0,11,0,0,0,1,0
MRI,2016,0,0,11,0,0,0,1,0
MRI,2020,0,0,8,0,0,0,1,0
MRI,2024,0,0,12,0,0,0,1,0
MTN,1896,0,0,0,0,0,0,0,1
MTN,1900,0,0,0,0,0,0,0,1
MTN,1904,0,0,0,0,0,0,0,1
MTN,1906,0,0,0,0,0,0,0,1
MTN,1908,0,0,0,0,0,0,0,1
MTN,1912,0,0,0,0,0,0,0,1
MTN,1920,0,0,0,0,0,0,0,1
MTN,1924,0,0,0,0,0,0,0,1
MTN,1928,0,0,0,0,0,0,0,1
MTN,1932,0,0,0,0,0,0,0,1
MTN,1936,0,0,0,0,0,0,0,1
MTN,1948,0,0,0,0,0,0,0,1
MTN,1952,0,0,0,0,0,0,0,1
MTN,1956,0,0,0,0,0,0,0,1
MTN,1960,0,0,0,0,0,0,0,1
MTN,1964,0,0,0,0,0,0,0,1
MTN,1968,0,0,0,0,0,0,0,1
MTN,1972,0,0,0,0,0,0,0,1
MTN,1976,0,0,0,0,0,0,0,1
MTN,1980,0,0,0,0,0,0,0,1
MTN,1984,0,0,2,0,0,0,0,1
MTN,1988,0,0,7,0,0,0,0,1
MTN,1992,0,0,6,0,0,0,0,1
MTN,1996,0,0,4,0,0,0,0,1
MTN,2000,0,0,2,0,0,0,0,1
MTN,2004,0,0,2,0,0,0,0,1
MTN,2008,0,0,2,0,0,0,0,1
MTN,2012,0,0,2,0,0,0,0,1
MTN,2016,0,0,2,0,0,0,0,1
MTN,2020,0,0,2,0,0,0,0,1
MTN,2024,0,0,2,0,0,0,0,1
MYA,1896,0,0,0,0,0,0,0,1
MYA,1900,0,0,0,0,0,0,0,1
MYA,1904,0,0,0,0,0,0,0,1
MYA,1906,0,0,0,0,0,0,0,1
MYA,1908,0,0,0,0,0,0,0,1
MYA,1912,0,0,0,0,0,0,0,1
MYA,1920,0,0,0,0,0,0,0,1
MYA,1924,0,0,0,0,0,0,0,1
MYA,1928,0,0,0,0,0,0,0,1
MYA,1932,0,0,0,0,0,0,0,1
MYA,1936,0,0,0,0,0,0,0,1
MYA,1948,0,0,5,0,0,0,0,1
MYA,1952,0,0,5,0,0,0,0,1
MYA,1956,0,0,12,0,0,0,0,1
MYA,1960,0,0,10,0,0,0,0,1
MYA,1964,0,0,12,0,0,0,0,1
MYA,1968,0,0,4,0,0,0,0,1
MYA,1972,0,0,19,0,0,0,0,1
MYA,1976,0,0,0,0,0,0,0,1
MYA,1980,0,0,2,0,0,0,0,1
MYA,1984,0,0,1,0,0,0,0,1
MYA,1988,0,0,3,0,0,0,0,1
MYA,1992,0,0,5,0,0,0,0,1
MYA,1996,0,0,3,0,0,0,0,1
MYA,2000,0,0,7,0,0,0,0,1
MYA,2004,0,0,2,0,0,0,0,1
MYA,2008,0,0,7,0,0,0,0,1
MYA,2012,0,0,6,0,0,0,0,1
MYA,2016,0,0,8,0,0,0,0,1
MYA,2020,0,0,2,0,0,0,0,1
MYA,2024,0,0,2,0,0,0,0,1
NAM,1896,0,0,0,0,0,0,1,0
NAM,1900,0,0,0,0,0,0,1,0
NAM,1904,0,0,0,0,0,0,1,0
NAM,1906,0,0,0,0,0,0,1,0
NAM,1908,0,0,0,0,0,0,1,0
NAM,1912,0,0,0,0,0,0,1,0
NAM,1920,0,0,0,0,0,0,1,0
NAM,1924,0,0,0,0,0,0,1,0
NAM,1928,0,0,0,0,0,0,1,0
NAM,1932,0,0,0,0,0,0,1,0
NAM,1936,0,0,0,0,0,0,1,0
NAM,1948,0,0,0,0,0,0,1,0
NAM,1952,0,0,0,0,0,0,1,0
NAM,1956,0,0,0,0,0,0,1,0
NAM,1960,0,0,0,0,0,0,1,0
NAM,1964,0,0,0,0,0,0,1,0
NAM,1968,0,0,0,0,0,0,1,0
NAM,1972,0,0,0,0,0,0,1,0
NAM,1976,0,0,0,0,0,0,1,0
NAM,1980,0,0,0,0,0,0,1,0
NAM,1984,0,0,0,0,0,0,1,0
NAM,1988,0,0,0,0,0,0,1,0
NAM,1992,0,0,8,2,2,0,1,0
NAM,1996,0,0,8,2,2,0,1,0
NAM,2000,0,0,16,0,0,0,1,0
NAM,2004,0,0,10,0,0,0,1,0
NAM,2008,0,0,11,0,0,0,1,0
NAM,2012,0,0,9,0,0,0,1,0
NAM,2016,0,0,11,0,0,0,1,0
NAM,2020,0,0,10,1,1,0,1,0
NAM,2024,0,0,4,0,0,0,1,0
NBO,1896,0,0,0,0,0,0,0,1
NBO,1900,0,0,0,0,0,0,0,1
NBO,1904,0,0,0,0,0,0,0,1
NBO,1906,0,0,0,0,0,0,0,1
NBO,1908,0,0,0,0,0,0,0,1
NBO,1912,0,0,0,0,0,0,0,1
NBO,1920,0,0,0,0,0,0,0,1
NBO,1924,0,0,0,0,0,0,0,1
NBO,1928,0,0,0,0,0,0,0,1
NBO,1932,0,0,0,0,0,0,0,1
NBO,1936,0,0,0,0,0,0,0,1
NBO,1948,0,0,0,0,0,0,0,1
NBO,1952,0,0,0,0,0,0,0,1
NBO,1956,0,0,2,0,0,0,0,1
NBO,1960,0,0,0,0,0,0,0,1
NBO,1964,0,0,0,0,0,0,0,1
NBO,1968,0,0,0,0,0,0,0,1
NBO,1972,0,0,0,0,0,0,0,1
NBO,1976,0,0,0,0,0,0,0,1
NBO,1980,0,0,0,0,0,0,0,1
NBO,1984,0,0,0,0,0,0,0,1
NBO,1988,0,0,0,0,0,0,0,1
NBO,1992,0,0,0,0,0,0,0,1
NBO,1996,0,0,0,0,0,0,0,1
NBO,2000,0,0,0,0,0,0,0,1
NBO,2004,0,0,0,0,0,0,0,1
NBO,2008,0,0,0,0,0,0,0,1
NBO,2012,0,0,0,0,0,0,0,1
NBO,2016,0,0,0,0,0,0,0,1
NBO,2020,0,0,0,0,0,0,0,1
NBO,2024,0,0,0,0,0,0,0,1
NCA,1896,0,0,0,0,0,0,0,1
NCA,1900,0,0,0,0,0,0,0,1
NCA,1904,0,0,0,0,0,0,0,1
NCA,1906,0,0,0,0,0,0,0,1
NCA,1908,0,0,0,0,0,0,0,1
NCA,1912,0,0,0,0,0,0,0,1
NCA,1920,0,0,0,0,0,0,0,1
NCA,1924,0,0,0,0,0,0,0,1
NCA,1928,0,0,0,0,0,0,0,1
NCA,1932,0,0,0,0,0,0,0,1
NCA,1936,0,0,0,0,0,0,0,1
NCA,1948,0,0,0,0,0,0,0,1
NCA,1952,0,0,0,0,0,0,0,1
NCA,1956,0,0,0,0,0,0,0,1
NCA,1960,0,0,0,0,0,0,0,1
NCA,1964,0,0,0,0,0,0,0,1
NCA,1968,0,0,16,0,0,0,0,1
NCA,1972,0,0,10,0,0,0,0,1
NCA,1976,0,0,25,0,0,0,0,1
NCA,1980,0,0,6,0,0,0,0,1
NCA,1984,0,0,5,0,0,0,0,1
NCA,1988,0,0,0,0,0,0,0,1
NCA,1992,0,0,9,0,0,0,0,1
NCA,1996,0,0,28,0,0,0,0,1
NCA,2000,0,0,6,0,0,0,0,1
NCA,2004,0,0,6,0,0,0,0,1
NCA,2008,0,0,7,0,0,0,0,1
NCA,2012,0,0,6,0,0,0,0,1
NCA,2016,0,0,5,0,0,0,0,1
NCA,2020,0,0,8,0,0,0,0,1
NCA,2024,0,0,7,0,0,0,0,1
NED,1896,0,0,0,0,0,1,0,0
NED,1900,16,3,46,8,27,1,0,0
NED,1904,0,0,0,0,0,1,0,0
NED,1906,5,0,43,1,6,1,0,0
NED,1908,16,0,202,0,16,1,0,0
NED,1912,26,0,19,0,26,1,0,0
NED,1920,25,15,163,10,50,1,0,0
NED,1924,18,8,219,1,27,1,0,0
NED,1928,8,20,327,29,57,1,0,0
NED,1932,1,2,67,10,13,1,0,0
NED,1936,21,9,190,7,37,1,0,0
NED,1948,32,8,145,2,42,1,0,0
NED,1952,0,0,162,18,18,1,0,0
NED,1956,0,0,1,0,0,1,0,0
NED,1960,2,0,157,1,3,1,0,0
NED,1964,16,5,127,10,31,1,0,0
NED,1968,1,6,126,7,14,1,0,0
NED,1972,2,3,193,1,6,1,0,0
NED,1976,12,0,161,2,14,1,0,0
NED,1980,5,0,106,1,6,1,0,0
NED,1984,14,20,144,7,41,1,0,0
NED,1988,36,3,157,6,45,1,0,0
NED,1992,8,5,224,20,33,1,0,0
NED,1996,26,38,217,9,73,1,0,0
NED,2000,23,27,206,29,79,1,0,0
NED,2004,22,4,187,51,77,1,0,0
NED,2008,4,39,222,18,61,1,0,0
NED,2012,19,21,153,29,69,1,0,0
NED,2016,13,9,282,25,47,1,0,0
NED,2020,17,33,319,22,72,1,0,0
NED,2024,26,67,331,25,118,1,0,0
NEP,1896,0,0,0,0,0,0,0,1
NEP,1900,0,0,0,0,0,0,0,1
NEP,1904,0,0,0,0,0,0,0,1
NEP,1906,0,0,0,0,0,0,0,1
NEP,1908,0,0,0,0,0,0,0,1
NEP,1912,0,0,0,0,0,0,0,1
NEP,1920,0,0,0,0,0,0,0,1
NEP,1924,0,0,0,0,0,0,0,1
NEP,1928,0,0,0,0,0,0,0,1
NEP,1932,0,0,0,0,0,0,0,1
NEP,1936,0,0,0,0,0,0,0,1
NEP,1948,0,0,0,0,0,0,0,1
NEP,1952,0,0,0,0,0,0,0,1
NEP,1956,0,0,0,0,0,0,0,1
NEP,1960,0,0,0,0,0,0,0,1
NEP,1964,0,0,6,0,0,0,0,1
NEP,1968,0,0,0,0,0,0,0,1
NEP,1972,0,0,2,0,0,0,0,1
NEP,1976,0,0,1,0,0,0,0,1
NEP,1980,0,0,10,0,0,0,0,1
NEP,1984,0,0,10,0,0,0,0,1
NEP,1988,0,0,20,0,0,0,0,1
NEP,1992,0,0,2,0,0,0,0,1
NEP,1996,0,0,6,0,0,0,0,1
NEP,2000,0,0,5,0,0,0,0,1
NEP,2004,0,0,6,0,0,0,0,1
NEP,2008,0,0,8,0,0,0,0,1
NEP,2012,0,0,5,0,0,0,0,1
NEP,2016,0,0,7,0,0,0,0,1
NEP,2020,0,0,5,0,0,0,0,1
NEP,2024,0,0,7,0,0,0,0,1
NFL,1896,0,0,0,0,0,0,0,1
NFL,1900,0,0,0,0,0,0,0,1
NFL,1904,0,0,1,0,0,0,0,1
NFL,1906,0,0,0,0,0,0,0,1
NFL,1908,0,0,0,0,0,0,0,1
NFL,1912,0,0,0,0,0,0,0,1
NFL,1920,0,0,0,0,0,0,0,1
NFL,1924,0,0,0,0,0,0,0,1
NFL,1928,0,0,0,0,0,0,0,1
NFL,1932,0,0,0,0,0,0,0,1
NFL,1936,0,0,0,0,0,0,0,1
NFL,1948,0,0,0,0,0,0,0,1
NFL,1952,0,0,0,0,0,0,0,1
NFL,1956,0,0,0,0,0,0,0,1
NFL,1960,0,0,0,0,0,0,0,1
NFL,1964,0,0,0,0,0,0,0,1
NFL,1968,0,0,0,0,0,0,0,1
NFL,1972,0,0,0,0,0,0,0,1
NFL,1976,0,0,0,0,0,0,0,1
NFL,1980,0,0,0,0,0,0,0,1
NFL,1984,0,0,0,0,0,0,0,1
NFL,1988,0,0,0,0,0,0,0,1
NFL,1992,0,0,0,0,0,0,0,1
NFL,1996,0,0,0,0,0,0,0,1
NFL,2000,0,0,0,0,0,0,0,1
NFL,2004,0,0,0,0,0,0,0,1
NFL,2008,0,0,0,0,0,0,0,1
NFL,2012,0,0,0,0,0,0,0,1
NFL,2016,0,0,0,0,0,0,0,1
NFL,2020,0,0,0,0,0,0,0,1
NFL,2024,0,0,0,0,0,0,0,1
NGR,1896,0,0,0,0,0,1,0,0
NGR,1900,0,0,0,0,0,1,0,0
NGR,1904,0,0,0,0,0,1,0,0
NGR,1906,0,0,0,0,0,1,0,0
NGR,1908,0,0,0,0,0,1,0,0
NGR,1912,0,0,0,0,0,1,0,0
NGR,1920,0,0,0,0,0,1,0,0
NGR,1924,0,0,0,0,0,1,0,0
NGR,1928,0,0,0,0,0,1,0,0
NGR,1932,0,0,0,0,0,1,0,0
NGR,1936,0,0,0,0,0,1,0,0
NGR,1948,0,0,0,0,0,1,0,0
NGR,1952,0,0,15,0,0,1,0,0
NGR,1956,0,0,14,0,0,1,0,0
NGR,1960,0,0,15,0,0,1,0,0
NGR,1964,1,0,18,0,1,1,0,0
NGR,1968,0,0,46,0,0,1,0,0
NGR,1972,1,0,35,0,1,1,0,0
NGR,1976,0,0,0,0,0,1,0,0
NGR,1980,0,0,56,0,0,1,0,0
NGR,1984,4,0,31,1,5,1,0,0
NGR,1988,0,0,86,0,0,1,0,0
NGR,1992,4,0,61,7,11,1,0,0
NGR,1996,3,17,60,4,24,1,0,0
NGR,2000,0,6,92,2,8,1,0,0
NGR,2004,8,0,71,0,8,1,0,0
NGR,2008,7,0,66,16,23,1,0,0
NGR,2012,0,0,58,0,0,1,0,0
NGR,2016,18,0,59,0,18,1,0,0
NGR,2020,1,0,66,1,2,1,0,0
NGR,2024,0,0,103,0,0,1,0,0
NIG,1896,0,0,0,0,0,0,1,0
NIG,1900,0,0,0,0,0,0,1,0
NIG,1904,0,0,0,0,0,0,1,0
NIG,1906,0,0,0,0,0,0,1,0
NIG,1908,0,0,0,0,0,0,1,0
NIG,1912,0,0,0,0,0,0,1,0
NIG,1920,0,0,0,0,0,0,1,0
NIG,1924,0,0,0,0,0,0,1,0
NIG,1928,0,0,0,0,0,0,1,0
NIG,1932,0,0,0,0,0,0,1,0
NIG,1936,0,0,0,0,0,0,1,0
NIG,1948,0,0,0,0,0,0,1,0
NIG,1952,0,0,0,0,0,0,1,0
NIG,1956,0,0,0,0,0,0,1,0
NIG,1960,0,0,0,0,0,0,1,0
NIG,1964,0,0,1,0,0,0,1,0
NIG,1968,0,0,2,0,0,0,1,0
NIG,1972,1,0,3,0,1,0,1,0
NIG,1976,0,0,0,0,0,0,1,0
NIG,1980,0,0,0,0,0,0,1,0
NIG,1984,0,0,4,0,0,0,1,0
NIG,1988,0,0,6,0,0,0,1,0
NIG,1992,0,0,3,0,0,0,1,0
NIG,1996,0,0,3,0,0,0,1,0
NIG,2000,0,0,4,0,0,0,1,0
NIG,2004,0,0,4,0,0,0,1,0
NIG,2008,0,0,4,0,0,0,1,0
NIG,2012,0,0,6,0,0,0,1,0
NIG,2016,0,0,5,1,1,0,1,0
NIG,2020,0,0,7,0,0,0,1,0
NIG,2024,0,0,7,0,0,0,1,0
NOR,1896,0,0,0,0,0,1,0,0
NOR,1900,3,0,20,6,9,1,0,0
NOR,1904,0,2,4,0,2,1,0,0
NOR,1906,0,20,30,5,25,1,0,0
NOR,1908,3,7,61,32,42,1,0,0
NOR,1912,34,40,183,6,80,1,0,0
NOR,1920,27,58,130,52,137,1,0,0
NOR,1924,3,14,83,5,22,1,0,0
NOR,1928,1,4,70,4,9,1,0,0
NOR,1932,0,0,8,0,0,1,0,0
NOR,1936,15,1,56,12,28,1,0,0
NOR,1948,11,3,79,4,18,1,0,0
NOR,1952,0,5,177,8,13,1,0,0
NOR,1956,2,1,26,0,3,1,0,0
NOR,1960,0,2,48,0,2,1,0,0
NOR,1964,0,0,43,0,0,1,0,0
NOR,1968,0,4,80,2,6,1,0,0
NOR,1972,4,2,153,2,8,1,0,0
NOR,1976,0,2,73,4,6,1,0,0
NOR,1980,0,0,0,0,0,1,0,0
NOR,1984,3,0,128,1,4,1,0,0
NOR,1988,0,2,57,20,22,1,0,0
NOR,1992,1,2,91,20,23,1,0,0
NOR,1996,18,2,93,3,23,1,0,0
NOR,2000,19,20,72,4,43,1,0,0
NOR,2004,2,5,53,0,7,1,0,0
NOR,2008,1,16,80,5,22,1,0,0
NOR,2012,1,15,52,1,17,1,0,0
NOR,2016,19,0,58,0,19,1,0,0
NOR,2020,16,5,89,2,23,1,0,0
NOR,2024,4,18,105,1,23,1,0,0
NRU,1896,0,0,0,0,0,0,0,1
NRU,1900,0,0,0,0,0,0,0,1
NRU,1904,0,0,0,0,0,0,0,1
NRU,1906,0,0,0,0,0,0,0,1
NRU,1908,0,0,0,0,0,0,0,1
NRU,1912,0,0,0,0,0,0,0,1
NRU,1920,0,0,0,0,0,0,0,1
NRU,1924,0,0,0,0,0,0,0,1
NRU,1928,0,0,0,0,0,0,0,1
NRU,1932,0,0,0,0,0,0,0,1
NRU,1936,0,0,0,0,0,0,0,1
NRU,1948,0,0,0,0,0,0,0,1
NRU,1952,0,0,0,0,0,0,0,1
NRU,1956,0,0,0,0,0,0,0,1
NRU,1960,0,0,0,0,0,0,0,1
NRU,1964,0,0,0,0,0,0,0,1
NRU,1968,0,0,0,0,0,0,0,1
NRU,1972,0,0,0,0,0,0,0,1
NRU,1976,0,0,0,0,0,0,0,1
NRU,1980,0,0,0,0,0,0,0,1
NRU,1984,0,0,0,0,0,0,0,1
NRU,1988,0,0,0,0,0,0,0,1
NRU,1992,0,0,0,0,0,0,0,1
NRU,1996,0,0,3,0,0,0,0,1
NRU,2000,0,0,2,0,0,0,0,1
NRU,2004,0,0,3,0,0,0,0,1
NRU,2008,0,0,1,0,0,0,0,1
NRU,2012,0,0,2,0,0,0,0,1
NRU,2016,0,0,2,0,0,0,0,1
NRU,2020,0,0,2,0,0,0,0,1
NRU,2024,0,0,1,0,0,0,0,1
NZL,1896,0,0,0,0,0,1,0,0
NZL,1900,0,1,0,0,1,1,0,0
NZL,1904,0,0,0,0,0,1,0,0
NZL,1906,0,0,0,0,0,1,0,0
NZL,1908,0,0,0,0,0,1,0,0
NZL,1912,0,0,0,0,0,1,0,0
NZL,1920,1,0,5,0,1,1,0,0
NZL,1924,1,0,5,0,1,1,0,0
NZL,1928,0,1,12,0,1,1,0,0
NZL,1932,0,0,27,2,2,1,0,0
NZL,1936,0,1,8,0,1,1,0,0
NZL,1948,0,0,8,0,0,1,0,0
NZL,1952,2,1,17,0,3,1,0,0
NZL,1956,0,3,54,0,3,1,0,0
NZL,1960,1,2,44,0,3,1,0,0
NZL,1964,2,4,82,0,6,1,0,0
NZL,1968,2,5,58,0,7,1,0,0
NZL,1972,1,9,98,4,14,1,0,0
NZL,1976,9,15,73,1,25,1,0,0
NZL,1980,0,0,7,0,0,1,0,0
NZL,1984,6,16,139,1,23,1,0,0
NZL,1988,16,4,88,4,24,1,0,0
NZL,1992,5,1,160,9,15,1,0,0
NZL,1996,4,3,120,2,9,1,0,0
NZL,2000,3,1,173,0,4,1,0,0
NZL,2004,0,4,178,2,6,1,0,0
NZL,2008,9,4,186,2,15,1,0,0
NZL,2012,15,9,177,3,27,1,0,0
NZL,2016,5,6,196,25,36,1,0,0
NZL,2020,8,29,214,28,65,1,0,0
NZL,2024,7,26,202,18,51,1,0,0
OMA,1896,0,0,0,0,0,0,0,1
OMA,1900,0,0,0,0,0,0,0,1
OMA,1904,0,0,0,0,0,0,0,1
OMA,1906,0,0,0,0,0,0,0,1
OMA,1908,0,0,0,0,0,0,0,1
OMA,1912,0,0,0,0,0,0,0,1
OMA,1920,0,0,0,0,0,0,0,1
OMA,1924,0,0,0,0,0,0,0,1
OMA,1928,0,0,0,0,0,0,0,1
OMA,1932,0,0,0,0,0,0,0,1
OMA,1936,0,0,0,0,0,0,0,1
OMA,1948,0,0,0,0,0,0,0,1
OMA,1952,0,0,0,0,0,0,0,1
OMA,1956,0,0,0,0,0,0,0,1
OMA,1960,0,0,0,0,0,0,0,1
OMA,1964,0,0,0,0,0,0,0,1
OMA,1968,0,0,0,0,0,0,0,1
OMA,1972,0,0,0,0,0,0,0,1
OMA,1976,0,0,0,0,0,0,0,1
OMA,1980,0,0,0,0,0,0,0,1
OMA,1984,0,0,22,0,0,0,0,1
OMA,1988,0,0,13,0,0,0,0,1
OMA,1992,0,0,5,0,0,0,0,1
