NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight,Score,Rank
KOR,Fencing,16,13,17,205,46,251,11558,0.06374502,0.051792829,0.067729084,0.183266932,0.02171656,1.62E+19,0.255336311,9
KOR,Football,0,0,18,160,18,178,7906,0,0,0.101123596,0.101123596,0.022514546,1818,0.160390836,13
KOR,Golf,1,0,0,16,1,17,487,0.058823529,0,0,0.058823529,0.034907598,1111100000,0.057389499,21
KOR,Gymnastics,1,4,4,503,9,512,26707,0.001953125,0.0078125,0.0078125,0.017578125,0.019171004,1111144444,0.12066001,15
KOR,Handball,25,57,14,164,96,260,4419,0.096153846,0.219230769,0.053846154,0.369230769,0.058836841,2.53E+19,0.504177682,2
KOR,Hockey,0,48,0,177,48,225,6264,0,0.213333333,0,0.213333333,0.03591954,48484800,0.35682215,6
KOR,Judo,11,19,31,106,61,167,4876,0.065868263,0.113772455,0.185628743,0.365269461,0.034249385,1.11E+19,0.369327367,5
KOR,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0,0.007587506,35
KOR,Modern Pentathlon,0,0,2,37,2,39,1821,0,0,0.051282051,0.051282051,0.021416804,22,0.052584786,22
KOR,Rhythmic Gymnastics,0,0,0,7,0,7,848,0,0,0,0,0.008254717,0,0.005015978,36
KOR,Rowing,0,0,0,65,0,65,11625,0,0,0,0,0.005591398,0,0.015300295,27
KOR,Rugby Sevens,0,0,0,13,0,13,928,0,0,0,0,0.014008621,0,0.009158936,32
KOR,Sailing,0,0,0,45,0,45,7266,0,0,0,0,0.006193229,0,0.010899651,31
KOR,Shooting,10,13,1,235,24,259,12580,0.038610039,0.05019305,0.003861004,0.092664093,0.020588235,1.01E+17,0.160944736,12
KOR,Sport Climbing,0,0,0,5,0,5,108,0,0,0,0,0.046296296,0,0.030090096,24
KOR,Swimming,1,3,1,277,5,282,26416,0.003546099,0.010638298,0.003546099,0.017730496,0.010675348,1111133311,0.070701664,18
KOR,Synchronized Swimming,0,0,0,11,0,11,909,0,0,0,0,0.01210121,0,0.007787753,34
KOR,Table Tennis,4,6,28,87,38,125,2480,0.032,0.048,0.224,0.304,0.050403226,4.44E+11,0.291591106,7
KOR,Taekwondo,14,3,8,6,25,31,870,0.451612903,0.096774194,0.258064516,0.806451613,0.035632184,1.41E+14,0.457816353,4
KOR,Tennis,0,0,0,30,0,30,3446,0,0,0,0,0.008705746,0,0.008537059,33
KOR,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0,0,43
KOR,indoor.1,0,0,12,215,12,227,4003,0,0,0.052863436,0.052863436,0.056707469,1212,0.1169262,16
KOR,Water Polo,0,0,0,13,0,13,4418,0,0,0,0,0.002942508,0,0.003080828,39
KOR,Weightlifting,3,5,5,116,13,129,4256,0.023255814,0.03875969,0.03875969,0.100775194,0.03031015,3333355555,0.101325033,17
KOR,Wrestling,11,11,14,125,36,161,7734,0.068322981,0.068322981,0.086956522,0.223602484,0.020817171,1.11E+19,0.229765176,10
KOS,Athletics,0,0,0,4,0,4,43294,0,0,0,0,9.24E-05,0,0.013325768,4
KOS,Boxing,0,0,0,2,0,2,6584,0,0,0,0,0.000303767,0,0.01356695,3
KOS,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,0,7
KOS,Judo,3,1,1,7,5,12,4876,0.25,0.083333333,0.083333333,0.416666667,0.002461034,3333311111,1,1
KOS,Shooting,0,0,0,2,0,2,12580,0,0,0,0,0.000158983,0,0.006053487,5
KOS,Swimming,0,0,0,6,0,6,26416,0,0,0,0,0.000227135,0,0.023454757,2
KOS,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0,0.002274508,6
KSA,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,0,0.008725009,12
KSA,Athletics,0,1,0,108,1,109,43294,0,0.009174312,0,0.009174312,0.00251767,11100,0.230370438,3
KSA,Cycling,0,0,0,14,0,14,10859,0,0,0,0,0.001289253,0,0.01418773,7
KSA,Equestrian,0,0,0,6,0,6,835,0,0,0,0,0.007185629,0,0.032487524,5
KSA,Equestrianism,0,0,5,23,5,28,6344,0,0,0.178571429,0.178571429,0.004413619,55,0.545809739,1
KSA,Fencing,0,0,0,12,0,12,11558,0,0,0,0,0.001038242,0,0.011913968,9
KSA,Football,0,0,0,52,0,52,7906,0,0,0,0,0.006577283,0,0.056976754,4
KSA,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0,0.005949568,13
KSA,Karate,0,1,0,0,1,1,81,0,1,0,1,0.012345679,11100,0.475808726,2
KSA,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0,0,15
KSA,Shooting,0,0,0,15,0,15,12580,0,0,0,0,0.001192369,0,0.014949176,6
KSA,Swimming,0,0,0,12,0,12,26416,0,0,0,0,0.00045427,0,0.011209246,10
KSA,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,0,0.005595365,14
KSA,Taekwondo,0,0,0,2,0,2,870,0,0,0,0,0.002298851,0,0.01027512,11
KSA,Weightlifting,0,0,0,9,0,9,4256,0,0,0,0,0.002114662,0,0.012346167,8
KUW,Athletics,0,0,0,53,0,53,43294,0,0,0,0,0.001224188,0,0.045998143,5
KUW,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0,0.002467421,12
KUW,Diving,0,0,0,8,0,8,3193,0,0,0,0,0.002505481,0,0.013718382,9
KUW,Fencing,0,0,0,58,0,58,11558,0,0,0,0,0.005018169,0,0.055157508,3
KUW,Football,0,0,0,51,0,51,7906,0,0,0,0,0.006450797,0,0.053613114,4
KUW,Handball,0,0,0,26,0,26,4419,0,0,0,0,0.005883684,0,0.036413997,6
KUW,Judo,0,0,0,24,0,24,4876,0,0,0,0,0.004922067,0,0.031686697,8
KUW,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0,0.059816759,2
KUW,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0,0.001938769,14
KUW,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0,0,15
KUW,Shooting,0,0,3,27,3,30,12580,0,0,0.1,0.1,0.002384738,33,0.945161087,1
KUW,Swimming,0,0,0,39,0,39,26416,0,0,0,0,0.001476378,0,0.034448039,7
KUW,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,0,0.005839264,10
KUW,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.005236482,11
KUW,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0,0.001954022,13
LAO,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.047112431,7
LAO,Athletics,0,0,0,30,0,30,43294,0,0,0,0,0.000692937,0,0.884855866,1
LAO,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,0,0.338659301,3
LAO,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,0,8
LAO,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,0,0.067161175,6
LAO,Rhythmic Gymnastics,0,0,0,1,0,1,848,0,0,0,0,0.001179245,0,0.174355108,5
LAO,Shooting,0,0,0,6,0,6,12580,0,0,0,0,0.000476948,0,0.181865115,4
LAO,Swimming,0,0,0,12,0,12,26416,0,0,0,0,0.00045427,0,0.374067359,2
LAT,3x3 Basketball,4,0,0,4,4,8,128,0.5,0,0,0.5,0.0625,4444400000,0.598990484,1
LAT,Art Competitions,0,0,0,24,0,24,3578,0,0,0,0,0.006707658,0,0.024244759,16
LAT,Athletics,0,4,1,157,5,162,43294,0,0.024691358,0.00617284,0.030864198,0.003741858,44411,0.287357195,4
LAT,Basketball,0,0,0,19,0,19,5111,0,0,0,0,0.003717472,0,0.017344148,18
LAT,Beach Volleyball,0,0,2,12,2,14,756,0,0,0.142857143,0.142857143,0.018518519,22,0.322661442,2
LAT,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0,0.0019194,26
LAT,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0,0.002693089,25
LAT,Canoeing,0,2,0,18,2,20,6171,0,0.1,0,0.1,0.003240966,22200,0.225047995,6
LAT,Cycling,2,0,1,59,3,62,10859,0.032258065,0,0.016129032,0.048387097,0.00570955,2222200011,0.251299745,5
LAT,Cycling BMX Freestyle,0,0,0,1,0,1,42,0,0,0,0,0.023809524,0,0.04951857,13
LAT,Cycling BMX Racing,0,0,0,4,0,4,115,0,0,0,0,0.034782609,0,0.070981304,12
LAT,Cycling Mountain Bike,0,0,0,1,0,1,144,0,0,0,0,0.006944444,0,0.014781638,19
LAT,Cycling Road,0,0,0,5,0,5,493,0,0,0,0,0.010141988,0,0.021817724,17
LAT,Diving,0,0,0,1,0,1,3193,0,0,0,0,0.000313185,0,0.000494759,28
LAT,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0,0.00509408,24
LAT,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,0,0,29
LAT,Football,0,0,0,11,0,11,7906,0,0,0,0,0.001391348,0,0.009110392,21
LAT,Gymnastics,1,1,0,26,2,28,26707,0.035714286,0.035714286,0,0.071428571,0.001048414,1111111100,0.166352653,8
LAT,Judo,0,0,1,10,1,11,4876,0,0,0.090909091,0.090909091,0.002255947,11,0.214376225,7
LAT,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0,0.02615423,15
LAT,Modern Pentathlon,0,1,0,17,1,18,1821,0,0.055555556,0,0.055555556,0.009884679,11100,0.134021606,9
LAT,Rowing,0,0,0,8,0,8,11625,0,0,0,0,0.000688172,0,0.00621561,23
LAT,Sailing,0,0,0,9,0,9,7266,0,0,0,0,0.001238646,0,0.007375365,22
LAT,Shooting,0,1,0,20,1,21,12580,0,0.047619048,0,0.047619048,0.001669316,11100,0.120601059,11
LAT,Swimming,0,0,0,34,0,34,26416,0,0,0,0,0.001287099,0,0.028212844,14
LAT,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.000691164,27
LAT,Tennis,0,0,0,11,0,11,3446,0,0,0,0,0.003192107,0,0.010953237,20
LAT,Weightlifting,0,1,2,20,3,23,4256,0,0.043478261,0.086956522,0.130434783,0.005404135,11122,0.289597215,3
LAT,Wrestling,0,1,0,18,1,19,7734,0,0.052631579,0,0.052631579,0.002456685,11100,0.128156476,10
LBA,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.04744725,10
LBA,Athletics,0,0,0,29,0,29,43294,0,0,0,0,0.000669839,0,0.619988347,1
LBA,Cycling,0,0,0,14,0,14,10859,0,0,0,0,0.001289253,0,0.427208904,4
LBA,Judo,0,0,0,8,0,8,4876,0,0,0,0,0.001640689,0,0.334614187,7
LBA,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0,0.065359925,8
LBA,Shooting,0,0,0,1,0,1,12580,0,0,0,0,7.95E-05,0,0,11
LBA,Swimming,0,0,0,17,0,17,26416,0,0,0,0,0.000643549,0,0.43592372,3
LBA,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.056275284,9
LBA,Taekwondo,0,0,0,3,0,3,870,0,0,0,0,0.003448276,0,0.447776917,2
LBA,indoor.1,0,0,0,9,0,9,4003,0,0,0,0,0.002248314,0,0.423771253,5
LBA,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,0,0.363370492,6
LBN,Athletics,0,0,0,1,0,1,43294,0,0,0,0,2.31E-05,0,0,9
LBN,Fencing,0,0,0,1,0,1,11558,0,0,0,0,8.65E-05,0,0.053512718,8
LBN,Judo,0,0,0,2,0,2,4876,0,0,0,0,0.000410172,0,0.339725235,3
LBN,Shooting,0,0,0,2,0,2,12580,0,0,0,0,0.000158983,0,0.144524277,7
LBN,Swimming,0,0,0,4,0,4,26416,0,0,0,0,0.000151423,0,0.255415303,5
LBN,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.315956586,4
LBN,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.777793631,2
LBN,Tennis,0,0,0,4,0,4,3446,0,0,0,0,0.001160766,0,1,1
LBN,Weightlifting,0,0,0,1,0,1,4256,0,0,0,0,0.000234962,0,0.177747625,6
LBR,Athletics,0,0,0,84,0,84,43294,0,0,0,0,0.001940223,0,1,1
LBR,Boxing,0,0,0,4,0,4,6584,0,0,0,0,0.000607533,0,0,2
LCA,Athletics,1,1,0,21,2,23,43294,0.043478261,0.043478261,0,0.086956522,0.000531251,1111111100,0.993498637,1
LCA,Sailing,0,0,0,6,0,6,7266,0,0,0,0,0.000825764,0,0.010662946,2
LCA,Swimming,0,0,0,9,0,9,26416,0,0,0,0,0.000340703,0,0.007056808,3
LES,Athletics,0,0,0,55,0,55,43294,0,0,0,0,0.001270384,0,0.675261924,1
LES,Boxing,0,0,0,10,0,10,6584,0,0,0,0,0.001518834,0,0.224218871,3
LES,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,0.006595076,4
LES,Swimming,0,0,0,1,0,1,26416,0,0,0,0,3.79E-05,0,0,5
LES,Taekwondo,0,0,0,4,0,4,870,0,0,0,0,0.004597701,0,0.415746578,2
LIB,Athletics,0,0,0,29,0,29,43294,0,0,0,0,0.000669839,0,0.027979527,7
LIB,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,0,0.012266244,9
LIB,Canoeing,0,0,0,1,0,1,6171,0,0,0,0,0.000162048,0,0.000556745,13
LIB,Cycling,0,0,0,13,0,13,10859,0,0,0,0,0.001197164,0,0.014452349,8
LIB,Fencing,0,0,0,55,0,55,11558,0,0,0,0,0.004758609,0,0.060827376,3
LIB,Judo,0,0,0,18,0,18,4876,0,0,0,0,0.00369155,0,0.030625233,5
LIB,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0,0,14
LIB,Sailing,0,0,0,3,0,3,7266,0,0,0,0,0.000412882,0,0.003130224,12
LIB,Shooting,0,0,0,26,0,26,12580,0,0,0,0,0.002066773,0,0.028446135,6
LIB,Swimming,0,0,0,43,0,43,26416,0,0,0,0,0.001627801,0,0.042319336,4
LIB,Table Tennis,0,0,0,3,0,3,2480,0,0,0,0,0.001209677,0,0.008409309,10
LIB,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0,0.00773109,11
LIB,Weightlifting,0,1,0,12,1,13,4256,0,0.076923077,0,0.076923077,0.003054511,11100,0.384840107,2
LIB,Wrestling,0,1,2,20,3,23,7734,0,0.043478261,0.086956522,0.130434783,0.002973882,11122,0.862847217,1
LIE,Artistic Swimming,0,0,0,2,0,2,257,0,0,0,0,0.007782101,0,0.581102211,1
LIE,Athletics,0,0,0,33,0,33,43294,0,0,0,0,0.00076223,0,0.448429222,4
LIE,Cycling,0,0,0,14,0,14,10859,0,0,0,0,0.001289253,0,0.259855183,6
LIE,Cycling Mountain Bike,0,0,0,1,0,1,144,0,0,0,0,0.006944444,0,0.541932005,2
LIE,Equestrianism,0,0,0,1,0,1,6344,0,0,0,0,0.000157629,0,0,10
LIE,Gymnastics,0,0,0,7,0,7,26707,0,0,0,0,0.000262104,0,0.108105303,8
LIE,Judo,0,0,0,17,0,17,4876,0,0,0,0,0.003486464,0,0.459352623,3
LIE,Shooting,0,0,0,16,0,16,12580,0,0,0,0,0.00127186,0,0.28673214,5
LIE,Swimming,0,0,0,10,0,10,26416,0,0,0,0,0.000378558,0,0.160105808,7
LIE,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0,0.048162229,9
LTU,3x3 Basketball,0,0,4,0,4,4,128,0,0,1,1,0.03125,44,0.296516879,5
LTU,Artistic Gymnastics,0,0,0,10,0,10,2297,0,0,0,0,0.004353505,0,0.010828986,19
LTU,Athletics,3,2,1,128,6,134,43294,0.02238806,0.014925373,0.007462687,0.044776119,0.003095117,3333322211,0.328445348,4
LTU,Badminton,0,0,0,3,0,3,1816,0,0,0,0,0.001651982,0,0.003317821,25
LTU,Basketball,0,0,35,48,35,83,5111,0,0,0.421686747,0.421686747,0.016239483,3535,0.388310949,2
LTU,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0,0.00527111,22
LTU,Boxing,0,0,1,17,1,18,6584,0,0,0.055555556,0.055555556,0.0027339,11,0.027521081,14
LTU,Breaking,0,1,0,0,1,1,33,0,1,0,1,0.03030303,11100,0.390978091,1
LTU,Canoe Sprint,0,0,0,8,0,8,756,0,0,0,0,0.010582011,0,0.022944248,16
LTU,Canoeing,0,1,2,23,3,26,6171,0,0.038461538,0.076923077,0.115384615,0.004213256,11122,0.087139749,9
LTU,Cycling,0,0,1,80,1,81,10859,0,0,0.012345679,0.012345679,0.00745925,11,0.056005402,11
LTU,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0,0.012840999,18
LTU,Cycling Track,0,0,0,10,0,10,878,0,0,0,0,0.011389522,0,0.024913089,15
LTU,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0,0.004723164,23
LTU,Football,0,0,0,11,0,11,7906,0,0,0,0,0.001391348,0,0.007183326,20
LTU,Gymnastics,0,0,0,23,0,23,26707,0,0,0,0,0.000861197,0,0.014811208,17
LTU,Judo,0,0,0,9,0,9,4876,0,0,0,0,0.001845775,0,0.006415267,21
LTU,Modern Pentathlon,1,3,1,20,5,25,1821,0.04,0.12,0.04,0.2,0.01372872,1111133311,0.268645354,6
LTU,Rhythmic Gymnastics,0,0,0,1,0,1,848,0,0,0,0,0.001179245,0,0.001979194,26
LTU,Rowing,0,2,5,40,7,47,11625,0,0.042553191,0.106382979,0.14893617,0.004043011,22255,0.162066129,7
LTU,Sailing,0,1,0,13,1,14,7266,0,0.071428571,0,0.071428571,0.001926782,11100,0.079210741,10
LTU,Shooting,1,0,0,7,1,8,12580,0.125,0,0,0.125,0.00063593,1111100000,0.347940846,3
LTU,Swimming,1,0,0,103,1,104,26416,0.009615385,0,0,0.009615385,0.003937008,1111100000,0.132840309,8
LTU,Table Tennis,0,0,0,5,0,5,2480,0,0,0,0,0.002016129,0,0.00469358,24
LTU,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0,0,27
LTU,Weightlifting,0,0,1,6,1,7,4256,0,0,0.142857143,0.142857143,0.001644737,11,0.053122763,12
LTU,Wrestling,0,0,2,18,2,20,7734,0,0,0.1,0.1,0.002585984,22,0.047274686,13
LUX,Archery,0,0,0,12,0,12,2846,0,0,0,0,0.004216444,0,0.010193905,13
LUX,Art Competitions,2,1,0,39,3,42,3578,0.047619048,0.023809524,0,0.071428571,0.011738401,2222211100,0.696311553,1
LUX,Athletics,2,0,0,106,2,108,43294,0.018518519,0,0,0.018518519,0.002494572,2222200000,0.389066177,3
LUX,Boxing,0,0,0,29,0,29,6584,0,0,0,0,0.004404617,0,0.01508022,11
LUX,Canoeing,0,0,0,19,0,19,6171,0,0,0,0,0.003078918,0,0.010019382,14
LUX,Cycling,0,0,0,72,0,72,10859,0,0,0,0,0.006630445,0,0.032581619,6
LUX,Cycling Road,0,0,0,6,0,6,493,0,0,0,0,0.012170385,0,0.026431973,7
LUX,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0,0.005066302,18
LUX,Fencing,0,0,0,58,0,58,11558,0,0,0,0,0.005018169,0,0.025998455,8
LUX,Football,0,0,0,67,0,67,7906,0,0,0,0,0.008474576,0,0.032777927,5
LUX,Gymnastics,0,0,0,433,0,433,26707,0,0,0,0,0.016212978,0,0.15988762,4
LUX,Judo,0,0,0,4,0,4,4876,0,0,0,0,0.000820345,0,0.001990695,20
LUX,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0,0,21
LUX,Shooting,0,0,0,22,0,22,12580,0,0,0,0,0.001748808,0,0.009548658,15
LUX,Swimming,0,0,0,57,0,57,26416,0,0,0,0,0.002157783,0,0.023734563,9
LUX,Table Tennis,0,0,0,11,0,11,2480,0,0,0,0,0.004435484,0,0.010451075,12
LUX,Tennis,0,0,0,9,0,9,3446,0,0,0,0,0.002611724,0,0.006478295,17
LUX,Triathlon,0,0,0,6,0,6,822,0,0,0,0,0.00729927,0,0.015986547,10
LUX,Water Polo,0,0,0,7,0,7,4418,0,0,0,0,0.001584427,0,0.004115876,19
LUX,Weightlifting,0,1,0,13,1,14,4256,0,0.071428571,0,0.071428571,0.003289474,11100,0.509901587,2
LUX,Wrestling,0,0,0,18,0,18,7734,0,0,0,0,0.002327386,0,0.008673169,16
MAD,Athletics,0,0,0,61,0,61,43294,0,0,0,0,0.001408971,0,0.836588885,1
MAD,Boxing,0,0,0,12,0,12,6584,0,0,0,0,0.0018226,0,0.248958662,4
MAD,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0,0,9
MAD,Judo,0,0,0,15,0,15,4876,0,0,0,0,0.003076292,0,0.356021162,3
MAD,Swimming,0,0,0,25,0,25,26416,0,0,0,0,0.000946396,0,0.387949239,2
MAD,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.033971948,7
MAD,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,0,0.245536137,5
MAD,Weightlifting,0,0,0,6,0,6,4256,0,0,0,0,0.001409774,0,0.158839299,6
MAD,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0,0.004146595,8
MAL,Athletics,0,0,0,13,0,13,43294,0,0,0,0,0.000300273,0,0.134931152,3
MAL,Hockey,0,0,0,17,0,17,6264,0,0,0,0,0.002713921,0,1,1
MAL,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,0,0.080469297,4
MAL,Swimming,0,0,0,5,0,5,26416,0,0,0,0,0.000189279,0,0,5
MAL,Weightlifting,0,0,0,5,0,5,4256,0,0,0,0,0.001174812,0,0.376582941,2
MAR,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0,0.000201372,33
MAR,Athletics,8,5,8,205,21,226,43294,0.03539823,0.022123894,0.03539823,0.092920354,0.005220123,8888855588,0.752059855,1
MAR,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0,0.005594086,21
MAR,Beach Volleyball,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0,0.005881063,19
MAR,Boxing,0,0,4,88,4,92,6584,0,0,0.043478261,0.043478261,0.013973269,44,0.132158796,3
MAR,Breaking,0,0,0,2,0,2,33,0,0,0,0,0.060606061,0,0.063703478,4
MAR,Canoe Slalom,0,0,0,4,0,4,256,0,0,0,0,0.015625,0,0.017132467,9
MAR,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0,0.001290853,26
MAR,Canoeing,0,0,0,3,0,3,6171,0,0,0,0,0.000486145,0,0.000984945,28
MAR,Cycling,0,0,0,20,0,20,10859,0,0,0,0,0.00184179,0,0.008873159,15
MAR,Cycling BMX Racing,0,0,0,1,0,1,115,0,0,0,0,0.008695652,0,0.009488126,14
MAR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0,0.006663611,17
MAR,Equestrian,0,0,0,10,0,10,835,0,0,0,0,0.011976048,0,0.013716043,12
MAR,Equestrianism,0,0,0,2,0,2,6344,0,0,0,0,0.000315259,0,0.000487345,29
MAR,Fencing,0,0,0,33,0,33,11558,0,0,0,0,0.002855165,0,0.014834341,11
MAR,Football,0,0,19,110,19,129,7906,0,0,0.147286822,0.147286822,0.016316721,1919,0.381846204,2
MAR,Golf,0,0,0,3,0,3,487,0,0,0,0,0.006160164,0,0.00674599,16
MAR,Gymnastics,0,0,0,49,0,49,26707,0,0,0,0,0.001834725,0,0.021736375,7
MAR,Judo,0,0,0,34,0,34,4876,0,0,0,0,0.006972929,0,0.016748895,10
MAR,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0,0.013499423,13
MAR,Modern Pentathlon,0,0,0,2,0,2,1821,0,0,0,0,0.001098298,0,0.001136423,27
MAR,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0,0.000460067,31
MAR,Sailing,0,0,0,2,0,2,7266,0,0,0,0,0.000275255,0,0.000474431,30
MAR,Shooting,0,0,0,11,0,11,12580,0,0,0,0,0.000874404,0,0.004650378,23
MAR,Skateboarding,0,0,0,1,0,1,168,0,0,0,0,0.005952381,0,0.006452957,18
MAR,Surfing,0,0,0,2,0,2,88,0,0,0,0,0.022727273,0,0.024745746,6
MAR,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,0,0.005507485,22
MAR,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0,0.000259589,32
MAR,Taekwondo,0,0,0,20,0,20,870,0,0,0,0,0.022988506,0,0.02642198,5
MAR,Tennis,0,0,0,6,0,6,3446,0,0,0,0,0.001741149,0,0.002891213,24
MAR,Triathlon,0,0,0,2,0,2,822,0,0,0,0,0.00243309,0,0.002574762,25
MAR,Weightlifting,0,0,0,12,0,12,4256,0,0,0,0,0.002819549,0,0.005841304,20
MAR,Wrestling,0,0,0,42,0,42,7734,0,0,0,0,0.005430566,0,0.019430965,8
MAS,Archery,0,0,0,30,0,30,2846,0,0,0,0,0.01054111,0,0.031466585,9
MAS,Artistic Gymnastics,0,0,0,12,0,12,2297,0,0,0,0,0.005224205,0,0.014667348,10
MAS,Athletics,0,0,0,69,0,69,43294,0,0,0,0,0.001593754,0,0.039503206,8
MAS,Badminton,0,9,8,50,17,67,1816,0,0.134328358,0.119402985,0.253731343,0.036894273,99988,0.965703943,1
MAS,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0,0.00142628,20
MAS,Canoeing,0,0,0,1,0,1,6171,0,0,0,0,0.000162048,0,0,23
MAS,Cycling,0,0,1,50,1,51,10859,0,0,0.019607843,0.019607843,0.004696565,11,0.100655922,4
MAS,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0,0.00488583,16
MAS,Cycling Track,0,1,0,9,1,10,878,0,0.1,0,0.1,0.011389522,11100,0.236559593,2
MAS,Diving,0,2,1,41,3,44,3193,0,0.045454545,0.022727273,0.068181818,0.013780144,22211,0.212844448,3
MAS,Fencing,0,0,0,4,0,4,11558,0,0,0,0,0.000346081,0,0.001862824,19
MAS,Football,0,0,0,15,0,15,7906,0,0,0,0,0.001897293,0,0.009486931,14
MAS,Golf,0,0,0,8,0,8,487,0,0,0,0,0.016427105,0,0.041344188,7
MAS,Gymnastics,0,0,0,9,0,9,26707,0,0,0,0,0.00033699,0,0.004806319,17
MAS,Hockey,0,0,0,126,0,126,6264,0,0,0,0,0.020114943,0,0.084420479,5
MAS,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0,0.000113156,22
MAS,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,0,0.008320486,15
MAS,Shooting,0,0,0,24,0,24,12580,0,0,0,0,0.00190779,0,0.014369465,11
MAS,Swimming,0,0,0,99,0,99,26416,0,0,0,0,0.003747729,0,0.056454806,6
MAS,Table Tennis,0,0,0,4,0,4,2480,0,0,0,0,0.001612903,0,0.004203581,18
MAS,Taekwondo,0,0,0,4,0,4,870,0,0,0,0,0.004597701,0,0.011678019,12
MAS,Weightlifting,0,0,0,12,0,12,4256,0,0,0,0,0.002819549,0,0.009536359,13
MAS,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0,0.000651773,21
MAW,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,0,0.087500498,5
MAW,Athletics,0,0,0,48,0,48,43294,0,0,0,0,0.001108699,0,0.797769364,1
