Name,NOC,Sport,Bronze Medals,Gold Medals,No Medals,Silver Medals,Total Medals,Participation Count,Cutoff Year,TOPSIS Score,TOPSIS Rank
David Gaudu,FRA,Cycling Road,0,0,1,0,0,1,2024,0,22629
Guillaume Martin,FRA,Cycling Road,0,0,1,0,0,1,2024,0,22629
Julian Alaphilippe,FRA,Cycling Road,0,0,1,0,0,1,2024,0,22629
Juliette Labous,FRA,Cycling Road,0,0,4,0,0,4,2024,0.003487533,7794
Kenny Elissonde,FRA,Cycling Road,0,0,1,0,0,1,2024,0,22629
Kevin Vauquelin,FRA,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Remi Cavagna,FRA,Cycling Road,0,0,2,0,0,2,2024,0.001165157,11953
Valentin Madouas,FRA,Cycling Road,0,0,0,1,1,1,2024,0.086108042,2712
Victoire Berteau,FRA,"Cycling Road, Cycling Track",0,0,2,0,0,2,2024,0.001165157,11953
Benjamin Thomas,FRA,Cycling Track,1,1,3,0,2,5,2024,0.120134617,1223
Clara Copponi,FRA,Cycling Track,0,0,5,0,0,5,2024,0.004644761,7393
Coralie Demay,FRA,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Divine Kouame,FRA,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Donavan Grondin,FRA,Cycling Track,1,0,1,0,1,2,2024,0.079870749,5334
Florian Grengbo,FRA,Cycling Track,1,0,3,0,1,4,2024,0.07993218,4857
Marion Borras,FRA,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Mathilde Gros,FRA,Cycling Track,0,0,4,0,0,4,2024,0.003487533,7794
Melvin Landerneau,FRA,Cycling Track,1,0,1,0,1,2,2024,0.079870749,5334
Morgan Kneisky,FRA,Cycling Track,1,0,0,0,1,1,2024,0.079861291,6185
Oscar Nilsson,FRA,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Rayan Helal,FRA,Cycling Track,1,0,5,0,1,6,2024,0.080050158,4757
Sebastien Vigier,FRA,Cycling Track,1,0,5,0,1,6,2024,0.080050158,4757
Thomas Boudat,FRA,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Thomas Denis,FRA,Cycling Track,0,0,1,0,0,1,2024,0,22629
Valentin Tabellion,FRA,Cycling Track,0,0,2,0,0,2,2024,0.001165157,11953
Valentine Fortin,FRA,Cycling Track,0,0,4,0,0,4,2024,0.003487533,7794
Victoire Berteau,FRA,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
le Marie,FRA,Cycling Track,0,0,3,0,0,3,2024,0.002327667,8721
Alais Kalonji,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Alexis Jandard,FRA,Diving,0,0,2,0,0,2,2024,0.001165157,11953
Emily Hallifax,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Gary Hunt,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Gwendal Bisch,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Jade Gillet,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Jules Bouyer,FRA,Diving,0,0,2,0,0,2,2024,0.001165157,11953
Juliette Landi,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Lois Szymczak,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Matthieu Rosset,FRA,Diving,0,0,3,0,0,3,2024,0.002327667,8721
Nais Gillet,FRA,Diving,0,0,1,0,0,1,2024,0,22629
Alexandre Ayache,FRA,Equestrian,0,0,4,0,0,4,2024,0.003487533,7794
Christopher Six,FRA,Equestrian,1,0,1,0,1,2,2024,0.079870749,5334
Corentin Pottier,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Florent Laghouag,FRA,Equestrian,0,0,3,1,1,4,2024,0.086175276,1513
Julien Epaillard,FRA,Equestrian,1,0,1,0,1,2,2024,0.079870749,5334
Kevin Staut,FRA,Equestrian,1,0,0,0,1,1,2024,0.079861291,6185
Mathieu Billot,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Maxime Collard,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Morgan Barbancon,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Nicolas Delmotte,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Nicolas Touzaint,FRA,Equestrian,1,0,2,1,2,4,2024,0.122859995,1066
Olivier Perreau,FRA,Equestrian,1,0,0,0,1,1,2024,0.079861291,6185
Pauline Basquin,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Penelope Leprevost,FRA,Equestrian,0,0,2,0,0,2,2024,0.001165157,11953
Simon Delestre,FRA,Equestrian,1,0,3,0,1,4,2024,0.07993218,4857
Stephane Landois,FRA,Equestrian,0,0,1,1,1,2,2024,0.08611725,1957
Thomas Carlile,FRA,Equestrian,1,0,1,0,1,2,2024,0.079870749,5334
le Gireg,FRA,Equestrian,0,0,1,1,1,2,2024,0.08611725,1957
Kevin Staut,FRA,Equestrianism,0,1,3,0,1,4,2024,0.080685202,3315
Nicolas Touzaint,FRA,Equestrianism,0,1,4,0,1,5,2024,0.080739301,3280
Simon Delestre,FRA,Equestrianism,0,0,2,0,0,2,2024,0.001165157,11953
Alexandra Louis-marie,FRA,Fencing,0,0,0,1,1,1,2024,0.086108042,2712
Alexandre Bardenet,FRA,Fencing,0,0,2,0,0,2,2024,0.001165157,11953
Anita Blaze,FRA,Fencing,0,0,3,1,1,4,2024,0.086175276,1513
Astrid Guyart,FRA,Fencing,0,0,3,1,1,4,2024,0.086175276,1513
Auriane Mallo-breton,FRA,Fencing,0,0,0,2,2,2,2024,0.164759793,397
Bolade Apithy,FRA,Fencing,1,0,2,0,1,3,2024,0.079894383,4975
Cecilia Berder,FRA,Fencing,0,0,3,1,1,4,2024,0.086175276,1513
Charlotte Lembach,FRA,Fencing,0,0,3,1,1,4,2024,0.086175276,1513
Coraline Vitalis,FRA,Fencing,0,0,2,1,1,3,2024,0.086139666,1640
Enzo Lefort,FRA,Fencing,1,1,2,0,2,4,2024,0.120098087,1239
Jean-philippe Patrice,FRA,Fencing,1,0,0,0,1,1,2024,0.079861291,6185
Julien Mertine,FRA,Fencing,1,1,2,0,2,4,2024,0.120098087,1239
Luidgi Midelton,FRA,Fencing,0,0,2,0,0,2,2024,0.001165157,11953
Manon Apithy-brunet,FRA,Fencing,0,1,1,0,1,2,2024,0.08062117,3590
Manon Brunet,FRA,Fencing,1,0,2,1,2,4,2024,0.122859995,1066
Marie-florence Candassamy,FRA,Fencing,0,0,1,1,1,2,2024,0.08611725,1957
Maxime Pauty,FRA,Fencing,1,1,2,0,2,4,2024,0.120098087,1239
Maxime Pianfetti,FRA,Fencing,1,0,1,0,1,2,2024,0.079870749,5334
Maximilien Chastanet,FRA,Fencing,1,0,0,0,1,1,2024,0.079861291,6185
Paul Allegre,FRA,Fencing,0,0,1,0,0,1,2024,0,22629
Pauline Ranvier,FRA,Fencing,0,0,3,1,1,4,2024,0.086175276,1513
Romain Cannone,FRA,Fencing,0,1,3,0,1,4,2024,0.080685202,3315
Ronan Gustin,FRA,Fencing,0,0,1,0,0,1,2024,0,22629
Saoussen Boudiaf,FRA,Fencing,0,0,1,0,0,1,2024,0,22629
Sara Balzer,FRA,Fencing,0,0,1,2,2,3,2024,0.164773181,372
Sarah Noutcha,FRA,Fencing,0,0,1,0,0,1,2024,0,22629
Sebastien Patrice,FRA,Fencing,1,0,1,0,1,2,2024,0.079870749,5334
Yannick Borel,FRA,Fencing,0,1,5,1,2,7,2024,0.125412484,765
Ysaora Thibus,FRA,Fencing,0,0,6,1,1,7,2024,0.086361054,1415
le Erwann,FRA,Fencing,0,1,0,0,1,1,2024,0.080611276,4224
Adrien Truffert,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Alexandre Lacazette,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Alexis Beka,FRA,Football,0,0,1,0,0,1,2024,0,22629
Amandine Henry,FRA,Football,0,0,2,0,0,2,2024,0.001165157,11953
Andre-pierre Gignac,FRA,Football,0,0,1,0,0,1,2024,0,22629
Andy Diouf,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Anthony Caci,FRA,Football,0,0,1,0,0,1,2024,0,22629
Arnaud Kalimuendo,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Arnaud Nordin,FRA,Football,0,0,1,0,0,1,2024,0,22629
Bradley Locko,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Castello Lukeba,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Chrislain Matsima,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Clement Michelin,FRA,Football,0,0,1,0,0,1,2024,0,22629
Constance Picaud,FRA,Football,0,0,1,0,0,1,2024,0,22629
Delphine Cascarino,FRA,Football,0,0,1,0,0,1,2024,0,22629
Desire Doue,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Dimitry Bertaud,FRA,Football,0,0,1,0,0,1,2024,0,22629
Enzo Millot,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Estelle Cascarino,FRA,Football,0,0,1,0,0,1,2024,0,22629
Eve Perisset,FRA,Football,0,0,1,0,0,1,2024,0,22629
Florian Thauvin,FRA,Football,0,0,1,0,0,1,2024,0,22629
Grace Geyoro,FRA,Football,0,0,1,0,0,1,2024,0,22629
Griedge Mbock,FRA,Football,0,0,1,0,0,1,2024,0,22629
Guillaume Restes,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Isaac Lihadji,FRA,Football,0,0,1,0,0,1,2024,0,22629
Ismael Doukoure,FRA,Football,0,0,1,0,0,1,2024,0,22629
Jean-philippe Mateta,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Johann Lepenant,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Joris Chotard,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Kadidiatou Diani,FRA,Football,0,0,2,0,0,2,2024,0.001165157,11953
Kenza Dali,FRA,Football,0,0,1,0,0,1,2024,0,22629
Kiliann Sildillia,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Loic Bade,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Lucas Tousart,FRA,Football,0,0,1,0,0,1,2024,0,22629
Maelle Lakrar,FRA,Football,0,0,1,0,0,1,2024,0,22629
Maghnes Akliouche,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Manu Kone,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Marie-antoinette Katoto,FRA,Football,0,0,1,0,0,1,2024,0,22629
Melvin Bard,FRA,Football,0,0,1,0,0,1,2024,0,22629
Michael Olise,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Modibo Sagnan,FRA,Football,0,0,1,0,0,1,2024,0,22629
Nathanael Mbuku,FRA,Football,0,0,1,0,0,1,2024,0,22629
Niels Nkounkou,FRA,Football,0,0,1,0,0,1,2024,0,22629
Obed Nkambadio,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Paul Bernardoni,FRA,Football,0,0,1,0,0,1,2024,0,22629
Pauline Peyraud-magnin,FRA,Football,0,0,1,0,0,1,2024,0,22629
Pierre Kalulu,FRA,Football,0,0,1,0,0,1,2024,0,22629
Randal Kolo,FRA,Football,0,0,1,0,0,1,2024,0,22629
Rayan Cherki,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Sakina Karchaoui,FRA,Football,0,0,2,0,0,2,2024,0.001165157,11953
Sandie Toletti,FRA,Football,0,0,1,0,0,1,2024,0,22629
Sandy Baltimore,FRA,Football,0,0,1,0,0,1,2024,0,22629
Selma Bacha,FRA,Football,0,0,1,0,0,1,2024,0,22629
Soungoutou Magassa,FRA,Football,0,0,0,1,1,1,2024,0.086108042,2712
Stefan Bajic,FRA,Football,0,0,1,0,0,1,2024,0,22629
Teji Savanier,FRA,Football,0,0,1,0,0,1,2024,0,22629
Timothee Pembele,FRA,Football,0,0,1,0,0,1,2024,0,22629
Vicki Becho,FRA,Football,0,0,1,0,0,1,2024,0,22629
Wendie Renard,FRA,Football,0,0,3,0,0,3,2024,0.002327667,8721
le Enzo,FRA,Football,0,0,1,0,0,1,2024,0,22629
le Eugenie,FRA,Football,0,0,1,0,0,1,2024,0,22629
Antoine Rozner,FRA,Golf,0,0,1,0,0,1,2024,0,22629
Celine Boutier,FRA,Golf,0,0,2,0,0,2,2024,0.001165157,11953
Matthieu Pavon,FRA,Golf,0,0,1,0,0,1,2024,0,22629
Perrine Delacour,FRA,Golf,0,0,2,0,0,2,2024,0.001165157,11953
Romain Langasque,FRA,Golf,0,0,1,0,0,1,2024,0,22629
Victor Perez,FRA,Golf,0,0,1,0,0,1,2024,0,22629
Cyril Tommasone,FRA,Gymnastics,0,0,11,0,0,11,2024,0.011532958,6797
Marine Boyer,FRA,Gymnastics,0,0,3,0,0,3,2024,0.002327667,8721
Alexandra Lacrabere,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Alicia Toublanc,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Allison Pineau,FRA,Handball,0,1,1,1,2,3,2024,0.125251367,833
Amandine Leynaud,FRA,Handball,0,1,2,1,2,4,2024,0.125278117,788
Aymeric Minne,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Beatrice Edwige,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Blandine Dancette,FRA,Handball,0,1,1,1,2,3,2024,0.125251367,833
Chloe Valentini,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Cleopatre Darleux,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Coralie Lassource,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Dika Mem,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Dylan Nahi,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Elohim Prandi,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Estelle Nze,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Grace Zaadi,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Hatadou Sako,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Hugo Descat,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Kalidiatou Niakate,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Karl Konan,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Kentin Mahe,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Laura Flippes,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Laura Glauser,FRA,Handball,0,0,0,2,2,2,2024,0.164759793,397
Lena Grandveau,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Luc Abalo,FRA,Handball,0,3,0,1,4,4,2024,0.259432182,103
Lucie Granier,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Ludovic Fabregas,FRA,Handball,0,1,1,1,2,3,2024,0.125251367,833
Luka Karabatic,FRA,Handball,0,1,1,1,2,3,2024,0.125251367,833
Meline Nocandy,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Melvyn Richardson,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Michael Guigou,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Nedim Remili,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Nicolas Tournat,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Nikola Karabatic,FRA,Handball,0,3,2,1,4,6,2024,0.259476596,97
Oceane Sercien,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Onacia Ondono,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Orlane Kanor,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Pauletta Foppa,FRA,Handball,0,1,0,1,2,2,2024,0.125233651,941
Pauline Coatanea,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Remi Desbonnet,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Romain Lagarde,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Sarah Bouktit,FRA,Handball,0,0,0,1,1,1,2024,0.086108042,2712
Tamara Horacek,FRA,Handball,0,0,0,2,2,2,2024,0.164759793,397
Timothey Nguessan,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Valentin Porte,FRA,Handball,0,1,1,1,2,3,2024,0.125251367,833
Vincent Gerard,FRA,Handball,0,1,1,0,1,2,2024,0.08062117,3590
Yanis Lenne,FRA,Handball,0,0,1,0,0,1,2024,0,22629
Yann Genty,FRA,Handball,0,1,0,0,1,1,2024,0.080611276,4224
Amaury Bellenger,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Arthur Thieffry,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Blaise Rogeau,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Brieuc Delemazure,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Charles Masson,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Eliot Curty,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Emma Ponthieu,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Etienne Tynevez,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Francois Goyet,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Gaspard Baumgarten,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Gaspard Xavier,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Lucas Montecot,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Mathilde Petriaux,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Matteo Desgouillons,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Noe Jouin,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Simon Martin-brisac,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Timothee Clement,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Victoire Arnaud,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Victor Charlet,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Viktor Lockwood,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Yohanna Lhopital,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
le Paola,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
van Guusje,FRA,Hockey,0,0,1,0,0,1,2024,0,22629
Alexandre Iddir,FRA,Judo,0,1,2,0,1,3,2024,0.080645817,3389
Amandine Buchard,FRA,Judo,1,2,0,1,4,4,2024,0.219467073,189
Aurelien Diesse,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Axel Clerget,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Clarisse Agbegnenou,FRA,Judo,1,3,0,1,5,5,2024,0.286526617,70
Eve Gahie,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Guillaume Chaine,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Joan-benjamin Gaba,FRA,Judo,0,1,0,1,2,2,2024,0.125233651,941
Leonie Cysique,FRA,Judo,1,2,0,1,4,4,2024,0.219467073,189
Luka Mkheidze,FRA,Judo,1,1,0,1,3,3,2024,0.159277166,442
Madeleine Malonga,FRA,Judo,0,2,1,1,3,4,2024,0.190313069,255
Margaux Pinot,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Maxime-gael Ngayap,FRA,Judo,1,1,0,0,2,2,2024,0.120052988,1338
Oumar Djalo,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Romane Dicko,FRA,Judo,2,2,0,0,4,4,2024,0.233088903,144
Shirine Boukli,FRA,Judo,1,1,1,0,2,3,2024,0.120070875,1267
Teddy Riner,FRA,Judo,2,5,0,0,7,7,2024,0.411664457,26
Walide Khyar,FRA,Judo,0,1,2,0,1,3,2024,0.080645817,3389
le Kilian,FRA,Judo,0,1,1,0,1,2,2024,0.08062117,3590
Alexandra Feracci,FRA,Karate,0,0,1,0,0,1,2024,0,22629
Leila Heurtault,FRA,Karate,0,0,1,0,0,1,2024,0,22629
da Steven,FRA,Karate,0,1,0,0,1,1,2024,0.080611276,4224
Caroline Jouisse,FRA,Marathon Swimming,0,0,1,0,0,1,2024,0,22629
David Aubry,FRA,Marathon Swimming,0,0,1,0,0,1,2024,0,22629
Lara Grangeon,FRA,Marathon Swimming,0,0,1,0,0,1,2024,0,22629
Logan Fontaine,FRA,Marathon Swimming,0,0,1,0,0,1,2024,0,22629
Marc-antoine Olivier,FRA,Marathon Swimming,0,0,2,0,0,2,2024,0.001165157,11953
Oceane Cassignol,FRA,Marathon Swimming,0,0,1,0,0,1,2024,0,22629
Elodie Clouvel,FRA,Modern Pentathlon,0,0,1,1,1,2,2024,0.08611725,1957
Jean-baptiste Mourcia,FRA,Modern Pentathlon,0,0,1,0,0,1,2024,0,22629
Marie Oteiza,FRA,Modern Pentathlon,0,0,2,0,0,2,2024,0.001165157,11953
Valentin Belaud,FRA,Modern Pentathlon,0,0,2,0,0,2,2024,0.001165157,11953
Valentin Prades,FRA,Modern Pentathlon,0,0,3,0,0,3,2024,0.002327667,8721
Ainhoa Dot,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Celia Joseph-noel,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Helene Karbanov,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Justine Lavit,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Lozea Vilarino,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Manelle Inaho,FRA,Rhythmic Gymnastics,0,0,1,0,0,1,2024,0,22629
Benoit Brunet,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Claire Bove,FRA,Rowing,0,0,1,1,1,2,2024,0.08611725,1957
Elodie Ravera,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Elodie Ravera-scaramozzino,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Emma Lunatti,FRA,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Ferdinand Ludwig,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Guillaume Turlan,FRA,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Helene Lefebvre,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Hugo Beurey,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Hugo Boucheron,FRA,Rowing,0,1,2,0,1,3,2024,0.080645817,3389
Laura Tarantola,FRA,Rowing,0,0,1,1,1,2,2024,0.08611725,1957
Margaux Bailleul,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Marie Jacquet,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Matthieu Androdias,FRA,Rowing,0,1,3,0,1,4,2024,0.080685202,3315
Teo Rayet,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Thibaud Turlan,FRA,Rowing,0,0,2,0,0,2,2024,0.001165157,11953
Violaine Aernoudts,FRA,Rowing,0,0,1,0,0,1,2024,0,22629
Aaron Grandidier,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Andy Timo,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Anne-cecile Ciofani,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Antoine Dupont,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Antoine Zeghdar,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Camille Grassineau,FRA,Rugby Sevens,0,0,2,1,1,3,2024,0.086139666,1640
Carla Neisen,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Caroline Drouin,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Chloe Jacquet,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Chloe Pelle,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Coralie Bertrand,FRA,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Fanny Horta,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Ian Jason,FRA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Jade Ulutule,FRA,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Jefferson-lee Joseph,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Joanna Grisez,FRA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Jordan Sepho,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Lili Dezou,FRA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Lina Guerin,FRA,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Lou Noel,FRA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Nassira Konde,FRA,Rugby Sevens,0,0,0,1,1,1,2024,0.086108042,2712
Nelson Epee,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Pascal Barraque,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Paulin Riva,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Rayan Rebbadj,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Seraphine Okemba,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Shannon Izar,FRA,Rugby Sevens,0,0,1,1,1,2,2024,0.08611725,1957
Stephen Parez,FRA,Rugby Sevens,0,1,1,0,1,2,2024,0.08062117,3590
Theo Forner,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Varian Pasquet,FRA,Rugby Sevens,0,1,0,0,1,1,2024,0.080611276,4224
Yolaine Yengo,FRA,Rugby Sevens,0,0,1,0,0,1,2024,0,22629
Albane Dubois,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Aloise Retornaz,FRA,Sailing,1,0,0,0,1,1,2024,0.079861291,6185
Axel Mazella,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Baptiste Bernaz,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Camille Lecointre,FRA,Sailing,2,0,2,0,2,4,2024,0.151987557,645
Charline Picon,FRA,Sailing,1,1,1,1,3,4,2024,0.159299731,427
Clement Pequin,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Emile Amoros,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Helene Noesmoen,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Jean-baptiste Bernaz,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Jeremie Mion,FRA,Sailing,0,0,2,0,0,2,2024,0.001165157,11953
Kevin Peponnet,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Lauriane Nolot,FRA,Sailing,0,0,0,1,1,1,2024,0.086108042,2712
Lili Sebesi,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Lucas Rual,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Manon Audinet,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Marie Bolou,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Nicolas Goyard,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Quentin Delapierre,FRA,Sailing,0,0,1,0,0,1,2024,0,22629
Sarah Steyaert,FRA,Sailing,1,0,3,0,1,4,2024,0.07993218,4857
Thomas Goyard,FRA,Sailing,0,0,0,1,1,1,2024,0.086108042,2712
Camille Jedrzejewski,FRA,Shooting,0,0,2,1,1,3,2024,0.086139666,1640
Carole Cormenier,FRA,Shooting,0,0,2,0,0,2,2024,0.001165157,11953
Celine Goberville,FRA,Shooting,0,0,2,0,0,2,2024,0.001165157,11953
