NOC,Sport,Gold_Medals,Silver_Medals,Bronze_Medals,No_Medals,Total_Medals,Country_Event_Participation,Event_Total_Participation,Parti_to_Gold,Parti_to_Silver,Parti_to_Bronze,Parti_to_Medal,Participate_Rate,Weight
LTU,Weightlifting,0,0,1,6,1,7,4256,0,0,0.142857143,0.142857143,0.001644737,11
LTU,Wrestling,0,0,2,18,2,20,7734,0,0,0.1,0.1,0.002585984,22
LUX,Archery,0,0,0,12,0,12,2846,0,0,0,0,0.004216444,0
LUX,Art Competitions,2,1,0,39,3,42,3578,0.047619048,0.023809524,0,0.071428571,0.011738401,2222211100
LUX,Athletics,2,0,0,106,2,108,43294,0.018518519,0,0,0.018518519,0.002494572,2222200000
LUX,Boxing,0,0,0,29,0,29,6584,0,0,0,0,0.004404617,0
LUX,Canoeing,0,0,0,19,0,19,6171,0,0,0,0,0.003078918,0
LUX,Cycling,0,0,0,72,0,72,10859,0,0,0,0,0.006630445,0
LUX,Cycling Road,0,0,0,6,0,6,493,0,0,0,0,0.012170385,0
LUX,Equestrian,0,0,0,2,0,2,835,0,0,0,0,0.00239521,0
LUX,Fencing,0,0,0,58,0,58,11558,0,0,0,0,0.005018169,0
LUX,Football,0,0,0,67,0,67,7906,0,0,0,0,0.008474576,0
LUX,Gymnastics,0,0,0,433,0,433,26707,0,0,0,0,0.016212978,0
LUX,Judo,0,0,0,4,0,4,4876,0,0,0,0,0.000820345,0
LUX,Sailing,0,0,0,1,0,1,7266,0,0,0,0,0.000137627,0
LUX,Shooting,0,0,0,22,0,22,12580,0,0,0,0,0.001748808,0
LUX,Swimming,0,0,0,57,0,57,26416,0,0,0,0,0.002157783,0
LUX,Table Tennis,0,0,0,11,0,11,2480,0,0,0,0,0.004435484,0
LUX,Tennis,0,0,0,9,0,9,3446,0,0,0,0,0.002611724,0
LUX,Triathlon,0,0,0,6,0,6,822,0,0,0,0,0.00729927,0
LUX,Water Polo,0,0,0,7,0,7,4418,0,0,0,0,0.001584427,0
LUX,Weightlifting,0,1,0,13,1,14,4256,0,0.071428571,0,0.071428571,0.003289474,11100
LUX,Wrestling,0,0,0,18,0,18,7734,0,0,0,0,0.002327386,0
MAD,Athletics,0,0,0,61,0,61,43294,0,0,0,0,0.001408971,0
MAD,Boxing,0,0,0,12,0,12,6584,0,0,0,0,0.0018226,0
MAD,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0
MAD,Judo,0,0,0,15,0,15,4876,0,0,0,0,0.003076292,0
MAD,Swimming,0,0,0,25,0,25,26416,0,0,0,0,0.000946396,0
MAD,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
MAD,Tennis,0,0,0,8,0,8,3446,0,0,0,0,0.002321532,0
MAD,Weightlifting,0,0,0,6,0,6,4256,0,0,0,0,0.001409774,0
MAD,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0
MAL,Athletics,0,0,0,13,0,13,43294,0,0,0,0,0.000300273,0
MAL,Hockey,0,0,0,17,0,17,6264,0,0,0,0,0.002713921,0
MAL,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,0
MAL,Swimming,0,0,0,5,0,5,26416,0,0,0,0,0.000189279,0
MAL,Weightlifting,0,0,0,5,0,5,4256,0,0,0,0,0.001174812,0
MAR,Archery,0,0,0,1,0,1,2846,0,0,0,0,0.00035137,0
MAR,Athletics,8,5,8,205,21,226,43294,0.03539823,0.022123894,0.03539823,0.092920354,0.005220123,8888855588
MAR,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0
MAR,Beach Volleyball,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
MAR,Boxing,0,0,4,88,4,92,6584,0,0,0.043478261,0.043478261,0.013973269,44
MAR,Breaking,0,0,0,2,0,2,33,0,0,0,0,0.060606061,0
MAR,Canoe Slalom,0,0,0,4,0,4,256,0,0,0,0,0.015625,0
MAR,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0
MAR,Canoeing,0,0,0,3,0,3,6171,0,0,0,0,0.000486145,0
MAR,Cycling,0,0,0,20,0,20,10859,0,0,0,0,0.00184179,0
MAR,Cycling BMX Racing,0,0,0,1,0,1,115,0,0,0,0,0.008695652,0
MAR,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0
MAR,Equestrian,0,0,0,10,0,10,835,0,0,0,0,0.011976048,0
MAR,Equestrianism,0,0,0,2,0,2,6344,0,0,0,0,0.000315259,0
MAR,Fencing,0,0,0,33,0,33,11558,0,0,0,0,0.002855165,0
MAR,Football,0,0,19,110,19,129,7906,0,0,0.147286822,0.147286822,0.016316721,1919
MAR,Golf,0,0,0,3,0,3,487,0,0,0,0,0.006160164,0
MAR,Gymnastics,0,0,0,49,0,49,26707,0,0,0,0,0.001834725,0
MAR,Judo,0,0,0,34,0,34,4876,0,0,0,0,0.006972929,0
MAR,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0
MAR,Modern Pentathlon,0,0,0,2,0,2,1821,0,0,0,0,0.001098298,0
MAR,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0
MAR,Sailing,0,0,0,2,0,2,7266,0,0,0,0,0.000275255,0
MAR,Shooting,0,0,0,11,0,11,12580,0,0,0,0,0.000874404,0
MAR,Skateboarding,0,0,0,1,0,1,168,0,0,0,0,0.005952381,0
MAR,Surfing,0,0,0,2,0,2,88,0,0,0,0,0.022727273,0
MAR,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,0
MAR,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
MAR,Taekwondo,0,0,0,20,0,20,870,0,0,0,0,0.022988506,0
MAR,Tennis,0,0,0,6,0,6,3446,0,0,0,0,0.001741149,0
MAR,Triathlon,0,0,0,2,0,2,822,0,0,0,0,0.00243309,0
MAR,Weightlifting,0,0,0,12,0,12,4256,0,0,0,0,0.002819549,0
MAR,Wrestling,0,0,0,42,0,42,7734,0,0,0,0,0.005430566,0
MAS,Archery,0,0,0,30,0,30,2846,0,0,0,0,0.01054111,0
MAS,Artistic Gymnastics,0,0,0,12,0,12,2297,0,0,0,0,0.005224205,0
MAS,Athletics,0,0,0,69,0,69,43294,0,0,0,0,0.001593754,0
MAS,Badminton,0,9,8,50,17,67,1816,0,0.134328358,0.119402985,0.253731343,0.036894273,99988
MAS,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0
MAS,Canoeing,0,0,0,1,0,1,6171,0,0,0,0,0.000162048,0
MAS,Cycling,0,0,1,50,1,51,10859,0,0,0.019607843,0.019607843,0.004696565,11
MAS,Cycling Road,0,0,0,1,0,1,493,0,0,0,0,0.002028398,0
MAS,Cycling Track,0,1,0,9,1,10,878,0,0.1,0,0.1,0.011389522,11100
MAS,Diving,0,2,1,41,3,44,3193,0,0.045454545,0.022727273,0.068181818,0.013780144,22211
MAS,Fencing,0,0,0,4,0,4,11558,0,0,0,0,0.000346081,0
MAS,Football,0,0,0,15,0,15,7906,0,0,0,0,0.001897293,0
MAS,Golf,0,0,0,8,0,8,487,0,0,0,0,0.016427105,0
MAS,Gymnastics,0,0,0,9,0,9,26707,0,0,0,0,0.00033699,0
MAS,Hockey,0,0,0,126,0,126,6264,0,0,0,0,0.020114943,0
MAS,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0
MAS,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,0
MAS,Shooting,0,0,0,24,0,24,12580,0,0,0,0,0.00190779,0
MAS,Swimming,0,0,0,99,0,99,26416,0,0,0,0,0.003747729,0
MAS,Table Tennis,0,0,0,4,0,4,2480,0,0,0,0,0.001612903,0
MAS,Taekwondo,0,0,0,4,0,4,870,0,0,0,0,0.004597701,0
MAS,Weightlifting,0,0,0,12,0,12,4256,0,0,0,0,0.002819549,0
MAS,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0
MAW,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,0
MAW,Athletics,0,0,0,48,0,48,43294,0,0,0,0,0.001108699,0
MAW,Boxing,0,0,0,16,0,16,6584,0,0,0,0,0.002430134,0
MAW,Cycling,0,0,0,17,0,17,10859,0,0,0,0,0.001565522,0
MAW,Judo,0,0,0,1,0,1,4876,0,0,0,0,0.000205086,0
MAW,Swimming,0,0,0,11,0,11,26416,0,0,0,0,0.000416414,0
MDA,Archery,0,0,0,12,0,12,2846,0,0,0,0,0.004216444,0
MDA,Athletics,0,0,0,72,0,72,43294,0,0,0,0,0.001663048,0
MDA,Boxing,0,0,2,6,2,8,6584,0,0,0.25,0.25,0.001215067,22
MDA,Canoe Sprint,0,0,2,8,2,10,756,0,0,0.2,0.2,0.013227513,22
MDA,Canoeing,0,2,0,6,2,8,6171,0,0.25,0,0.25,0.001296386,22200
MDA,Cycling,0,0,0,12,0,12,10859,0,0,0,0,0.001105074,0
MDA,Equestrian,0,0,0,1,0,1,835,0,0,0,0,0.001197605,0
MDA,Judo,0,0,2,14,2,16,4876,0,0,0.125,0.125,0.003281378,22
MDA,Shooting,0,1,0,7,1,8,12580,0,0.125,0,0.125,0.00063593,11100
MDA,Swimming,0,0,0,45,0,45,26416,0,0,0,0,0.001703513,0
MDA,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
MDA,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
MDA,Tennis,0,0,0,1,0,1,3446,0,0,0,0,0.000290192,0
MDA,Weightlifting,0,0,2,22,2,24,4256,0,0,0.083333333,0.083333333,0.005639098,22
MDA,Wrestling,0,1,1,26,2,28,7734,0,0.035714286,0.035714286,0.071428571,0.003620378,11111
MDV,Athletics,0,0,0,35,0,35,43294,0,0,0,0,0.000808426,0
MDV,Badminton,0,0,0,3,0,3,1816,0,0,0,0,0.001651982,0
MDV,Swimming,0,0,0,19,0,19,26416,0,0,0,0,0.000719261,0
MDV,Table Tennis,0,0,0,1,0,1,2480,0,0,0,0,0.000403226,0
MEX,Archery,0,1,6,72,7,79,2846,0,0.012658228,0.075949367,0.088607595,0.027758257,11166
MEX,Art Competitions,0,0,0,18,0,18,3578,0,0,0,0,0.005030743,0
MEX,Artistic Gymnastics,0,0,0,30,0,30,2297,0,0,0,0,0.013060514,0
MEX,Artistic Swimming,0,0,0,13,0,13,257,0,0,0,0,0.050583658,0
MEX,Athletics,3,6,2,402,11,413,43294,0.007263923,0.014527845,0.004842615,0.026634383,0.009539428,3333366622
MEX,Badminton,0,0,0,6,0,6,1816,0,0,0,0,0.003303965,0
MEX,Baseball/Softball,0,0,0,39,0,39,234,0,0,0,0,0.166666667,0
MEX,Basketball,0,0,11,73,11,84,5111,0,0,0.130952381,0.130952381,0.01643514,1111
MEX,Beach Volleyball,0,0,0,14,0,14,756,0,0,0,0,0.018518519,0
MEX,Boxing,2,4,8,90,14,104,6584,0.019230769,0.038461538,0.076923077,0.134615385,0.015795869,2222244488
MEX,Canoe Slalom,0,0,0,3,0,3,256,0,0,0,0,0.01171875,0
MEX,Canoe Sprint,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
MEX,Canoeing,0,0,0,64,0,64,6171,0,0,0,0,0.010371091,0
MEX,Cycling,0,1,1,139,2,141,10859,0,0.007092199,0.007092199,0.014184397,0.012984621,11111
MEX,Cycling Mountain Bike,0,0,0,4,0,4,144,0,0,0,0,0.027777778,0
MEX,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0
MEX,Cycling Track,0,0,0,15,0,15,878,0,0,0,0,0.017084282,0
MEX,Diving,1,11,10,172,22,194,3193,0.005154639,0.056701031,0.051546392,0.113402062,0.060757908,1.11111E+14
MEX,Equestrian,0,0,0,14,0,14,835,0,0,0,0,0.016766467,0
MEX,Equestrianism,4,1,12,168,17,185,6344,0.021621622,0.005405405,0.064864865,0.091891892,0.029161412,4.44441E+11
MEX,Fencing,0,1,0,128,1,129,11558,0,0.007751938,0,0.007751938,0.011161101,11100
MEX,Football,16,0,22,168,38,206,7906,0.077669903,0,0.106796117,0.184466019,0.02605616,1.61616E+16
MEX,Golf,0,0,0,11,0,11,487,0,0,0,0,0.022587269,0
MEX,Gymnastics,0,0,0,244,0,244,26707,0,0,0,0,0.009136182,0
MEX,Hockey,0,0,0,34,0,34,6264,0,0,0,0,0.005427842,0
MEX,Judo,0,1,0,32,1,33,4876,0,0.03030303,0,0.03030303,0.006767842,11100
MEX,Marathon Swimming,0,0,0,3,0,3,89,0,0,0,0,0.033707865,0
MEX,Modern Pentathlon,0,0,1,82,1,83,1821,0,0,0.012048193,0.012048193,0.045579352,11
MEX,Polo,0,0,7,0,7,7,95,0,0,1,1,0.073684211,77
MEX,Rhythmic Gymnastics,0,0,0,6,0,6,848,0,0,0,0,0.007075472,0
MEX,Rowing,0,0,0,73,0,73,11625,0,0,0,0,0.00627957,0
MEX,Sailing,0,0,0,70,0,70,7266,0,0,0,0,0.009633911,0
MEX,Shooting,0,1,0,127,1,128,12580,0,0.0078125,0,0.0078125,0.010174881,11100
MEX,Surfing,0,0,0,1,0,1,88,0,0,0,0,0.011363636,0
MEX,Swimming,1,0,1,401,2,403,26416,0.00248139,0,0.00248139,0.004962779,0.015255906,1111100011
MEX,Synchronized Swimming,0,0,0,34,0,34,909,0,0,0,0,0.03740374,0
MEX,Table Tennis,0,0,0,7,0,7,2480,0,0,0,0,0.002822581,0
MEX,Taekwondo,2,2,3,14,7,21,870,0.095238095,0.095238095,0.142857143,0.333333333,0.024137931,2222222233
MEX,Tennis,0,0,0,33,0,33,3446,0,0,0,0,0.00957632,0
MEX,Trampoline Gymnastics,0,0,0,1,0,1,64,0,0,0,0,0.015625,0
MEX,Triathlon,0,0,0,23,0,23,822,0,0,0,0,0.027980535,0
MEX,Volleyball,0,0,0,36,0,36,4003,0,0,0,0,0.008993255,0
MEX,Water Polo,0,0,0,40,0,40,4418,0,0,0,0,0.009053871,0
MEX,Weightlifting,1,0,1,31,2,33,4256,0.03030303,0,0.03030303,0.060606061,0.007753759,1111100011
MEX,Wrestling,0,1,0,74,1,75,7734,0,0.013333333,0,0.013333333,0.00969744,11100
MGL,3x3 Basketball,0,0,0,4,0,4,128,0,0,0,0,0.03125,0
MGL,Archery,0,0,0,27,0,27,2846,0,0,0,0,0.009486999,0
MGL,Athletics,0,0,0,28,0,28,43294,0,0,0,0,0.000646741,0
MGL,Boxing,1,2,4,52,7,59,6584,0.016949153,0.033898305,0.06779661,0.118644068,0.008961118,1111122244
MGL,Cycling,0,0,0,24,0,24,10859,0,0,0,0,0.002210148,0
MGL,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0
MGL,Gymnastics,0,0,0,49,0,49,26707,0,0,0,0,0.001834725,0
MGL,Judo,1,5,6,116,12,128,4876,0.0078125,0.0390625,0.046875,0.09375,0.026251025,1111155566
MGL,Shooting,0,1,1,79,2,81,12580,0,0.012345679,0.012345679,0.024691358,0.006438792,11111
MGL,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,0
MGL,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0
MGL,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
MGL,Weightlifting,0,0,0,16,0,16,4256,0,0,0,0,0.003759398,0
MGL,Wrestling,0,4,6,118,10,128,7734,0,0.03125,0.046875,0.078125,0.016550297,44466
MHL,Athletics,0,0,0,7,0,7,43294,0,0,0,0,0.000161685,0
MHL,Swimming,0,0,0,10,0,10,26416,0,0,0,0,0.000378558,0
MHL,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
MHL,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
MKD,Athletics,0,0,0,12,0,12,43294,0,0,0,0,0.000277175,0
MKD,Canoeing,0,0,0,6,0,6,6171,0,0,0,0,0.00097229,0
MKD,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,0
MKD,Karate,0,0,0,1,0,1,81,0,0,0,0,0.012345679,0
MKD,Shooting,0,0,0,9,0,9,12580,0,0,0,0,0.000715421,0
MKD,Swimming,0,0,0,33,0,33,26416,0,0,0,0,0.001249243,0
MKD,Taekwondo,0,1,0,1,1,2,870,0,0.5,0,0.5,0.002298851,11100
MKD,Wrestling,0,0,1,9,1,10,7734,0,0,0.1,0.1,0.001292992,11
MLI,Athletics,0,0,0,36,0,36,43294,0,0,0,0,0.000831524,0
MLI,Basketball,0,0,0,12,0,12,5111,0,0,0,0,0.002347877,0
MLI,Boxing,0,0,0,5,0,5,6584,0,0,0,0,0.000759417,0
MLI,Football,0,0,0,35,0,35,7906,0,0,0,0,0.004427017,0
MLI,Judo,0,0,0,14,0,14,4876,0,0,0,0,0.002871206,0
MLI,Swimming,0,0,0,13,0,13,26416,0,0,0,0,0.000492126,0
MLI,Taekwondo,0,0,0,5,0,5,870,0,0,0,0,0.005747126,0
MLT,Archery,0,0,0,4,0,4,2846,0,0,0,0,0.001405481,0
MLT,Athletics,0,0,0,22,0,22,43294,0,0,0,0,0.000508154,0
MLT,Badminton,0,0,0,1,0,1,1816,0,0,0,0,0.000550661,0
MLT,Cycling,0,0,0,18,0,18,10859,0,0,0,0,0.001657611,0
MLT,Judo,0,0,0,9,0,9,4876,0,0,0,0,0.001845775,0
MLT,Sailing,0,0,0,10,0,10,7266,0,0,0,0,0.001376273,0
MLT,Shooting,0,0,0,21,0,21,12580,0,0,0,0,0.001669316,0
MLT,Swimming,0,0,0,20,0,20,26416,0,0,0,0,0.000757117,0
MLT,Water Polo,0,0,0,18,0,18,4418,0,0,0,0,0.004074242,0
MLT,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
MLT,Wrestling,0,0,0,4,0,4,7734,0,0,0,0,0.000517197,0
MNE,Athletics,0,0,0,9,0,9,43294,0,0,0,0,0.000207881,0
MNE,Boxing,0,0,0,3,0,3,6584,0,0,0,0,0.00045565,0
MNE,Handball,0,14,0,30,14,44,4419,0,0.318181818,0,0.318181818,0.009957004,14141400
MNE,Judo,0,0,0,4,0,4,4876,0,0,0,0,0.000820345,0
MNE,Sailing,0,0,0,4,0,4,7266,0,0,0,0,0.000550509,0
MNE,Shooting,0,0,0,5,0,5,12580,0,0,0,0,0.000397456,0
MNE,Swimming,0,0,0,7,0,7,26416,0,0,0,0,0.000264991,0
MNE,Tennis,0,0,0,2,0,2,3446,0,0,0,0,0.000580383,0
MNE,Water Polo,0,0,0,65,0,65,4418,0,0,0,0,0.01471254,0
MON,Archery,0,0,0,2,0,2,2846,0,0,0,0,0.000702741,0
MON,Art Competitions,0,0,1,7,1,8,3578,0,0,0.125,0.125,0.002235886,11
MON,Athletics,0,0,0,17,0,17,43294,0,0,0,0,0.000392664,0
MON,Cycling,0,0,0,1,0,1,10859,0,0,0,0,9.21E-05,0
MON,Fencing,0,0,0,7,0,7,11558,0,0,0,0,0.000605641,0
MON,Gymnastics,0,0,0,8,0,8,26707,0,0,0,0,0.000299547,0
MON,Judo,0,0,0,10,0,10,4876,0,0,0,0,0.002050861,0
MON,Marathon Swimming,0,0,0,1,0,1,89,0,0,0,0,0.011235955,0
MON,Rowing,0,0,0,9,0,9,11625,0,0,0,0,0.000774194,0
MON,Sailing,0,0,0,13,0,13,7266,0,0,0,0,0.001789155,0
MON,Shooting,0,0,0,51,0,51,12580,0,0,0,0,0.004054054,0
MON,Swimming,0,0,0,15,0,15,26416,0,0,0,0,0.000567838,0
MON,Table Tennis,0,0,0,2,0,2,2480,0,0,0,0,0.000806452,0
MON,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
MON,Triathlon,0,0,0,1,0,1,822,0,0,0,0,0.001216545,0
MON,Weightlifting,0,0,0,2,0,2,4256,0,0,0,0,0.000469925,0
MOZ,Athletics,1,0,1,37,2,39,43294,0.025641026,0,0.025641026,0.051282051,0.000900818,1111100011
MOZ,Boxing,0,0,0,9,0,9,6584,0,0,0,0,0.00136695,0
MOZ,Canoe Sprint,0,0,0,1,0,1,756,0,0,0,0,0.001322751,0
MOZ,Canoeing,0,0,0,4,0,4,6171,0,0,0,0,0.000648193,0
MOZ,Judo,0,0,0,5,0,5,4876,0,0,0,0,0.001025431,0
MOZ,Sailing,0,0,0,4,0,4,7266,0,0,0,0,0.000550509,0
MOZ,Swimming,0,0,0,33,0,33,26416,0,0,0,0,0.001249243,0
MRI,Archery,0,0,0,3,0,3,2846,0,0,0,0,0.001054111,0
MRI,Athletics,0,0,0,51,0,51,43294,0,0,0,0,0.001177992,0
MRI,Badminton,0,0,0,30,0,30,1816,0,0,0,0,0.016519824,0
MRI,Beach Volleyball,0,0,0,2,0,2,756,0,0,0,0,0.002645503,0
MRI,Boxing,0,0,1,15,1,16,6584,0,0,0.0625,0.0625,0.002430134,11
MRI,Cycling,0,0,0,2,0,2,10859,0,0,0,0,0.000184179,0
MRI,Cycling Road,0,0,0,2,0,2,493,0,0,0,0,0.004056795,0
MRI,Judo,0,0,0,8,0,8,4876,0,0,0,0,0.001640689,0
MRI,Sailing,0,0,0,3,0,3,7266,0,0,0,0,0.000412882,0
MRI,Swimming,0,0,0,29,0,29,26416,0,0,0,0,0.00109782,0
MRI,Table Tennis,0,0,0,5,0,5,2480,0,0,0,0,0.002016129,0
MRI,Triathlon,0,0,0,3,0,3,822,0,0,0,0,0.003649635,0
MRI,Weightlifting,0,0,0,8,0,8,4256,0,0,0,0,0.001879699,0
MRI,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0
MTN,Athletics,0,0,0,25,0,25,43294,0,0,0,0,0.000577447,0
MTN,Swimming,0,0,0,1,0,1,26416,0,0,0,0,3.79E-05,0
MTN,Wrestling,0,0,0,7,0,7,7734,0,0,0,0,0.000905094,0
MYA,Archery,0,0,0,5,0,5,2846,0,0,0,0,0.001756852,0
MYA,Athletics,0,0,0,30,0,30,43294,0,0,0,0,0.000692937,0
MYA,Badminton,0,0,0,2,0,2,1816,0,0,0,0,0.001101322,0
MYA,Boxing,0,0,0,20,0,20,6584,0,0,0,0,0.003037667,0
MYA,Canoeing,0,0,0,2,0,2,6171,0,0,0,0,0.000324097,0
MYA,Football,0,0,0,13,0,13,7906,0,0,0,0,0.001644321,0
MYA,Judo,0,0,0,3,0,3,4876,0,0,0,0,0.000615258,0
MYA,Rowing,0,0,0,2,0,2,11625,0,0,0,0,0.000172043,0
MYA,Sailing,0,0,0,6,0,6,7266,0,0,0,0,0.000825764,0
MYA,Shooting,0,0,0,7,0,7,12580,0,0,0,0,0.000556439,0
MYA,Swimming,0,0,0,8,0,8,26416,0,0,0,0,0.000302847,0
MYA,Weightlifting,0,0,0,17,0,17,4256,0,0,0,0,0.003994361,0
NAM,Athletics,0,5,0,30,5,35,43294,0,0.142857143,0,0.142857143,0.000808426,55500
NAM,Boxing,0,0,0,14,0,14,6584,0,0,0,0,0.002126367,0
NAM,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,0
NAM,Cycling Mountain Bike,0,0,0,3,0,3,144,0,0,0,0,0.020833333,0
NAM,Cycling Road,0,0,0,3,0,3,493,0,0,0,0,0.006085193,0
NAM,Gymnastics,0,0,0,5,0,5,26707,0,0,0,0,0.000187217,0
NAM,Marathon Swimming,0,0,0,2,0,2,89,0,0,0,0,0.02247191,0
NAM,Rowing,0,0,0,1,0,1,11625,0,0,0,0,8.60E-05,0
NAM,Shooting,0,0,0,8,0,8,12580,0,0,0,0,0.00063593,0
NAM,Swimming,0,0,0,9,0,9,26416,0,0,0,0,0.000340703,0
NAM,Wrestling,0,0,0,2,0,2,7734,0,0,0,0,0.000258598,0
NBO,Athletics,0,0,0,2,0,2,43294,0,0,0,0,4.62E-05,0
NCA,Athletics,0,0,0,40,0,40,43294,0,0,0,0,0.000923916,0
NCA,Baseball,0,0,0,20,0,20,894,0,0,0,0,0.022371365,0
NCA,Boxing,0,0,0,14,0,14,6584,0,0,0,0,0.002126367,0
NCA,Cycling,0,0,0,10,0,10,10859,0,0,0,0,0.000920895,0
NCA,Judo,0,0,0,7,0,7,4876,0,0,0,0,0.001435603,0
NCA,Rowing,0,0,0,3,0,3,11625,0,0,0,0,0.000258065,0
NCA,Shooting,0,0,0,10,0,10,12580,0,0,0,0,0.000794913,0
NCA,Surfing,0,0,0,1,0,1,88,0,0,0,0,0.011363636,0
NCA,Swimming,0,0,0,25,0,25,26416,0,0,0,0,0.000946396,0
NCA,Taekwondo,0,0,0,1,0,1,870,0,0,0,0,0.001149425,0
NCA,Weightlifting,0,0,0,12,0,12,4256,0,0,0,0,0.002819549,0
NCA,Wrestling,0,0,0,1,0,1,7734,0,0,0,0,0.000129299,0
NED,3x3 Basketball,4,0,0,4,4,8,128,0.5,0,0,0.5,0.0625,4444400000
NED,Archery,8,2,1,61,11,72,2846,0.111111111,0.027777778,0.013888889,0.152777778,0.025298665,8888822211
NED,Art Competitions,2,1,4,202,7,209,3578,0.009569378,0.004784689,0.019138756,0.033492823,0.058412521,2222211144
NED,Artistic Gymnastics,0,0,0,101,0,101,2297,0,0,0,0,0.043970396,0
NED,Artistic Swimming,0,0,2,2,2,4,257,0,0,0.5,0.5,0.015564202,22
NED,Athletics,18,19,15,581,52,633,43294,0.028436019,0.030015798,0.023696682,0.082148499,0.014620964,1.81818E+19
NED,Badminton,0,1,0,37,1,38,1816,0,0.026315789,0,0.026315789,0.02092511,11100
NED,Baseball,0,0,0,92,0,92,894,0,0,0,0,0.102908277,0
NED,Beach Volleyball,0,0,2,38,2,40,756,0,0,0.05,0.05,0.052910053,22
NED,Boxing,1,2,5,60,8,68,6584,0.014705882,0.029411765,0.073529412,0.117647059,0.010328068,1111122255
NED,Breaking,0,0,0,3,0,3,33,0,0,0,0,0.090909091,0
NED,Canoe Slalom,0,0,0,7,0,7,256,0,0,0,0,0.02734375,0
NED,Canoe Sprint,0,0,0,4,0,4,756,0,0,0,0,0.005291005,0
NED,Canoeing,0,4,8,73,12,85,6171,0,0.047058824,0.094117647,0.141176471,0.013774105,44488
NED,Cycling,25,25,17,406,67,473,10859,0.052854123,0.052854123,0.035940803,0.141649049,0.043558339,2.52525E+19
NED,Cycling BMX Racing,1,1,1,9,3,12,115,0.083333333,0.083333333,0.083333333,0.25,0.104347826,1111111111
NED,Cycling Mountain Bike,0,0,0,6,0,6,144,0,0,0,0,0.041666667,0
NED,Cycling Road,1,3,1,17,5,22,493,0.045454545,0.136363636,0.045454545,0.227272727,0.044624746,1111133311
NED,Cycling Track,12,2,4,35,18,53,878,0.226415094,0.037735849,0.075471698,0.339622642,0.060364465,1.21212E+14
NED,Diving,0,0,0,38,0,38,3193,0,0,0,0,0.011901034,0
NED,Equestrian,0,0,2,38,2,40,835,0,0,0.05,0.05,0.047904192,22
NED,Equestrianism,18,31,7,192,56,248,6344,0.072580645,0.125,0.028225806,0.225806452,0.039092055,1.81818E+17
NED,Fencing,0,1,30,223,31,254,11558,0,0.003937008,0.118110236,0.122047244,0.02197612,1113030
NED,Football,0,0,42,91,42,133,7906,0,0,0.315789474,0.315789474,0.016822666,4242
NED,Golf,0,0,0,3,0,3,487,0,0,0,0,0.006160164,0
NED,Gymnastics,12,0,0,337,12,349,26707,0.034383954,0,0,0.034383954,0.013067735,1.21212E+14
NED,Handball,0,0,0,46,0,46,4419,0,0,0,0,0.010409595,0
NED,Hockey,133,87,88,181,308,489,6264,0.27198364,0.17791411,0.1799591,0.629856851,0.078065134,1.33133E+24
NED,Judo,4,2,18,100,24,124,4876,0.032258065,0.016129032,0.14516129,0.193548387,0.025430681,4.44442E+11
NED,Marathon Swimming,1,1,0,1,2,3,89,0.333333333,0.333333333,0,0.666666667,0.033707865,1111111100
