Name,NOC,Sport,Participation_Count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals,TOPSIS Score,TOPSIS Score Sum,
Koki Ikeda,JPN,Athletics,1,0,1,0,1,0.086140832,0.441720868,1
Kosei Yamaguchi,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Kosuke Ikeda,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Kumiko Okada,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Mao Ichiyama,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Masaki Ejima,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Masatora Kawano,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Masumi Aoki,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Mei Kodama,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Nanako Fujii,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Naoto Tobe,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Nozomi Tanaka,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Ran Urabe,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Remi Tsuruta,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Rikuya Ito,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Ririka Hironaka,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Ryoma Aoki,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Ryota Yamagata,JPN,Athletics,6,0,1,0,1,0.086306797,0.441720868,1
Ryuji Miura,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Satoshi Maruo,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Seito Yamamoto,JPN,Athletics,3,0,0,0,0,0.002248224,0.441720868,1
Shogo Nakamura,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Shota Iizuka,JPN,Athletics,5,0,1,0,1,0.086249032,0.441720868,1
Shoutarou Shiroyama,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Shuhei Tada,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Shunsuke Izumiya,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Shunya Takayama,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Suguru Osako,JPN,Athletics,3,0,0,0,0,0.002248224,0.441720868,1
Taio Kanai,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Takashi Eto,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Takatoshi Abe,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Takuto Kominami,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Tatsuhiko Ito,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Toshikazu Yamanishi,JPN,Athletics,1,0,0,1,1,0.079981078,0.441720868,1
Yoshihide Kiryu,JPN,Athletics,3,0,1,0,1,0.086170324,0.441720868,1
Yu Ishikawa,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Yuka Ando,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Yuki Hashioka,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Yuki Koike,JPN,Athletics,2,0,0,0,0,0.001125348,0.441720868,1
Yuma Hattori,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Yuno Yamanaka,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Yuta Bando,JPN,Athletics,1,0,0,0,0,0,0.441720868,1
Akane Yamaguchi,JPN,Badminton,2,0,0,0,0,0.001125348,0.242211562,1
Arisa Higashino,JPN,Badminton,1,0,0,1,1,0.079981078,0.242211562,1
Hiroyuki Endo,JPN,Badminton,2,0,0,0,0,0.001125348,0.242211562,1
Kanta Tsuneyama,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Keigo Sonoda,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Kento Momota,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Mayu Matsumoto,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Nozomi Okuhara,JPN,Badminton,2,0,0,1,1,0.079989894,0.242211562,1
Sayaka Hirota,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Takeshi Kamura,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Wakana Nagahara,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Yuki Fukushima,JPN,Badminton,1,0,0,0,0,0,0.242211562,1
Yuta Watanabe,JPN,Badminton,2,0,0,1,1,0.079989894,0.242211562,1
Masahiro Tanaka,JPN,Baseball,1,0,0,0,0,0,0,1
Eri Yamada,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Haruka Agatsuma,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Hayato Sakamoto,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Hideto Asamura,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Hiromi Itoh,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Hitomi Kawabata,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Kaima Taira,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Kensuke Kondoh,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Koudai Senga,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Koyo Aoyagi,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Mana Atsumi,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Masataka Yoshida,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Masato Morishita,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Minori Naito,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Miu Goto,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Munetaka Murakami,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Nayu Kiyohara,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Nodoka Harada,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Ryoji Kuribayashi,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Ryosuke Kikuchi,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Ryoya Kurihara,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Ryutaro Umeno,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Saki Yamazaki,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Sayaka Mori,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Seiya Suzuki,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Sosuke Genda,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Suguru Iwazaki,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Takuya Kai,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Tetsuto Yamada,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yamato Fujita,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yasuaki Yamasaki,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yoshinobu Yamamoto,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yu Yamamoto,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yudai Ohno,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yuka Ichiguchi,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yuki Yanagita,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yukiko Ueno,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Yukiyo Mine,JPN,Baseball/Softball,1,1,0,0,1,0.080581957,3.062114349,1
Daiki Tanaka,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Earl Edwards,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Evelyn Mawuli,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Himawari Akaho,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Hugh Watanabe,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Koki Schafer,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Kosuke Kanamaru,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Leo Vendrame,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Maki Takada,JPN,Basketball,2,0,1,0,1,0.08614942,1.033732922,1
Makoto Hiejima,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Moeko Nagaoka,JPN,Basketball,2,0,1,0,1,0.08614942,1.033732922,1
Monica Okoye,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Naho Miyoshi,JPN,Basketball,2,0,1,0,1,0.08614942,1.033732922,1
Nako Motohashi,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Nanako Todo,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Rui Hachimura,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Rui Machida,JPN,Basketball,2,0,1,0,1,0.08614942,1.033732922,1
Saki Hayashi,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Saori Miyazaki,JPN,Basketball,1,0,1,0,1,0.086140832,1.033732922,1
Tenketsu Harimoto,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Yudai Baba,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Yuki Miyazawa,JPN,Basketball,2,0,1,0,1,0.08614942,1.033732922,1
Yuki Togashi,JPN,Basketball,1,0,0,0,0,0,1.033732922,1
Katsuhiro Shiratori,JPN,Beach Volleyball,3,0,0,0,0,0.002248224,0.002248224,1
Megumi Murakami,JPN,Beach Volleyball,1,0,0,0,0,0,0.002248224,1
Miki Ishii,JPN,Beach Volleyball,1,0,0,0,0,0,0.002248224,1
Yusuke Ishijima,JPN,Beach Volleyball,1,0,0,0,0,0,0.002248224,1
Daisuke Narimatsu,JPN,Boxing,2,0,0,0,0,0.001125348,0.241669461,1
Mensah Okazawa,JPN,Boxing,1,0,0,0,0,0,0.241669461,1
Ryomei Tanaka,JPN,Boxing,1,0,0,1,1,0.079981078,0.241669461,1
Sena Irie,JPN,Boxing,1,1,0,0,1,0.080581957,0.241669461,1
Tsukimi Namiki,JPN,Boxing,1,0,0,1,1,0.079981078,0.241669461,1
Yuito Moriwaki,JPN,Boxing,1,0,0,0,0,0,0.241669461,1
Aki Yazawa,JPN,Canoe Slalom,1,0,0,0,0,0,0,1
Ayano Sato,JPN,Canoe Slalom,1,0,0,0,0,0,0,1
Kazuya Adachi,JPN,Canoe Slalom,1,0,0,0,0,0,0,1
Takuya Haneda,JPN,Canoe Slalom,1,0,0,0,0,0,0,1
Hiroki Fujishima,JPN,Canoe Sprint,1,0,0,0,0,0,0.003376044,1
Keiji Mizumoto,JPN,Canoe Sprint,1,0,0,0,0,0,0.003376044,1
Manaka Kubota,JPN,Canoe Sprint,2,0,0,0,0,0.001125348,0.003376044,1
Momotaro Matsushita,JPN,Canoe Sprint,2,0,0,0,0,0.001125348,0.003376044,1
Takanori Tome,JPN,Canoe Sprint,1,0,0,0,0,0,0.003376044,1
Teruko Kiriake,JPN,Canoe Sprint,2,0,0,0,0,0.001125348,0.003376044,1
Yuka Ono,JPN,Canoe Sprint,1,0,0,0,0,0,0.003376044,1
Yusuke Miyata,JPN,Canoe Sprint,1,0,0,0,0,0,0.003376044,1
Eri Yonamine,JPN,Cycling,2,0,0,0,0,0.001125348,0.00449892,1
Kohei Yamamoto,JPN,Cycling,3,0,0,0,0,0.002248224,0.00449892,1
Yoshitaku Nagasako,JPN,Cycling,1,0,0,0,0,0,0.00449892,1
Yudai Nitta,JPN,Cycling,1,0,0,0,0,0,0.00449892,1
Yukiya Arashiro,JPN,Cycling,2,0,0,0,0,0.001125348,0.00449892,1
Yuta Wakimoto,JPN,Cycling,1,0,0,0,0,0,0.00449892,1
Minato Oike,JPN,Cycling BMX Freestyle,1,0,0,0,0,0,0,1
Rim Nakamura,JPN,Cycling BMX Freestyle,1,0,0,0,0,0,0,1
Sae Hatakeyama,JPN,Cycling BMX Racing,1,0,0,0,0,0,0,1
Miho Imai,JPN,Cycling Mountain Bike,1,0,0,0,0,0,0,1
Hiromi Kaneko,JPN,Cycling Road,1,0,0,0,0,0,0,1
Nariyuki Masuda,JPN,Cycling Road,1,0,0,0,0,0,0,1
Eiya Hashimoto,JPN,Cycling Track,1,0,0,0,0,0,0.088400116,1
Kie Furuyama,JPN,Cycling Track,1,0,0,0,0,0,0.088400116,1
Kisato Nakamura,JPN,Cycling Track,2,0,0,0,0,0.001125348,0.088400116,1
Yuka Kobayashi,JPN,Cycling Track,2,0,0,0,0,0.001125348,0.088400116,1
Yumi Kajihara,JPN,Cycling Track,2,0,1,0,1,0.08614942,0.088400116,1
Haruka Enomoto,JPN,Diving,2,0,0,0,0,0.001125348,0.01232706,1
Hazuki Miyamoto,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Hiroki Ito,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Kazuki Murakami,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Ken Terauchi,JPN,Diving,8,0,0,0,0,0.007825668,0.01232706,1
Matsuri Arai,JPN,Diving,2,0,0,0,0,0.001125348,0.01232706,1
Minami Itahashi,JPN,Diving,2,0,0,0,0,0.001125348,0.01232706,1
Reo Nishida,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Rikuto Tamai,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Sayaka Mikami,JPN,Diving,1,0,0,0,0,0,0.01232706,1
Sho Sakai,JPN,Diving,2,0,0,0,0,0.001125348,0.01232706,1
Daisuke Fukushima,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Eiken Sato,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Hiroyuki Kitahara,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Kazuki Sado,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Kazuma Tomoto,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Koki Saito,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Masanao Takahashi,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Mike Kawai,JPN,Equestrian,1,0,0,0,0,0,0.012378828,1
Ryuzo Kitajima,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Shingo Hayashi,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Toshiyuki Tanaka,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Yoshiaki Oiwa,JPN,Equestrian,2,0,0,0,0,0.001125348,0.012378828,1
Chika Aoki,JPN,Fencing,3,0,0,0,0,0.002248224,0.338130916,1
Kaito Streets,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Kazuyasu Minobe,JPN,Fencing,3,1,0,0,1,0.080614185,0.338130916,1
Kenta Tokunan,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Kento Yoshida,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Koki Kano,JPN,Fencing,2,1,0,0,1,0.080591187,0.338130916,1
Kyosuke Matsuyama,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Masaru Yamada,JPN,Fencing,2,1,0,0,1,0.080591187,0.338130916,1
Misaki Emura,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Norika Tamura,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Nozomi Sato,JPN,Fencing,1,0,0,0,0,0,0.338130916,1
Rio Azuma,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Satoru Uyama,JPN,Fencing,1,1,0,0,1,0.080581957,0.338130916,1
Sera Azuma,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Shihomi Fukushima,JPN,Fencing,1,0,0,0,0,0,0.338130916,1
Sumire Tsuji,JPN,Fencing,1,0,0,0,0,0,0.338130916,1
Takahiro Shikine,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Tomohiro Shimamura,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Toshiya Saito,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Yudai Nagano,JPN,Fencing,1,0,0,0,0,0,0.338130916,1
Yuka Ueno,JPN,Fencing,2,0,0,0,0,0.001125348,0.338130916,1
Ao Tanaka,JPN,Football,1,0,0,0,0,0,0.176797761,1
Asato Miyagawa,JPN,Football,1,0,0,0,0,0,0.176797761,1
Ayaka Yamashita,JPN,Football,1,0,0,0,0,0,0.176797761,1
Ayase Ueda,JPN,Football,1,0,0,0,0,0,0.176797761,1
Ayumu Seko,JPN,Football,1,0,0,0,0,0,0.176797761,1
Chika Hirao,JPN,Football,1,0,0,0,0,0,0.176797761,1
Daichi Hayashi,JPN,Football,1,0,0,0,0,0,0.176797761,1
Daiki Hashioka,JPN,Football,1,0,0,0,0,0,0.176797761,1
Daizen Maeda,JPN,Football,1,0,0,0,0,0,0.176797761,1
Emi Nakajima,JPN,Football,1,0,0,0,0,0,0.176797761,1
Hina Sugita,JPN,Football,1,0,0,0,0,0,0.176797761,1
Hiroki Sakai,JPN,Football,2,0,0,0,0,0.001125348,0.176797761,1
Honoka Hayashi,JPN,Football,1,0,0,0,0,0,0.176797761,1
Jun Endo,JPN,Football,1,0,0,0,0,0,0.176797761,1
Kaoru Mitoma,JPN,Football,1,0,0,0,0,0,0.176797761,1
Keisuke Osako,JPN,Football,1,0,0,0,0,0,0.176797761,1
Koji Miyoshi,JPN,Football,1,0,0,0,0,0,0.176797761,1
Koki Machida,JPN,Football,1,0,0,0,0,0,0.176797761,1
Kosei Tani,JPN,Football,1,0,0,0,0,0,0.176797761,1
Kou Itakura,JPN,Football,1,0,0,0,0,0,0.176797761,1
Mana Iwabuchi,JPN,Football,2,0,1,0,1,0.08614942,0.176797761,1
Maya Yoshida,JPN,Football,3,0,0,0,0,0.002248224,0.176797761,1
Mina Tanaka,JPN,Football,1,0,0,0,0,0,0.176797761,1
Moeka Minami,JPN,Football,1,0,0,0,0,0,0.176797761,1
Momoka Kinoshita,JPN,Football,1,0,0,0,0,0,0.176797761,1
Nanami Kitamura,JPN,Football,1,0,0,0,0,0,0.176797761,1
Narumi Miura,JPN,Football,1,0,0,0,0,0,0.176797761,1
Reo Hatate,JPN,Football,1,0,0,0,0,0,0.176797761,1
Risa Shimizu,JPN,Football,1,0,0,0,0,0,0.176797761,1
Ritsu Doan,JPN,Football,1,0,0,0,0,0,0.176797761,1
Saki Kumagai,JPN,Football,2,0,1,0,1,0.08614942,0.176797761,1
Sakiko Ikeda,JPN,Football,1,0,0,0,0,0,0.176797761,1
Saori Takarada,JPN,Football,1,0,0,0,0,0,0.176797761,1
Shiori Miyake,JPN,Football,1,0,0,0,0,0,0.176797761,1
Takefusa Kubo,JPN,Football,1,0,0,0,0,0,0.176797761,1
Takehiro Tomiyasu,JPN,Football,1,0,0,0,0,0,0.176797761,1
Wataru Endo,JPN,Football,2,0,0,0,0,0.001125348,0.176797761,1
Yui Hasegawa,JPN,Football,1,0,0,0,0,0,0.176797761,1
Yuika Sugasawa,JPN,Football,1,0,0,0,0,0,0.176797761,1
Yuka Momiki,JPN,Football,1,0,0,0,0,0,0.176797761,1
Yuki Soma,JPN,Football,1,0,0,0,0,0,0.176797761,1
Yuta Nakayama,JPN,Football,1,0,0,0,0,0,0.176797761,1
Yuzuho Shiokoshi,JPN,Football,1,0,0,0,0,0,0.176797761,1
Zion Suzuki,JPN,Football,1,0,0,0,0,0,0.176797761,1
Hideki Matsuyama,JPN,Golf,1,0,0,0,0,0,0.086140832,1
Mone Inami,JPN,Golf,1,0,1,0,1,0.086140832,0.086140832,1
Nasa Hataoka,JPN,Golf,1,0,0,0,0,0,0.086140832,1
Rikuya Hoshino,JPN,Golf,1,0,0,0,0,0,0.086140832,1
Adamyuki Baig,JPN,Handball,1,0,0,0,0,0,0,1
Anri Doi,JPN,Handball,1,0,0,0,0,0,0,1
Aya Yokoshima,JPN,Handball,1,0,0,0,0,0,0,1
Ayaka Ikehara,JPN,Handball,1,0,0,0,0,0,0,1
Haruno Sasaki,JPN,Handball,1,0,0,0,0,0,0,1
Hiroki Motoki,JPN,Handball,1,0,0,0,0,0,0,1
Jin Watanabe,JPN,Handball,1,0,0,0,0,0,0,1
Kaho Sunami,JPN,Handball,1,0,0,0,0,0,0,1
Kenya Kasahara,JPN,Handball,1,0,0,0,0,0,0,1
Kohei Narita,JPN,Handball,1,0,0,0,0,0,0,1
Kotaro Mizumachi,JPN,Handball,1,0,0,0,0,0,0,1
Maharu Kondo,JPN,Handball,1,0,0,0,0,0,0,1
Mana Horikawa,JPN,Handball,1,0,0,0,0,0,0,1
Mana Ohyama,JPN,Handball,1,0,0,0,0,0,0,1
Mayuko Ishitate,JPN,Handball,1,0,0,0,0,0,0,1
Minami Itano,JPN,Handball,1,0,0,0,0,0,0,1
Motoki Sakai,JPN,Handball,1,0,0,0,0,0,0,1
Naoki Sugioka,JPN,Handball,1,0,0,0,0,0,0,1
Nozomi Hara,JPN,Handball,1,0,0,0,0,0,0,1
Rennosuke Tokuda,JPN,Handball,1,0,0,0,0,0,0,1
Sakura Kametani,JPN,Handball,1,0,0,0,0,0,0,1
Sayo Shiota,JPN,Handball,1,0,0,0,0,0,0,1
Shinnosuke Tokuda,JPN,Handball,1,0,0,0,0,0,0,1
Shio Fujii,JPN,Handball,1,0,0,0,0,0,0,1
Shiori Nagata,JPN,Handball,1,0,0,0,0,0,0,1
Shuichi Yoshida,JPN,Handball,1,0,0,0,0,0,0,1
Tatsuki Yoshino,JPN,Handball,1,0,0,0,0,0,0,1
Yui Sunami,JPN,Handball,1,0,0,0,0,0,0,1
Yuki Tanabe,JPN,Handball,1,0,0,0,0,0,0,1
Yuta Iwashita,JPN,Handball,1,0,0,0,0,0,0,1
Yuto Agarie,JPN,Handball,1,0,0,0,0,0,0,1
Aki Mitsuhashi,JPN,Hockey,3,0,0,0,0,0.002248224,0.008997841,1
Aki Yamada,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Emi Nishikori,JPN,Hockey,2,0,0,0,0,0.001125348,0.008997841,1
Genki Mitani,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Hazuki Nagai,JPN,Hockey,2,0,0,0,0,0.001125348,0.008997841,1
Hiromasa Ochiai,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Hirotaka Zendana,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kaho Tanaka,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kaito Tanaka,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kana Nomura,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kanon Mori,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kazuma Murata,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Ken Nagayoshi,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kenji Kitazato,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kenta Tanaka,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kentaro Fukuda,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kimika Hoshi,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Koji Yamasaki,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Kota Watanabe,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Maho Segawa,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Mai Toriyama,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Manabu Yamashita,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Masaki Ohashi,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Miki Kozuka,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Natsuha Matsumoto,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Sakiyo Asano,JPN,Hockey,3,0,0,0,0,0.002248224,0.008997841,1
Sakurako Omoto,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Seren Tanaka,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Shihori Oikawa,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Shota Yamada,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Takashi Yoshikawa,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Yoshiki Kirishita,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Yu Asai,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Yukari Mano,JPN,Hockey,2,0,0,0,0,0.001125348,0.008997841,1
Yuma Nagai,JPN,Hockey,1,0,0,0,0,0,0.008997841,1
Yuri Nagai,JPN,Hockey,2,0,0,0,0,0.001125348,0.008997841,1
Aaron Wolf,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Akira Sone,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Chizuru Arai,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Funa Tonaki,JPN,Judo,1,0,1,0,1,0.086140832,1.768334476,1
Hifumi Abe,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Hisayoshi Harasawa,JPN,Judo,3,0,2,0,2,0.164843837,1.768334476,1
Miku Tashiro,JPN,Judo,3,0,1,0,1,0.086170324,1.768334476,1
Naohisa Takato,JPN,Judo,2,1,0,1,2,0.12020334,1.768334476,1
Shohei Ono,JPN,Judo,3,2,1,0,3,0.190361198,1.768334476,1
Shoichiro Mukai,JPN,Judo,2,0,1,0,1,0.08614942,1.768334476,1
Shori Hamada,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Takanori Nagase,JPN,Judo,3,1,1,1,3,0.15954354,1.768334476,1
Tsukasa Yoshida,JPN,Judo,2,0,1,1,2,0.123006887,1.768334476,1
Uta Abe,JPN,Judo,2,1,1,0,2,0.125319183,1.768334476,1
Ayumi Uekusa,JPN,Karate,1,0,0,0,0,0,0.246703866,1
Ken Nishimura,JPN,Karate,1,0,0,0,0,0,0.246703866,1
Kiyou Shimizu,JPN,Karate,1,0,1,0,1,0.086140832,0.246703866,1
Mayumi Someya,JPN,Karate,1,0,0,0,0,0,0.246703866,1
Miho Miyahara,JPN,Karate,1,0,0,0,0,0,0.246703866,1
Naoto Sago,JPN,Karate,1,0,0,0,0,0,0.246703866,1
Ryo Kiyuna,JPN,Karate,1,1,0,0,1,0.080581957,0.246703866,1
Ryutaro Araga,JPN,Karate,1,0,0,1,1,0.079981078,0.246703866,1
Taishin Minamide,JPN,Marathon Swimming,1,0,0,0,0,0,0,1
Yumi Kida,JPN,Marathon Swimming,1,0,0,0,0,0,0,1
Natsumi Takamiya,JPN,Modern Pentathlon,1,0,0,0,0,0,0.001125348,1
Rena Shimazu,JPN,Modern Pentathlon,1,0,0,0,0,0,0.001125348,1
Shohei Iwamoto,JPN,Modern Pentathlon,2,0,0,0,0,0.001125348,0.001125348,1
Ayuka Suzuki,JPN,Rhythmic Gymnastics,1,0,0,0,0,0,0.00449892,1
Chisaki Oiwa,JPN,Rhythmic Gymnastics,1,0,0,0,0,0,0.00449892,1
Nanami Takenaka,JPN,Rhythmic Gymnastics,1,0,0,0,0,0,0.00449892,1
